tweet_id,priority,eventID,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,num
1155650826964066304,2.5,40,23.0,13.0,17.0,0,0,0,0,0,0,0,3
1155650826964066304,2.5,40,23.0,13.0,17.0,0,0,0,0,0,0,0,3
1155652790951145472,2.5,49,12.0,0,0,0,0,0,0,0,0,0,1
1155652813650743296,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155652813650743296,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155652958266093568,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155652958266093568,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155652992390946816,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155652992390946816,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155653478112301056,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155653478112301056,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155655123428790272,2.5,40,10.0,0,0,0,0,0,0,0,0,0,1
1155655123428790272,2.5,40,10.0,0,0,0,0,0,0,0,0,0,1
1155655123428790272,2.5,40,10.0,0,0,0,0,0,0,0,0,0,1
1155655250503720960,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155655250503720960,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155655299572883456,2.5,40,13.0,17.0,0,0,0,0,0,0,0,0,2
1155655299572883456,2.5,40,13.0,17.0,0,0,0,0,0,0,0,0,2
1155655299572883456,2.5,40,13.0,17.0,0,0,0,0,0,0,0,0,2
1155655299572883456,2.5,40,13.0,17.0,0,0,0,0,0,0,0,0,2
1155656021563469824,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656021563469824,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656021563469824,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656021563469824,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656021563469824,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656021563469824,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656021563469824,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656021563469824,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656085027487744,2.5,40,13.0,15.0,1.0,0,0,0,0,0,0,0,3
1155656085027487744,2.5,40,13.0,15.0,1.0,0,0,0,0,0,0,0,3
1155656085027487744,2.5,40,13.0,15.0,1.0,0,0,0,0,0,0,0,3
1155656085027487744,2.5,40,13.0,15.0,1.0,0,0,0,0,0,0,0,3
1155656085027487744,2.5,40,13.0,15.0,1.0,0,0,0,0,0,0,0,3
1155656085027487744,2.5,40,13.0,15.0,1.0,0,0,0,0,0,0,0,3
1155656133505376256,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155656133505376256,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155656913473794048,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155656913473794048,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155656922965504000,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656922965504000,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656922965504000,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656922965504000,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656922965504000,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656922965504000,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656922965504000,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155656922965504000,2.5,40,13.0,15.0,7.0,10.0,17.0,0,0,0,0,0,5
1155657117199675392,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155657117199675392,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155657521429745664,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155657521429745664,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155657521429745664,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155657574328328192,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155657574328328192,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155657913253289984,2.5,40,11.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155657913253289984,2.5,40,11.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155657913253289984,2.5,40,11.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155657913253289984,2.5,40,11.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155657913253289984,2.5,40,11.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155657913253289984,2.5,40,11.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155657913253289984,2.5,40,11.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155658420684541952,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155658420684541952,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155658453806751744,2.5,40,15.0,0,0,0,0,0,0,0,0,0,1
1155658453806751744,2.5,40,15.0,0,0,0,0,0,0,0,0,0,1
1155658629426499584,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155658629426499584,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155659843744784384,2.5,40,17.0,0,0,0,0,0,0,0,0,0,1
1155659843744784384,2.5,40,17.0,0,0,0,0,0,0,0,0,0,1
1155660981390827520,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155660981390827520,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155661050152251392,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155661050152251392,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155661050152251392,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155661050152251392,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155661050152251392,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155661050152251392,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155661172756008960,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155661172756008960,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155662197613322240,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155662197613322240,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155662560386883584,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155662560386883584,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155662560386883584,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155662560386883584,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155662729115394048,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155662729115394048,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155662729115394048,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155662729115394048,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155662729115394048,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155662829086580736,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155662829086580736,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155663313293869056,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155663313293869056,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155663914509590528,2.5,40,23.0,0,0,0,0,0,0,0,0,0,1
1155663914509590528,2.5,40,23.0,0,0,0,0,0,0,0,0,0,1
1155663914509590528,2.5,40,23.0,0,0,0,0,0,0,0,0,0,1
1155664016825561088,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155664016825561088,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155664770738954240,2.5,40,17.0,0,0,0,0,0,0,0,0,0,1
1155664770738954240,2.5,40,17.0,0,0,0,0,0,0,0,0,0,1
1155664770738954240,2.5,40,17.0,0,0,0,0,0,0,0,0,0,1
1155664910228938752,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155664910228938752,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155664910228938752,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155664910228938752,2.5,40,15.0,17.0,0,0,0,0,0,0,0,0,2
1155666038572249088,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155666038572249088,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155666038572249088,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155667064129900544,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155667064129900544,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155667255188959232,2.5,40,15.0,1.0,0,0,0,0,0,0,0,0,2
1155667255188959232,2.5,40,15.0,1.0,0,0,0,0,0,0,0,0,2
1155667255188959232,2.5,40,15.0,1.0,0,0,0,0,0,0,0,0,2
1155667255188959232,2.5,40,15.0,1.0,0,0,0,0,0,0,0,0,2
1155667255188959232,2.5,40,15.0,1.0,0,0,0,0,0,0,0,0,2
1155668406462369792,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155668406462369792,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155668406462369792,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155668406462369792,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155668406462369792,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155668406462369792,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155669307923320832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155669307923320832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155669307923320832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155669307923320832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155669307923320832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155669307923320832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155669340038942720,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155669340038942720,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155670821534408704,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155670821534408704,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155670821534408704,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155670938106466304,2.5,40,23.0,10.0,0,0,0,0,0,0,0,0,2
1155670938106466304,2.5,40,23.0,10.0,0,0,0,0,0,0,0,0,2
1155670938106466304,2.5,40,23.0,10.0,0,0,0,0,0,0,0,0,2
1155670938106466304,2.5,40,23.0,10.0,0,0,0,0,0,0,0,0,2
1155672698673983488,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155672698673983488,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155672850319073280,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155672850319073280,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155672988735270912,2.5,40,1.0,0,0,0,0,0,0,0,0,0,1
1155672988735270912,2.5,40,1.0,0,0,0,0,0,0,0,0,0,1
1155675024730329088,2.5,40,21.0,4.0,0,0,0,0,0,0,0,0,2
1155675024730329088,2.5,40,21.0,4.0,0,0,0,0,0,0,0,0,2
1155675024730329088,2.5,40,21.0,4.0,0,0,0,0,0,0,0,0,2
1155675119257358336,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155675119257358336,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155675119257358336,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155675349918916608,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155675349918916608,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155675349918916608,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155675857173676032,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155675857173676032,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155675857173676032,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155675857173676032,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155675857173676032,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155675857173676032,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155676178469904384,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155676178469904384,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155676569513291776,2.5,40,10.0,21.0,0,0,0,0,0,0,0,0,2
1155676569513291776,2.5,40,10.0,21.0,0,0,0,0,0,0,0,0,2
1155676569513291776,2.5,40,10.0,21.0,0,0,0,0,0,0,0,0,2
1155676581643411456,2.5,40,23.0,0,0,0,0,0,0,0,0,0,1
1155676581643411456,2.5,40,23.0,0,0,0,0,0,0,0,0,0,1
1155676581643411456,2.5,40,23.0,0,0,0,0,0,0,0,0,0,1
1155676728276262912,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155676728276262912,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155676862355390464,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155676862355390464,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155677300614033408,2.5,40,10.0,21.0,0,0,0,0,0,0,0,0,2
1155677300614033408,2.5,40,10.0,21.0,0,0,0,0,0,0,0,0,2
1155677300614033408,2.5,40,10.0,21.0,0,0,0,0,0,0,0,0,2
1155677458286436352,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155677458286436352,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155677458286436352,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155677711240765440,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155677711240765440,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155678056519856128,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155678056519856128,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155678291128246272,2.5,40,15.0,17.0,1.0,0,0,0,0,0,0,0,3
1155678291128246272,2.5,40,15.0,17.0,1.0,0,0,0,0,0,0,0,3
1155678291128246272,2.5,40,15.0,17.0,1.0,0,0,0,0,0,0,0,3
1155678291128246272,2.5,40,15.0,17.0,1.0,0,0,0,0,0,0,0,3
1155678291128246272,2.5,40,15.0,17.0,1.0,0,0,0,0,0,0,0,3
1155678291128246272,2.5,40,15.0,17.0,1.0,0,0,0,0,0,0,0,3
1155678291128246272,2.5,40,15.0,17.0,1.0,0,0,0,0,0,0,0,3
1155678361890353152,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155678361890353152,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155678404965834752,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155678404965834752,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155678831673561088,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155678831673561088,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155678831673561088,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155678831673561088,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155678831673561088,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155678831673561088,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155678831673561088,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155678871779446784,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155678871779446784,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155678871779446784,2.5,40,13.0,4.0,0,0,0,0,0,0,0,0,2
1155679136943230976,2.5,46,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679136943230976,2.5,46,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679136943230976,2.5,46,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679136943230976,2.5,46,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679585347854336,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155679585347854336,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155679846162403328,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679846162403328,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679846162403328,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679846162403328,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679846162403328,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155679846162403328,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155680123242393600,2.5,40,23.0,15.0,10.0,17.0,21.0,4.0,0,0,0,0,6
1155680123242393600,2.5,40,23.0,15.0,10.0,17.0,21.0,4.0,0,0,0,0,6
1155680123242393600,2.5,40,23.0,15.0,10.0,17.0,21.0,4.0,0,0,0,0,6
1155680123242393600,2.5,40,23.0,15.0,10.0,17.0,21.0,4.0,0,0,0,0,6
1155680123242393600,2.5,40,23.0,15.0,10.0,17.0,21.0,4.0,0,0,0,0,6
1155680123242393600,2.5,40,23.0,15.0,10.0,17.0,21.0,4.0,0,0,0,0,6
1155680123242393600,2.5,40,23.0,15.0,10.0,17.0,21.0,4.0,0,0,0,0,6
1155680867009925120,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155680867009925120,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155680867009925120,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155680867009925120,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155681358326353920,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155681358326353920,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155681365649739776,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155681365649739776,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155681365649739776,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155681365649739776,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155681365649739776,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155681365649739776,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155681365649739776,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155681385274699776,2.5,40,23.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155681385274699776,2.5,40,23.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155681385274699776,2.5,40,23.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155681385274699776,2.5,40,23.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155681385274699776,2.5,40,23.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155681385274699776,2.5,40,23.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155681385274699776,2.5,40,23.0,13.0,15.0,17.0,0,0,0,0,0,0,4
1155681456619970560,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155681456619970560,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155681465574801408,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155681465574801408,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155681465574801408,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155681465574801408,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155681465574801408,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155681465574801408,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155681465574801408,2.5,40,15.0,7.0,17.0,0,0,0,0,0,0,0,3
1155681980484218880,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155681980484218880,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155682605217566720,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155682605217566720,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155682605217566720,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155682605217566720,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155682605217566720,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155683060299419648,2.5,49,12.0,0,0,0,0,0,0,0,0,0,1
1155683262259507200,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155683262259507200,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155684073626460160,2.5,40,23.0,0,0,0,0,0,0,0,0,0,1
1155684073626460160,2.5,40,23.0,0,0,0,0,0,0,0,0,0,1
1155684327457480704,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155684327457480704,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155685777348497408,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155685777348497408,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155686354245652480,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155686354245652480,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686419974635520,2.5,40,13.0,7.0,18.0,10.0,21.0,0,0,0,0,0,5
1155686756085374976,2.5,40,15.0,10.0,17.0,21.0,4.0,0,0,0,0,0,5
1155686756085374976,2.5,40,15.0,10.0,17.0,21.0,4.0,0,0,0,0,0,5
1155686756085374976,2.5,40,15.0,10.0,17.0,21.0,4.0,0,0,0,0,0,5
1155686756085374976,2.5,40,15.0,10.0,17.0,21.0,4.0,0,0,0,0,0,5
1155686756085374976,2.5,40,15.0,10.0,17.0,21.0,4.0,0,0,0,0,0,5
1155686756085374976,2.5,40,15.0,10.0,17.0,21.0,4.0,0,0,0,0,0,5
1155686814059024384,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155686814059024384,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155686814059024384,2.5,40,23.0,13.0,0,0,0,0,0,0,0,0,2
1155686820258168832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155686820258168832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155686820258168832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155686820258168832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155686820258168832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155686820258168832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155686820258168832,2.5,40,13.0,15.0,17.0,0,0,0,0,0,0,0,3
1155687204443820032,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687204443820032,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687204443820032,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687204443820032,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687204443820032,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687204443820032,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687204443820032,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687780065804288,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687780065804288,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687780065804288,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687780065804288,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687780065804288,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155687780065804288,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155688291024244736,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155688291024244736,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155688327292452864,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155688327292452864,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155689898063454208,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155689898063454208,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155690006293254144,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155690006293254144,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155690006293254144,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155690006293254144,2.5,40,23.0,15.0,17.0,0,0,0,0,0,0,0,3
1155690534649810944,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155690534649810944,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155690945381142528,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155690945381142528,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155691139556503552,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155691139556503552,2.5,40,12.0,0,0,0,0,0,0,0,0,0,1
1155691238642860032,2.5,40,23.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155691238642860032,2.5,40,23.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155691238642860032,2.5,40,23.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155691238642860032,2.5,40,23.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155691238642860032,2.5,40,23.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155691238642860032,2.5,40,23.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155691238642860032,2.5,40,23.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155691630315343872,2.5,40,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155691630315343872,2.5,40,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155691630315343872,2.5,40,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155691630315343872,2.5,40,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155691630315343872,2.5,40,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155691630315343872,2.5,40,13.0,7.0,17.0,0,0,0,0,0,0,0,3
1155692458589581312,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155692458589581312,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155692458589581312,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155692458589581312,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
1155692458589581312,2.5,40,13.0,15.0,7.0,17.0,0,0,0,0,0,0,4
