tweet_id,priority,postCategories_x,timestamp,positive_sentiment,negative_sentiment,numb_of_mentions,numb_of_urls,numb_of_media,numb_of_hashtags,numb_of_personal_pronouns,numb_of_present_tenses,numb_of_past_tenses,sent_from_web,numb_of_weird_chars,numb_of_questions,numb_of_emoticons,numb_of_swearing_words,numb_of_slang_words,numb_of_intensifiers,tweet_length,userFollowersCount,userFriendsCount,user_numb_of_tweets,user_list_count,tfidf_fire,dict_precision,dict_recall,dict_f_measure
1155539863640465408,0.25,22,156433714712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,830.0,8240.0,45640.0,0.0,70.0,0.0,0.0,0.0,0.0
1155539863640465408,0.25,22,156433714712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,830.0,8240.0,45640.0,0.0,70.0,0.0,0.0,0.0,0.0
1155539863640465408,0.25,22,156433714712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,830.0,8240.0,45640.0,0.0,70.0,0.0,0.0,0.0,0.0
1155539863640465408,0.25,22,156433714712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,830.0,8240.0,45640.0,0.0,70.0,0.0,0.0,0.0,0.0
1155539863640465408,0.25,22,156433714712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,830.0,8240.0,45640.0,0.0,70.0,0.0,0.0,0.0,0.0
1155540959620423680,0.25,22,156433740812.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,730.0,1154350.0,16470.0,0.0,13090.0,0.0,0.0,0.0,0.0
1155540959620423680,0.25,22,156433740812.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,730.0,1154350.0,16470.0,0.0,13090.0,0.0,0.0,0.0,0.0
1155540959620423680,0.25,22,156433740812.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,730.0,1154350.0,16470.0,0.0,13090.0,0.0,0.0,0.0,0.0
1155540959620423680,0.25,22,156433740812.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,730.0,1154350.0,16470.0,0.0,13090.0,0.0,0.0,0.0,0.0
1155540959620423680,0.25,22,156433740812.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,730.0,1154350.0,16470.0,0.0,13090.0,0.0,0.0,0.0,0.0
1155540959620423680,0.25,22,156433740812.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,730.0,1154350.0,16470.0,0.0,13090.0,0.0,0.0,0.0,0.0
1155540960983572480,0.25,22,156433740812.0,20.0,610.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,770.0,390.0,1600.0,0.0,40.0,0.0,0.0,0.0,0.0
1155540960983572480,0.25,22,156433740812.0,20.0,610.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,770.0,390.0,1600.0,0.0,40.0,0.0,0.0,0.0,0.0
1155540960983572480,0.25,22,156433740812.0,20.0,610.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,770.0,390.0,1600.0,0.0,40.0,0.0,0.0,0.0,0.0
1155540960983572480,0.25,22,156433740812.0,20.0,610.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,770.0,390.0,1600.0,0.0,40.0,0.0,0.0,0.0,0.0
1155540960983572480,0.25,22,156433740812.0,20.0,610.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,770.0,390.0,1600.0,0.0,40.0,0.0,0.0,0.0,0.0
1155541127195451392,0.25,11,156433744812.0,10.0,590.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,740.0,3720.0,5900.0,0.0,50.0,0.0,0.0,0.0,0.0
1155544643926462464,0.25,11,156433828612.0,20.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,730.0,10020.0,8540.0,0.0,130.0,0.0,0.0,0.0,0.0
1155544794300583936,0.25,11,156433832212.0,60.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,830.0,2190.0,1770.0,0.0,30.0,0.0,0.0,0.0,0.0
1155545960535248896,0.25,11,1564338612.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1500.0,1350020.0,15860.0,0.0,12380.0,0.0,0.0,0.0,0.0
1155547045224157184,0.25,11,156433885912.0,20.0,620.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,890.0,46140.0,46470.0,0.0,750.0,0.0,0.0,0.0,0.0
1155549691641131008,0.25,11,15643394912.0,110.0,430.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1020.0,3380.0,2160.0,0.0,370.0,0.0,0.0,0.0,0.0
1155550148350697472,0.5,22,156433959912.0,60.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,98110.0,850.0,0.0,2480.0,0.0,0.0,0.0,0.0
1155550148350697472,0.5,22,156433959912.0,60.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,98110.0,850.0,0.0,2480.0,0.0,0.0,0.0,0.0
1155550148350697472,0.5,22,156433959912.0,60.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,98110.0,850.0,0.0,2480.0,0.0,0.0,0.0,0.0
1155550148350697472,0.5,22,156433959912.0,60.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,98110.0,850.0,0.0,2480.0,0.0,0.0,0.0,0.0
1155550148350697472,0.5,22,156433959912.0,60.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,98110.0,850.0,0.0,2480.0,0.0,0.0,0.0,0.0
1155550148350697472,0.5,22,156433959912.0,60.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,98110.0,850.0,0.0,2480.0,0.0,0.0,0.0,0.0
1155550148350697472,0.5,22,156433959912.0,60.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,98110.0,850.0,0.0,2480.0,0.0,0.0,0.0,0.0
1155551237728870400,0.5,22,156433985812.0,130.0,350.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,860.0,23040.0,7770.0,0.0,3650.0,0.0,0.0,0.0,0.0
1155551237728870400,0.5,22,156433985812.0,130.0,350.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,860.0,23040.0,7770.0,0.0,3650.0,0.0,0.0,0.0,0.0
1155551237728870400,0.5,22,156433985812.0,130.0,350.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,860.0,23040.0,7770.0,0.0,3650.0,0.0,0.0,0.0,0.0
1155551237728870400,0.5,22,156433985812.0,130.0,350.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,860.0,23040.0,7770.0,0.0,3650.0,0.0,0.0,0.0,0.0
1155551237728870400,0.5,22,156433985812.0,130.0,350.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,860.0,23040.0,7770.0,0.0,3650.0,0.0,0.0,0.0,0.0
1155551237728870400,0.5,22,156433985812.0,130.0,350.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,860.0,23040.0,7770.0,0.0,3650.0,0.0,0.0,0.0,0.0
1155551237728870400,0.5,22,156433985812.0,130.0,350.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,860.0,23040.0,7770.0,0.0,3650.0,0.0,0.0,0.0,0.0
1155551774738210816,0.25,11,156433998612.0,160.0,340.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,750.0,29010.0,29110.0,0.0,20.0,0.0,0.0,0.0,0.0
1155552008574787584,0.5,22,156434004212.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,790.0,8130.0,6140.0,0.0,720.0,0.0,0.0,0.0,0.0
1155552008574787584,0.5,22,156434004212.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,790.0,8130.0,6140.0,0.0,720.0,0.0,0.0,0.0,0.0
1155552008574787584,0.5,22,156434004212.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,790.0,8130.0,6140.0,0.0,720.0,0.0,0.0,0.0,0.0
1155552008574787584,0.5,22,156434004212.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,790.0,8130.0,6140.0,0.0,720.0,0.0,0.0,0.0,0.0
1155552008574787584,0.5,22,156434004212.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,790.0,8130.0,6140.0,0.0,720.0,0.0,0.0,0.0,0.0
1155552008574787584,0.5,22,156434004212.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,790.0,8130.0,6140.0,0.0,720.0,0.0,0.0,0.0,0.0
1155552008574787584,0.5,22,156434004212.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,790.0,8130.0,6140.0,0.0,720.0,0.0,0.0,0.0,0.0
1155552821426753536,0.25,11,156434023612.0,150.0,140.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,10.0,0.0,0.0,0.0,0.0,2790.0,90.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0
1155553125153071104,0.25,11,156434030812.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,830.0,260.0,1240.0,0.0,20.0,0.0,0.0,0.0,0.0
1155553541118930944,0.5,22,156434040812.0,180.0,180.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2210.0,488500.0,8010.0,0.0,5670.0,0.0,0.0,0.0,0.0
1155553541118930944,0.5,22,156434040812.0,180.0,180.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2210.0,488500.0,8010.0,0.0,5670.0,0.0,0.0,0.0,0.0
1155553541118930944,0.5,22,156434040812.0,180.0,180.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2210.0,488500.0,8010.0,0.0,5670.0,0.0,0.0,0.0,0.0
1155553541118930944,0.5,22,156434040812.0,180.0,180.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2210.0,488500.0,8010.0,0.0,5670.0,0.0,0.0,0.0,0.0
1155553541118930944,0.5,22,156434040812.0,180.0,180.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2210.0,488500.0,8010.0,0.0,5670.0,0.0,0.0,0.0,0.0
1155553541118930944,0.5,22,156434040812.0,180.0,180.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2210.0,488500.0,8010.0,0.0,5670.0,0.0,0.0,0.0,0.0
1155553541118930944,0.5,22,156434040812.0,180.0,180.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2210.0,488500.0,8010.0,0.0,5670.0,0.0,0.0,0.0,0.0
1155553559934623744,0.25,11,156434041212.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1280.0,1150380.0,9270.0,0.0,11430.0,0.0,0.0,0.0,0.0
1155555091300212736,0.5,22,156434077712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1510.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155555091300212736,0.5,22,156434077712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1510.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155555091300212736,0.5,22,156434077712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1510.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155555091300212736,0.5,22,156434077712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1510.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155555091300212736,0.5,22,156434077712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1510.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155555091300212736,0.5,22,156434077712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1510.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155555091300212736,0.5,22,156434077712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1510.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155557480778235904,0.25,22,156434134712.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,790.0,6850.0,1560.0,0.0,2080.0,0.0,0.0,0.0,0.0
1155557480778235904,0.25,22,156434134712.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,790.0,6850.0,1560.0,0.0,2080.0,0.0,0.0,0.0,0.0
1155557480778235904,0.25,22,156434134712.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,790.0,6850.0,1560.0,0.0,2080.0,0.0,0.0,0.0,0.0
1155557480778235904,0.25,22,156434134712.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,790.0,6850.0,1560.0,0.0,2080.0,0.0,0.0,0.0,0.0
1155557480778235904,0.25,22,156434134712.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,790.0,6850.0,1560.0,0.0,2080.0,0.0,0.0,0.0,0.0
1155557480778235904,0.25,22,156434134712.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,790.0,6850.0,1560.0,0.0,2080.0,0.0,0.0,0.0,0.0
1155557480778235904,0.25,22,156434134712.0,50.0,510.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,790.0,6850.0,1560.0,0.0,2080.0,0.0,0.0,0.0,0.0
1155560224712843264,0.25,11,156434200112.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,1400.0,33160.0,37970.0,0.0,10.0,0.0,0.0,0.0,0.0
1155561005637918720,0.25,16,156434218712.0,150.0,140.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1300.0,11250.0,49940.0,0.0,10.0,0.0,0.0,0.0,0.0
1155561005637918720,0.25,16,156434218712.0,150.0,140.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1300.0,11250.0,49940.0,0.0,10.0,0.0,0.0,0.0,0.0
1155561005637918720,0.25,16,156434218712.0,150.0,140.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1300.0,11250.0,49940.0,0.0,10.0,0.0,0.0,0.0,0.0
1155561059001884672,0.25,16,1564342212.0,20.0,470.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,1370.0,11661920.0,22740.0,0.0,34630.0,0.0,0.0,0.0,0.0
1155561059001884672,0.25,16,1564342212.0,20.0,470.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,1370.0,11661920.0,22740.0,0.0,34630.0,0.0,0.0,0.0,0.0
1155561059001884672,0.25,16,1564342212.0,20.0,470.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,1370.0,11661920.0,22740.0,0.0,34630.0,0.0,0.0,0.0,0.0
1155562135847604224,0.25,11,156434245712.0,390.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,460.0,2890.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0
1155562135847604224,0.25,11,156434245712.0,390.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,460.0,2890.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0
1155564206357405696,0.25,22,15643429512.0,110.0,410.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,790.0,6118620.0,8920.0,0.0,40130.0,0.0,0.0,0.0,0.0
1155564206357405696,0.25,22,15643429512.0,110.0,410.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,790.0,6118620.0,8920.0,0.0,40130.0,0.0,0.0,0.0,0.0
1155564206357405696,0.25,22,15643429512.0,110.0,410.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,790.0,6118620.0,8920.0,0.0,40130.0,0.0,0.0,0.0,0.0
1155564206357405696,0.25,22,15643429512.0,110.0,410.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,790.0,6118620.0,8920.0,0.0,40130.0,0.0,0.0,0.0,0.0
1155564206357405696,0.25,22,15643429512.0,110.0,410.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,790.0,6118620.0,8920.0,0.0,40130.0,0.0,0.0,0.0,0.0
1155564206357405696,0.25,22,15643429512.0,110.0,410.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,790.0,6118620.0,8920.0,0.0,40130.0,0.0,0.0,0.0,0.0
1155564206357405696,0.25,22,15643429512.0,110.0,410.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,790.0,6118620.0,8920.0,0.0,40130.0,0.0,0.0,0.0,0.0
1155565816986779648,0.25,12,156434333412.0,210.0,210.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,850.0,12450.0,5370.0,0.0,520.0,0.0,0.0,0.0,0.0
1155567882803253248,0.25,22,156434382712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,830.0,26410.0,25520.0,0.0,900.0,0.0,0.0,0.0,0.0
1155567882803253248,0.25,22,156434382712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,830.0,26410.0,25520.0,0.0,900.0,0.0,0.0,0.0,0.0
1155567882803253248,0.25,22,156434382712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,830.0,26410.0,25520.0,0.0,900.0,0.0,0.0,0.0,0.0
1155567882803253248,0.25,22,156434382712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,830.0,26410.0,25520.0,0.0,900.0,0.0,0.0,0.0,0.0
1155567882803253248,0.25,22,156434382712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,830.0,26410.0,25520.0,0.0,900.0,0.0,0.0,0.0,0.0
1155567882803253248,0.25,22,156434382712.0,140.0,420.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,830.0,26410.0,25520.0,0.0,900.0,0.0,0.0,0.0,0.0
1155568613274849280,0.5,22,156434400112.0,170.0,360.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1990.0,196950.0,2210.0,0.0,3400.0,0.0,0.0,0.0,0.0
1155568613274849280,0.5,22,156434400112.0,170.0,360.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1990.0,196950.0,2210.0,0.0,3400.0,0.0,0.0,0.0,0.0
1155568613274849280,0.5,22,156434400112.0,170.0,360.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1990.0,196950.0,2210.0,0.0,3400.0,0.0,0.0,0.0,0.0
1155568613274849280,0.5,22,156434400112.0,170.0,360.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1990.0,196950.0,2210.0,0.0,3400.0,0.0,0.0,0.0,0.0
1155568613274849280,0.5,22,156434400112.0,170.0,360.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1990.0,196950.0,2210.0,0.0,3400.0,0.0,0.0,0.0,0.0
1155568613274849280,0.5,22,156434400112.0,170.0,360.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1990.0,196950.0,2210.0,0.0,3400.0,0.0,0.0,0.0,0.0
1155568613274849280,0.5,22,156434400112.0,170.0,360.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1990.0,196950.0,2210.0,0.0,3400.0,0.0,0.0,0.0,0.0
1155568926656479232,0.5,22,156434407612.0,20.0,590.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1040.0,1140.0,3210.0,0.0,120.0,0.0,0.0,0.0,0.0
1155568926656479232,0.5,22,156434407612.0,20.0,590.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1040.0,1140.0,3210.0,0.0,120.0,0.0,0.0,0.0,0.0
1155568926656479232,0.5,22,156434407612.0,20.0,590.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1040.0,1140.0,3210.0,0.0,120.0,0.0,0.0,0.0,0.0
1155568926656479232,0.5,22,156434407612.0,20.0,590.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1040.0,1140.0,3210.0,0.0,120.0,0.0,0.0,0.0,0.0
1155568926656479232,0.5,22,156434407612.0,20.0,590.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1040.0,1140.0,3210.0,0.0,120.0,0.0,0.0,0.0,0.0
1155568926656479232,0.5,22,156434407612.0,20.0,590.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1040.0,1140.0,3210.0,0.0,120.0,0.0,0.0,0.0,0.0
1155568926656479232,0.5,22,156434407612.0,20.0,590.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1040.0,1140.0,3210.0,0.0,120.0,0.0,0.0,0.0,0.0
1155569177962242048,0.5,22,156434413612.0,70.0,370.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,653980.0,70.0,0.0,2210.0,0.0,0.0,0.0,0.0
1155569177962242048,0.5,22,156434413612.0,70.0,370.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,653980.0,70.0,0.0,2210.0,0.0,0.0,0.0,0.0
1155569177962242048,0.5,22,156434413612.0,70.0,370.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,653980.0,70.0,0.0,2210.0,0.0,0.0,0.0,0.0
1155569177962242048,0.5,22,156434413612.0,70.0,370.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,653980.0,70.0,0.0,2210.0,0.0,0.0,0.0,0.0
1155569177962242048,0.5,22,156434413612.0,70.0,370.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,653980.0,70.0,0.0,2210.0,0.0,0.0,0.0,0.0
1155569177962242048,0.5,22,156434413612.0,70.0,370.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,830.0,653980.0,70.0,0.0,2210.0,0.0,0.0,0.0,0.0
