tweet_id,priority_x,postCategories_x,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure,priority_y
1155469716816891904,0.25,22,2.0,59.0,18.0,72.0,2866.0,1172.0,119.0,0.0,0.0,0.0,0.2525
1155469716816891904,0.25,22,2.0,59.0,18.0,72.0,2866.0,1172.0,119.0,0.0,0.0,0.0,0.2525
1155469716816891904,0.25,22,2.0,59.0,18.0,72.0,2866.0,1172.0,119.0,0.0,0.0,0.0,0.2525
1155469716816891904,0.25,22,2.0,59.0,18.0,72.0,2866.0,1172.0,119.0,0.0,0.0,0.0,0.2525
1155472036568977408,0.25,11,40.0,17.0,8.0,37.0,4348.0,2912.0,362.0,0.0,0.0,0.0,0.25
1155472327473270784,0.25,11,59.0,7.0,16.0,67.0,693.0,1834.0,3.0,0.0,0.0,0.0,0.25
1155483742091112448,0.25,22,40.0,14.0,7.0,39.0,775.0,905.0,16.0,0.0,0.0,0.0,0.25
1155483742091112448,0.25,22,40.0,14.0,7.0,39.0,775.0,905.0,16.0,0.0,0.0,0.0,0.25
1155483742091112448,0.25,22,40.0,14.0,7.0,39.0,775.0,905.0,16.0,0.0,0.0,0.0,0.25
1155483742091112448,0.25,22,40.0,14.0,7.0,39.0,775.0,905.0,16.0,0.0,0.0,0.0,0.25
1155483742091112448,0.25,22,40.0,14.0,7.0,39.0,775.0,905.0,16.0,0.0,0.0,0.0,0.25
1155483742091112448,0.25,22,40.0,14.0,7.0,39.0,775.0,905.0,16.0,0.0,0.0,0.0,0.25
1155483742091112448,0.25,22,40.0,14.0,7.0,39.0,775.0,905.0,16.0,0.0,0.0,0.0,0.25
1155488785838178304,0.25,22,4.0,63.0,12.0,52.0,995.0,2128.0,43.0,0.0,0.0,0.0,0.25
1155488785838178304,0.25,22,4.0,63.0,12.0,52.0,995.0,2128.0,43.0,0.0,0.0,0.0,0.25
1155428067587706880,0.25,22,6.0,49.0,15.0,52.0,122.0,145.0,4.0,0.0,0.0,0.0,0.25
1157822228890865664,0.25,11,6.0,57.0,13.0,38.0,405.0,694.0,64.0,0.0,0.0,0.0,0.25
1157822228890865664,0.25,11,6.0,57.0,13.0,38.0,405.0,694.0,64.0,0.0,0.0,0.0,0.25
1158696343218655232,0.25,11,4.0,40.0,10.0,65.0,87.0,119.0,6.0,0.0,0.0,0.0,0.25
1158699463801745408,0.25,11,3.0,66.0,25.0,100.0,683.0,711.0,8.0,0.0,0.0,0.0,0.25
1158699463801745408,0.25,11,3.0,66.0,25.0,100.0,683.0,711.0,8.0,0.0,0.0,0.0,0.25
1158699463801745408,0.25,11,3.0,66.0,25.0,100.0,683.0,711.0,8.0,0.0,0.0,0.0,0.25
1158703426248855552,0.25,11,5.0,60.0,19.0,116.0,231.0,676.0,0.0,0.0,0.0,0.0,0.25
1158703426248855552,0.25,11,5.0,60.0,19.0,116.0,231.0,676.0,0.0,0.0,0.0,0.0,0.25
1158703426248855552,0.25,11,5.0,60.0,19.0,116.0,231.0,676.0,0.0,0.0,0.0,0.0,0.25
1158713881369305088,0.25,11,5.0,54.0,16.0,102.0,78.0,306.0,10.0,0.0,0.0,0.0,0.25
1158713881369305088,0.25,11,5.0,54.0,16.0,102.0,78.0,306.0,10.0,0.0,0.0,0.0,0.25
1158713881369305088,0.25,11,5.0,54.0,16.0,102.0,78.0,306.0,10.0,0.0,0.0,0.0,0.25
1158714985457041408,0.25,11,4.0,40.0,10.0,65.0,20005.0,18819.0,44.0,0.0,0.0,0.0,0.25
1158714985457041408,0.25,11,4.0,40.0,10.0,65.0,20005.0,18819.0,44.0,0.0,0.0,0.0,0.25
1158714985457041408,0.25,11,4.0,40.0,10.0,65.0,20005.0,18819.0,44.0,0.0,0.0,0.0,0.25
1158717384217305088,0.25,11,5.0,60.0,19.0,116.0,2272.0,4903.0,20.0,0.0,0.0,0.0,0.25
1158717384217305088,0.25,11,5.0,60.0,19.0,116.0,2272.0,4903.0,20.0,0.0,0.0,0.0,0.25
1158717384217305088,0.25,11,5.0,60.0,19.0,116.0,2272.0,4903.0,20.0,0.0,0.0,0.0,0.25
1158746716306366464,0.25,11,59.0,9.0,16.0,86.0,253.0,478.0,1.0,0.0,0.0,0.0,0.25
1158746716306366464,0.25,11,59.0,9.0,16.0,86.0,253.0,478.0,1.0,0.0,0.0,0.0,0.25
1158746716306366464,0.25,11,59.0,9.0,16.0,86.0,253.0,478.0,1.0,0.0,0.0,0.0,0.25
1158757544711659520,0.25,11,2.0,40.0,16.0,69.0,680.0,802.0,35.0,0.0,0.0,0.0,0.25
1158757544711659520,0.25,11,2.0,40.0,16.0,69.0,680.0,802.0,35.0,0.0,0.0,0.0,0.25
1158757544711659520,0.25,11,2.0,40.0,16.0,69.0,680.0,802.0,35.0,0.0,0.0,0.0,0.25
1158757734793265152,0.25,11,4.0,60.0,15.0,86.0,244275.0,560.0,1755.0,0.0,0.0,0.0,0.25
1158757734793265152,0.25,11,4.0,60.0,15.0,86.0,244275.0,560.0,1755.0,0.0,0.0,0.0,0.25
1158757734793265152,0.25,11,4.0,60.0,15.0,86.0,244275.0,560.0,1755.0,0.0,0.0,0.0,0.25
1158781125805989888,0.25,11,6.0,61.0,13.0,89.0,378.0,438.0,0.0,0.0,0.0,0.0,0.25
1158781125805989888,0.25,11,6.0,61.0,13.0,89.0,378.0,438.0,0.0,0.0,0.0,0.0,0.25
1158696343218655232,0.25,11,4.0,40.0,10.0,65.0,87.0,119.0,6.0,0.0,0.0,0.0,0.25
1158781125805989888,0.25,11,6.0,61.0,13.0,89.0,378.0,438.0,0.0,0.0,0.0,0.0,0.25
1158696343218655232,0.25,11,4.0,40.0,10.0,65.0,87.0,119.0,6.0,0.0,0.0,0.0,0.25
1158672703508951040,0.25,11,5.0,62.0,14.0,72.0,5038.0,4236.0,5.0,0.0,0.0,0.0,0.25
1158563017115799552,0.25,11,5.0,62.0,14.0,72.0,54.0,197.0,1.0,0.0,0.0,0.0,0.25
1158563017115799552,0.25,11,5.0,62.0,14.0,72.0,54.0,197.0,1.0,0.0,0.0,0.0,0.25
1158568625269293056,0.25,11,14.0,44.0,6.0,41.0,40727.0,2306.0,844.0,0.0,0.0,0.0,0.25
1158568625269293056,0.25,11,14.0,44.0,6.0,41.0,40727.0,2306.0,844.0,0.0,0.0,0.0,0.25
1158568625269293056,0.25,11,14.0,44.0,6.0,41.0,40727.0,2306.0,844.0,0.0,0.0,0.0,0.25
1158571082649088000,0.25,11,23.0,17.0,8.0,44.0,259054.0,733.0,1823.0,0.0,0.0,0.0,0.25
1158571082649088000,0.25,11,23.0,17.0,8.0,44.0,259054.0,733.0,1823.0,0.0,0.0,0.0,0.25
1158571082649088000,0.25,11,23.0,17.0,8.0,44.0,259054.0,733.0,1823.0,0.0,0.0,0.0,0.25
1158595729352470528,0.25,11,10.0,42.0,10.0,67.0,212597.0,93339.0,305.0,11.0,11.0,11.0,0.25
1158595729352470528,0.25,11,10.0,42.0,10.0,67.0,212597.0,93339.0,305.0,11.0,11.0,11.0,0.25
1158595729352470528,0.25,11,10.0,42.0,10.0,67.0,212597.0,93339.0,305.0,11.0,11.0,11.0,0.25
1158595792334217216,0.25,11,0.0,65.0,51.0,150.0,250.0,335.0,0.0,0.0,0.0,0.0,0.25
1158595792334217216,0.25,11,0.0,65.0,51.0,150.0,250.0,335.0,0.0,0.0,0.0,0.0,0.25
1158595792334217216,0.25,11,0.0,65.0,51.0,150.0,250.0,335.0,0.0,0.0,0.0,0.0,0.25
1158600613841833984,0.25,11,7.0,42.0,12.0,63.0,441.0,647.0,6.0,0.0,0.0,0.0,0.25
1158600613841833984,0.25,11,7.0,42.0,12.0,63.0,441.0,647.0,6.0,0.0,0.0,0.0,0.25
1158600613841833984,0.25,11,7.0,42.0,12.0,63.0,441.0,647.0,6.0,0.0,0.0,0.0,0.25
1158635650578391040,0.25,11,1.0,66.0,14.0,65.0,1185.0,1491.0,3.0,0.0,0.0,0.0,0.25
1158635650578391040,0.25,11,1.0,66.0,14.0,65.0,1185.0,1491.0,3.0,0.0,0.0,0.0,0.25
1158635650578391040,0.25,11,1.0,66.0,14.0,65.0,1185.0,1491.0,3.0,0.0,0.0,0.0,0.25
1158653450785361920,0.25,11,0.0,65.0,51.0,150.0,310.0,671.0,0.0,0.0,0.0,0.0,0.25
1158653450785361920,0.25,11,0.0,65.0,51.0,150.0,310.0,671.0,0.0,0.0,0.0,0.0,0.25
1158653450785361920,0.25,11,0.0,65.0,51.0,150.0,310.0,671.0,0.0,0.0,0.0,0.0,0.25
1158658901862211584,0.25,11,1.0,23.0,16.0,84.0,10655.0,7729.0,147.0,0.0,0.0,0.0,0.25
1158658901862211584,0.25,11,1.0,23.0,16.0,84.0,10655.0,7729.0,147.0,0.0,0.0,0.0,0.25
1158658901862211584,0.25,11,1.0,23.0,16.0,84.0,10655.0,7729.0,147.0,0.0,0.0,0.0,0.25
1158672703508951040,0.25,11,5.0,62.0,14.0,72.0,5038.0,4236.0,5.0,0.0,0.0,0.0,0.25
1158672703508951040,0.25,11,5.0,62.0,14.0,72.0,5038.0,4236.0,5.0,0.0,0.0,0.0,0.25
1158563017115799552,0.25,11,5.0,62.0,14.0,72.0,54.0,197.0,1.0,0.0,0.0,0.0,0.25
1158786340042842112,0.25,11,4.0,60.0,57.0,178.0,38.0,0.0,0.0,0.0,0.0,0.0,0.25
1158786340042842112,0.25,11,4.0,60.0,57.0,178.0,38.0,0.0,0.0,0.0,0.0,0.0,0.25
1158837133731221504,0.25,11,20.0,32.0,11.0,28.0,44.0,93.0,0.0,0.0,0.0,0.0,0.25
1158837133731221504,0.25,11,20.0,32.0,11.0,28.0,44.0,93.0,0.0,0.0,0.0,0.0,0.25
1158845009627664384,0.25,11,6.0,61.0,13.0,89.0,68.0,57.0,5.0,0.0,0.0,0.0,0.25
1158845009627664384,0.25,11,6.0,61.0,13.0,89.0,68.0,57.0,5.0,0.0,0.0,0.0,0.25
1158845009627664384,0.25,11,6.0,61.0,13.0,89.0,68.0,57.0,5.0,0.0,0.0,0.0,0.25
1158845133472686080,0.25,11,2.0,63.0,11.0,68.0,590.0,1057.0,2.0,0.0,0.0,0.0,0.25
1158845133472686080,0.25,11,2.0,63.0,11.0,68.0,590.0,1057.0,2.0,0.0,0.0,0.0,0.25
1158845133472686080,0.25,11,2.0,63.0,11.0,68.0,590.0,1057.0,2.0,0.0,0.0,0.0,0.25
1158850098815787008,0.25,11,12.0,2.0,11.0,53.0,457.0,802.0,1.0,0.0,0.0,0.0,0.25
1158850098815787008,0.25,11,12.0,2.0,11.0,53.0,457.0,802.0,1.0,0.0,0.0,0.0,0.25
1158850098815787008,0.25,11,12.0,2.0,11.0,53.0,457.0,802.0,1.0,0.0,0.0,0.0,0.25
1158852960325124096,0.25,11,16.0,38.0,9.0,44.0,3860.0,5001.0,119.0,0.0,0.0,0.0,0.25
1158852960325124096,0.25,11,16.0,38.0,9.0,44.0,3860.0,5001.0,119.0,0.0,0.0,0.0,0.25
1158852960325124096,0.25,11,16.0,38.0,9.0,44.0,3860.0,5001.0,119.0,0.0,0.0,0.0,0.25
1158865327540695040,0.25,11,2.0,38.0,111.0,276.0,207.0,91.0,20.0,0.0,0.0,0.0,0.2525
1158865327540695040,0.25,11,2.0,38.0,111.0,276.0,207.0,91.0,20.0,0.0,0.0,0.0,0.2525
1158865327540695040,0.25,11,2.0,38.0,111.0,276.0,207.0,91.0,20.0,0.0,0.0,0.0,0.2525
1158868863943135232,0.25,11,6.0,61.0,13.0,89.0,20370.0,24659.0,106.0,0.0,0.0,0.0,0.25
1158868863943135232,0.25,11,6.0,61.0,13.0,89.0,20370.0,24659.0,106.0,0.0,0.0,0.0,0.25
1158868863943135232,0.25,11,6.0,61.0,13.0,89.0,20370.0,24659.0,106.0,0.0,0.0,0.0,0.25
1158876110894927872,0.25,11,2.0,63.0,11.0,68.0,667.0,348.0,86.0,0.0,0.0,0.0,0.25
1158876110894927872,0.25,11,2.0,63.0,11.0,68.0,667.0,348.0,86.0,0.0,0.0,0.0,0.25
1158876110894927872,0.25,11,2.0,63.0,11.0,68.0,667.0,348.0,86.0,0.0,0.0,0.0,0.25
1158879279884701696,0.25,11,9.0,25.0,8.0,32.0,28630.0,1383.0,684.0,0.0,0.0,0.0,0.25
1158879279884701696,0.25,11,9.0,25.0,8.0,32.0,28630.0,1383.0,684.0,0.0,0.0,0.0,0.25
1158879279884701696,0.25,11,9.0,25.0,8.0,32.0,28630.0,1383.0,684.0,0.0,0.0,0.0,0.25
1158883650865438720,0.25,11,7.0,53.0,8.0,54.0,158785.0,1266.0,1393.0,0.0,0.0,0.0,0.25
1158837133731221504,0.25,11,20.0,32.0,11.0,28.0,44.0,93.0,0.0,0.0,0.0,0.0,0.25
1158786340042842112,0.25,11,4.0,60.0,57.0,178.0,38.0,0.0,0.0,0.0,0.0,0.0,0.25
1158836958887645184,0.25,11,2.0,63.0,11.0,68.0,2151.0,2717.0,6.0,0.0,0.0,0.0,0.25
1158836958887645184,0.25,11,2.0,63.0,11.0,68.0,2151.0,2717.0,6.0,0.0,0.0,0.0,0.25
1158796436559020032,0.25,11,2.0,57.0,55.0,221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25
1158796436559020032,0.25,11,2.0,57.0,55.0,221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25
1158796436559020032,0.25,11,2.0,57.0,55.0,221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25
1158798494657851392,0.25,11,2.0,40.0,16.0,69.0,72.0,210.0,12.0,0.0,0.0,0.0,0.25
1158798494657851392,0.25,11,2.0,40.0,16.0,69.0,72.0,210.0,12.0,0.0,0.0,0.0,0.25
1158798494657851392,0.25,11,2.0,40.0,16.0,69.0,72.0,210.0,12.0,0.0,0.0,0.0,0.25
1158800199910903808,0.25,11,14.0,48.0,12.0,73.0,244275.0,560.0,1755.0,0.0,0.0,0.0,0.25
1158800199910903808,0.25,11,14.0,48.0,12.0,73.0,244275.0,560.0,1755.0,0.0,0.0,0.0,0.25
1158800199910903808,0.25,11,14.0,48.0,12.0,73.0,244275.0,560.0,1755.0,0.0,0.0,0.0,0.25
1158802259062472704,0.25,11,10.0,39.0,12.0,52.0,16.0,26.0,1.0,0.0,0.0,0.0,0.25
1158802259062472704,0.25,11,10.0,39.0,12.0,52.0,16.0,26.0,1.0,0.0,0.0,0.0,0.25
1158802259062472704,0.25,11,10.0,39.0,12.0,52.0,16.0,26.0,1.0,0.0,0.0,0.0,0.25
1158803082379235328,0.25,11,10.0,39.0,12.0,52.0,7.0,130.0,0.0,0.0,0.0,0.0,0.25
1158803082379235328,0.25,11,10.0,39.0,12.0,52.0,7.0,130.0,0.0,0.0,0.0,0.0,0.25
1158803082379235328,0.25,11,10.0,39.0,12.0,52.0,7.0,130.0,0.0,0.0,0.0,0.0,0.25
1158804200802803712,0.25,11,6.0,58.0,24.0,117.0,49.0,66.0,2.0,0.0,0.0,0.0,0.25
1158804200802803712,0.25,11,6.0,58.0,24.0,117.0,49.0,66.0,2.0,0.0,0.0,0.0,0.25
1158804200802803712,0.25,11,6.0,58.0,24.0,117.0,49.0,66.0,2.0,0.0,0.0,0.0,0.25
1158807136807374848,0.25,11,4.0,48.0,15.0,78.0,1154.0,1476.0,1.0,0.0,0.0,0.0,0.25
1158807136807374848,0.25,11,4.0,48.0,15.0,78.0,1154.0,1476.0,1.0,0.0,0.0,0.0,0.25
1158807136807374848,0.25,11,4.0,48.0,15.0,78.0,1154.0,1476.0,1.0,0.0,0.0,0.0,0.25
1158818891906342912,0.25,11,6.0,61.0,13.0,89.0,54.0,299.0,1.0,0.0,0.0,0.0,0.25
1158818891906342912,0.25,11,6.0,61.0,13.0,89.0,54.0,299.0,1.0,0.0,0.0,0.0,0.25
1158818891906342912,0.25,11,6.0,61.0,13.0,89.0,54.0,299.0,1.0,0.0,0.0,0.0,0.25
1158825142262177792,0.25,11,2.0,63.0,11.0,68.0,552.0,1135.0,7.0,0.0,0.0,0.0,0.25
1158825142262177792,0.25,11,2.0,63.0,11.0,68.0,552.0,1135.0,7.0,0.0,0.0,0.0,0.25
1158825142262177792,0.25,11,2.0,63.0,11.0,68.0,552.0,1135.0,7.0,0.0,0.0,0.0,0.25
1158836958887645184,0.25,11,2.0,63.0,11.0,68.0,2151.0,2717.0,6.0,0.0,0.0,0.0,0.25
1157822228890865664,0.25,11,6.0,57.0,13.0,38.0,405.0,694.0,64.0,0.0,0.0,0.0,0.25
1158555525614833664,0.25,11,5.0,60.0,19.0,116.0,7228.0,6906.0,105.0,0.0,0.0,0.0,0.25
1158555525614833664,0.25,11,5.0,60.0,19.0,116.0,7228.0,6906.0,105.0,0.0,0.0,0.0,0.25
1157981728608329728,0.25,11,1.0,62.0,103.0,222.0,745.0,770.0,10.0,0.0,0.0,0.0,0.2525
1157981728608329728,0.25,11,1.0,62.0,103.0,222.0,745.0,770.0,10.0,0.0,0.0,0.0,0.2525
1157993176495321088,0.25,11,8.0,60.0,14.0,68.0,3021.0,3067.0,2.0,0.0,0.0,0.0,0.25
1157993176495321088,0.25,11,8.0,60.0,14.0,68.0,3021.0,3067.0,2.0,0.0,0.0,0.0,0.25
1157993176495321088,0.25,11,8.0,60.0,14.0,68.0,3021.0,3067.0,2.0,0.0,0.0,0.0,0.25
1158009470456348672,0.25,11,9.0,33.0,9.0,59.0,5.0,43.0,0.0,0.0,0.0,0.0,0.25
1158009470456348672,0.25,11,9.0,33.0,9.0,59.0,5.0,43.0,0.0,0.0,0.0,0.0,0.25
1158009470456348672,0.25,11,9.0,33.0,9.0,59.0,5.0,43.0,0.0,0.0,0.0,0.0,0.25
1158026173911359488,0.25,11,3.0,61.0,11.0,59.0,5693.0,4413.0,187.0,0.0,0.0,0.0,0.25
1158026173911359488,0.25,11,3.0,61.0,11.0,59.0,5693.0,4413.0,187.0,0.0,0.0,0.0,0.25
1158026173911359488,0.25,11,3.0,61.0,11.0,59.0,5693.0,4413.0,187.0,0.0,0.0,0.0,0.25
1158044301064118272,0.25,11,2.0,66.0,22.0,97.0,3551.0,3112.0,18.0,0.0,0.0,0.0,0.25
1158044301064118272,0.25,11,2.0,66.0,22.0,97.0,3551.0,3112.0,18.0,0.0,0.0,0.0,0.25
1158044301064118272,0.25,11,2.0,66.0,22.0,97.0,3551.0,3112.0,18.0,0.0,0.0,0.0,0.25
1158047443449253888,0.25,11,8.0,39.0,13.0,64.0,2160.0,1818.0,39.0,0.0,0.0,0.0,0.25
1158047443449253888,0.25,11,8.0,39.0,13.0,64.0,2160.0,1818.0,39.0,0.0,0.0,0.0,0.25
1158047443449253888,0.25,11,8.0,39.0,13.0,64.0,2160.0,1818.0,39.0,0.0,0.0,0.0,0.25
1158092636764475392,0.25,11,6.0,57.0,13.0,38.0,405.0,694.0,64.0,0.0,0.0,0.0,0.25
1158092636764475392,0.25,11,6.0,57.0,13.0,38.0,405.0,694.0,64.0,0.0,0.0,0.0,0.25
1158092636764475392,0.25,11,6.0,57.0,13.0,38.0,405.0,694.0,64.0,0.0,0.0,0.0,0.25
1158182268323549184,0.25,11,5.0,30.0,9.0,52.0,256.0,264.0,0.0,0.0,0.0,0.0,0.25
1158182268323549184,0.25,11,5.0,30.0,9.0,52.0,256.0,264.0,0.0,0.0,0.0,0.0,0.25
1158182268323549184,0.25,11,5.0,30.0,9.0,52.0,256.0,264.0,0.0,0.0,0.0,0.0,0.25
1158193671142961152,0.25,11,1.0,56.0,12.0,51.0,291.0,320.0,0.0,0.0,0.0,0.0,0.25
1158193671142961152,0.25,11,1.0,56.0,12.0,51.0,291.0,320.0,0.0,0.0,0.0,0.0,0.25
1158193671142961152,0.25,11,1.0,56.0,12.0,51.0,291.0,320.0,0.0,0.0,0.0,0.0,0.25
1158245037517496320,0.25,11,1.0,59.0,40.0,174.0,92075.0,1944.0,3152.0,0.0,0.0,0.0,0.25
1157981728608329728,0.25,11,1.0,62.0,103.0,222.0,745.0,770.0,10.0,0.0,0.0,0.0,0.2525
1158245037517496320,0.25,11,1.0,59.0,40.0,174.0,92075.0,1944.0,3152.0,0.0,0.0,0.0,0.25
1157980724856860672,0.25,11,16.0,38.0,9.0,44.0,9866.0,85.0,249.0,0.0,0.0,0.0,0.25
1157980724856860672,0.25,11,16.0,38.0,9.0,44.0,9866.0,85.0,249.0,0.0,0.0,0.0,0.25
1157856079348293632,0.25,11,1.0,70.0,56.0,279.0,163.0,524.0,2.0,0.0,0.0,0.0,0.25
1157856079348293632,0.25,11,1.0,70.0,56.0,279.0,163.0,524.0,2.0,0.0,0.0,0.0,0.25
1157856079348293632,0.25,11,1.0,70.0,56.0,279.0,163.0,524.0,2.0,0.0,0.0,0.0,0.25
1157859396749287424,0.25,11,2.0,67.0,22.0,76.0,85.0,564.0,2.0,0.0,0.0,0.0,0.25
1157859396749287424,0.25,11,2.0,67.0,22.0,76.0,85.0,564.0,2.0,0.0,0.0,0.0,0.25
1157859396749287424,0.25,11,2.0,67.0,22.0,76.0,85.0,564.0,2.0,0.0,0.0,0.0,0.25
1157864423303741440,0.25,11,12.0,42.0,30.0,47.0,309.0,677.0,7.0,0.0,0.0,0.0,0.25
1157864423303741440,0.25,11,12.0,42.0,30.0,47.0,309.0,677.0,7.0,0.0,0.0,0.0,0.25
1157864423303741440,0.25,11,12.0,42.0,30.0,47.0,309.0,677.0,7.0,0.0,0.0,0.0,0.25
1157904511731732480,0.25,11,9.0,53.0,16.0,48.0,1511.0,3845.0,2.0,0.0,0.0,0.0,0.25
1157904511731732480,0.25,11,9.0,53.0,16.0,48.0,1511.0,3845.0,2.0,0.0,0.0,0.0,0.25
1157904511731732480,0.25,11,9.0,53.0,16.0,48.0,1511.0,3845.0,2.0,0.0,0.0,0.0,0.25
1157933673188081664,0.25,11,8.0,49.0,9.0,50.0,181.0,401.0,9.0,0.0,0.0,0.0,0.25
1157933673188081664,0.25,11,8.0,49.0,9.0,50.0,181.0,401.0,9.0,0.0,0.0,0.0,0.25
1157933673188081664,0.25,11,8.0,49.0,9.0,50.0,181.0,401.0,9.0,0.0,0.0,0.0,0.25
1157961073921810432,0.25,11,4.0,59.0,15.0,88.0,1295.0,30.0,1.0,0.0,0.0,0.0,0.25
1157961073921810432,0.25,11,4.0,59.0,15.0,88.0,1295.0,30.0,1.0,0.0,0.0,0.0,0.25
1157961073921810432,0.25,11,4.0,59.0,15.0,88.0,1295.0,30.0,1.0,0.0,0.0,0.0,0.25
1157972267730685952,0.25,11,1.0,32.0,11.0,66.0,78.0,178.0,0.0,0.0,0.0,0.0,0.25
1157972267730685952,0.25,11,1.0,32.0,11.0,66.0,78.0,178.0,0.0,0.0,0.0,0.0,0.25
1157972267730685952,0.25,11,1.0,32.0,11.0,66.0,78.0,178.0,0.0,0.0,0.0,0.0,0.25
1157974504192315392,0.25,11,5.0,41.0,15.0,85.0,1267.0,4559.0,6.0,0.0,0.0,0.0,0.25
1157974504192315392,0.25,11,5.0,41.0,15.0,85.0,1267.0,4559.0,6.0,0.0,0.0,0.0,0.25
1157974504192315392,0.25,11,5.0,41.0,15.0,85.0,1267.0,4559.0,6.0,0.0,0.0,0.0,0.25
1157979879796875264,0.25,11,5.0,52.0,102.0,215.0,745.0,770.0,10.0,0.0,0.0,0.0,0.25
1157979879796875264,0.25,11,5.0,52.0,102.0,215.0,745.0,770.0,10.0,0.0,0.0,0.0,0.25
1157979879796875264,0.25,11,5.0,52.0,102.0,215.0,745.0,770.0,10.0,0.0,0.0,0.0,0.25
1157980724856860672,0.25,11,16.0,38.0,9.0,44.0,9866.0,85.0,249.0,0.0,0.0,0.0,0.25
1158555525614833664,0.25,11,5.0,60.0,19.0,116.0,7228.0,6906.0,105.0,0.0,0.0,0.0,0.25
1158245037517496320,0.25,11,1.0,59.0,40.0,174.0,92075.0,1944.0,3152.0,0.0,0.0,0.0,0.25
1158254936804724736,0.25,11,0.0,56.0,26.0,132.0,25.0,59.0,0.0,0.0,0.0,0.0,0.25
1158465126942564352,0.25,11,5.0,56.0,18.0,78.0,3240.0,2840.0,15.0,0.0,0.0,0.0,0.25
1158465126942564352,0.25,11,5.0,56.0,18.0,78.0,3240.0,2840.0,15.0,0.0,0.0,0.0,0.25
1158465126942564352,0.25,11,5.0,56.0,18.0,78.0,3240.0,2840.0,15.0,0.0,0.0,0.0,0.25
1158477440194371584,0.25,11,5.0,40.0,13.0,63.0,411.0,510.0,30.0,0.0,0.0,0.0,0.25
1158477440194371584,0.25,11,5.0,40.0,13.0,63.0,411.0,510.0,30.0,0.0,0.0,0.0,0.25
1158477440194371584,0.25,11,5.0,40.0,13.0,63.0,411.0,510.0,30.0,0.0,0.0,0.0,0.25
1158487377830191104,0.25,11,76.0,1.0,6.0,25.0,7.0,7.0,0.0,0.0,0.0,0.0,0.25
1158487377830191104,0.25,11,76.0,1.0,6.0,25.0,7.0,7.0,0.0,0.0,0.0,0.0,0.25
1158487377830191104,0.25,11,76.0,1.0,6.0,25.0,7.0,7.0,0.0,0.0,0.0,0.0,0.25
1158505096206061568,0.25,11,1.0,23.0,16.0,84.0,583.0,2264.0,8.0,0.0,0.0,0.0,0.25
1158505096206061568,0.25,11,1.0,23.0,16.0,84.0,583.0,2264.0,8.0,0.0,0.0,0.0,0.25
1158505096206061568,0.25,11,1.0,23.0,16.0,84.0,583.0,2264.0,8.0,0.0,0.0,0.0,0.25
1158506469085474816,0.25,11,14.0,52.0,10.0,49.0,384.0,599.0,80.0,0.0,0.0,0.0,0.25
1158506469085474816,0.25,11,14.0,52.0,10.0,49.0,384.0,599.0,80.0,0.0,0.0,0.0,0.25
1158506469085474816,0.25,11,14.0,52.0,10.0,49.0,384.0,599.0,80.0,0.0,0.0,0.0,0.25
1158507971774701568,0.25,11,11.0,16.0,7.0,30.0,635.0,590.0,11.0,0.0,0.0,0.0,0.25
1158507971774701568,0.25,11,11.0,16.0,7.0,30.0,635.0,590.0,11.0,0.0,0.0,0.0,0.25
1158507971774701568,0.25,11,11.0,16.0,7.0,30.0,635.0,590.0,11.0,0.0,0.0,0.0,0.25
1158515929338261504,0.25,11,0.0,65.0,51.0,150.0,3970.0,4451.0,38.0,0.0,0.0,0.0,0.25
1158515929338261504,0.25,11,0.0,65.0,51.0,150.0,3970.0,4451.0,38.0,0.0,0.0,0.0,0.25
1158515929338261504,0.25,11,0.0,65.0,51.0,150.0,3970.0,4451.0,38.0,0.0,0.0,0.0,0.25
1158533875808657408,0.25,11,0.0,65.0,51.0,150.0,12320.0,11659.0,5.0,0.0,0.0,0.0,0.25
1158533875808657408,0.25,11,0.0,65.0,51.0,150.0,12320.0,11659.0,5.0,0.0,0.0,0.0,0.25
1158533875808657408,0.25,11,0.0,65.0,51.0,150.0,12320.0,11659.0,5.0,0.0,0.0,0.0,0.25
1158553403859099648,0.25,11,13.0,36.0,8.0,60.0,219.0,11.0,19.0,0.0,0.0,0.0,0.25
1158553403859099648,0.25,11,13.0,36.0,8.0,60.0,219.0,11.0,19.0,0.0,0.0,0.0,0.25
1158553403859099648,0.25,11,13.0,36.0,8.0,60.0,219.0,11.0,19.0,0.0,0.0,0.0,0.25
1158451301832974336,0.25,11,9.0,45.0,12.0,55.0,3396.0,2299.0,51.0,0.0,0.0,0.0,0.25
1158254936804724736,0.25,11,0.0,56.0,26.0,132.0,25.0,59.0,0.0,0.0,0.0,0.0,0.25
1158451301832974336,0.25,11,9.0,45.0,12.0,55.0,3396.0,2299.0,51.0,0.0,0.0,0.0,0.25
1158432759305711616,0.25,11,7.0,50.0,66.0,274.0,18.0,110.0,0.0,0.0,0.0,0.0,0.25
1158254936804724736,0.25,11,0.0,56.0,26.0,132.0,25.0,59.0,0.0,0.0,0.0,0.0,0.25
