tweet_id,timestamp,positive_sentiment,negative_sentiment,numb_of_mentions,numb_of_urls,numb_of_media,numb_of_hashtags,numb_of_personal_pronouns,numb_of_present_tenses,numb_of_past_tenses,sent_from_web,numb_of_weird_chars,numb_of_questions,numb_of_emoticons,numb_of_swearing_words,numb_of_slang_words,numb_of_intensifiers,tweet_length,userFollowersCount,userFriendsCount,user_numb_of_tweets,user_list_count,tfidf_fire,dict_precision,dict_recall,dict_f_measure
1157981728608329728,156491933312.0,10.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,2250.0,7450.0,7700.0,0.0,100.0,0.0,0.0,0.0,0.0
1157981728608329728,156491933312.0,10.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,2250.0,7450.0,7700.0,0.0,100.0,0.0,0.0,0.0,0.0
1157993176495321088,156492206212.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,700.0,30210.0,30670.0,0.0,20.0,0.0,0.0,0.0,0.0
1157993176495321088,156492206212.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,700.0,30210.0,30670.0,0.0,20.0,0.0,0.0,0.0,0.0
1157993176495321088,156492206212.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,700.0,30210.0,30670.0,0.0,20.0,0.0,0.0,0.0,0.0
1158009470456348672,156492594712.0,90.0,340.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,820.0,50.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
1158009470456348672,156492594712.0,90.0,340.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,820.0,50.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
1158009470456348672,156492594712.0,90.0,340.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,820.0,50.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
1158022455425949696,156492904312.0,210.0,440.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,880.0,9750.0,13650.0,0.0,1140.0,0.0,0.0,0.0,0.0
1158022455425949696,156492904312.0,210.0,440.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,880.0,9750.0,13650.0,0.0,1140.0,0.0,0.0,0.0,0.0
1158022455425949696,156492904312.0,210.0,440.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,880.0,9750.0,13650.0,0.0,1140.0,0.0,0.0,0.0,0.0
1158026173911359488,156492992912.0,40.0,630.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,820.0,56930.0,44130.0,0.0,1870.0,0.0,0.0,0.0,0.0
1158026173911359488,156492992912.0,40.0,630.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,820.0,56930.0,44130.0,0.0,1870.0,0.0,0.0,0.0,0.0
1158026173911359488,156492992912.0,40.0,630.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,820.0,56930.0,44130.0,0.0,1870.0,0.0,0.0,0.0,0.0
1158044301064118272,156493425112.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,1200.0,35510.0,31120.0,0.0,180.0,0.0,0.0,0.0,0.0
1158044301064118272,156493425112.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,1200.0,35510.0,31120.0,0.0,180.0,0.0,0.0,0.0,0.0
1158044301064118272,156493425112.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,1200.0,35510.0,31120.0,0.0,180.0,0.0,0.0,0.0,0.0
1158046641166925824,156493480912.0,60.0,420.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1220.0,1880.0,2130.0,0.0,10.0,0.0,0.0,0.0,0.0
1158046641166925824,156493480912.0,60.0,420.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1220.0,1880.0,2130.0,0.0,10.0,0.0,0.0,0.0,0.0
1158046641166925824,156493480912.0,60.0,420.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1220.0,1880.0,2130.0,0.0,10.0,0.0,0.0,0.0,0.0
1158047443449253888,156493512.0,90.0,390.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,880.0,21600.0,18180.0,0.0,390.0,0.0,0.0,0.0,0.0
1158047443449253888,156493512.0,90.0,390.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,880.0,21600.0,18180.0,0.0,390.0,0.0,0.0,0.0,0.0
1158047443449253888,156493512.0,90.0,390.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,880.0,21600.0,18180.0,0.0,390.0,0.0,0.0,0.0,0.0
1158050848871714816,156493581212.0,50.0,580.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,670.0,1990.0,26990.0,0.0,50.0,0.0,0.0,0.0,0.0
1158050848871714816,156493581212.0,50.0,580.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,670.0,1990.0,26990.0,0.0,50.0,0.0,0.0,0.0,0.0
1158050848871714816,156493581212.0,50.0,580.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,670.0,1990.0,26990.0,0.0,50.0,0.0,0.0,0.0,0.0
1158060968443875328,156493822512.0,210.0,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,770.0,670.0,1980.0,0.0,60.0,0.0,0.0,0.0,0.0
1158060968443875328,156493822512.0,210.0,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,770.0,670.0,1980.0,0.0,60.0,0.0,0.0,0.0,0.0
1158060968443875328,156493822512.0,210.0,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,770.0,670.0,1980.0,0.0,60.0,0.0,0.0,0.0,0.0
1158069397078126592,156494023412.0,20.0,570.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,10.0,0.0,0.0,0.0,0.0,870.0,910.0,580.0,0.0,60.0,0.0,0.0,0.0,0.0
1158069397078126592,156494023412.0,20.0,570.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,10.0,0.0,0.0,0.0,0.0,870.0,910.0,580.0,0.0,60.0,0.0,0.0,0.0,0.0
1158069397078126592,156494023412.0,20.0,570.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,10.0,0.0,0.0,0.0,0.0,870.0,910.0,580.0,0.0,60.0,0.0,0.0,0.0,0.0
1158070821199331328,156494057412.0,150.0,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,900.0,4430.0,23680.0,0.0,40.0,0.0,0.0,0.0,0.0
1158070821199331328,156494057412.0,150.0,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,900.0,4430.0,23680.0,0.0,40.0,0.0,0.0,0.0,0.0
1158070821199331328,156494057412.0,150.0,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,900.0,4430.0,23680.0,0.0,40.0,0.0,0.0,0.0,0.0
1158075104070385664,156494159512.0,160.0,280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,30.0,0.0,0.0,0.0,0.0,890.0,5210.0,7750.0,0.0,10.0,0.0,0.0,0.0,0.0
1158075104070385664,156494159512.0,160.0,280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,30.0,0.0,0.0,0.0,0.0,890.0,5210.0,7750.0,0.0,10.0,0.0,0.0,0.0,0.0
1158075104070385664,156494159512.0,160.0,280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,30.0,0.0,0.0,0.0,0.0,890.0,5210.0,7750.0,0.0,10.0,0.0,0.0,0.0,0.0
1158080617851998208,15649429112.0,20.0,530.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,10.0,0.0,0.0,0.0,0.0,1010.0,3030.0,9950.0,0.0,10.0,0.0,0.0,0.0,0.0
1158080617851998208,15649429112.0,20.0,530.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,10.0,0.0,0.0,0.0,0.0,1010.0,3030.0,9950.0,0.0,10.0,0.0,0.0,0.0,0.0
1158080617851998208,15649429112.0,20.0,530.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,10.0,0.0,0.0,0.0,0.0,1010.0,3030.0,9950.0,0.0,10.0,0.0,0.0,0.0,0.0
1158083846577053696,156494367912.0,20.0,650.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,1940.0,3350.0,2110.0,0.0,50.0,0.0,0.0,0.0,0.0
1158083846577053696,156494367912.0,20.0,650.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,1940.0,3350.0,2110.0,0.0,50.0,0.0,0.0,0.0,0.0
1158083846577053696,156494367912.0,20.0,650.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,1940.0,3350.0,2110.0,0.0,50.0,0.0,0.0,0.0,0.0
1158083846908153856,156494367912.0,10.0,580.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,3440.0,850.0,1120.0,0.0,10.0,0.0,0.0,0.0,0.0
1158083846908153856,156494367912.0,10.0,580.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,3440.0,850.0,1120.0,0.0,10.0,0.0,0.0,0.0,0.0
1158083846908153856,156494367912.0,10.0,580.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,3440.0,850.0,1120.0,0.0,10.0,0.0,0.0,0.0,0.0
1158085478219952128,156494406812.0,20.0,660.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,1900.0,5570.0,8430.0,0.0,120.0,0.0,0.0,0.0,0.0
1158085478219952128,156494406812.0,20.0,660.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,1900.0,5570.0,8430.0,0.0,120.0,0.0,0.0,0.0,0.0
1158085478219952128,156494406812.0,20.0,660.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,1900.0,5570.0,8430.0,0.0,120.0,0.0,0.0,0.0,0.0
1158089707244228608,156494507712.0,90.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,1100.0,24840.0,50000.0,0.0,1890.0,0.0,0.0,0.0,0.0
1158089707244228608,156494507712.0,90.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,1100.0,24840.0,50000.0,0.0,1890.0,0.0,0.0,0.0,0.0
1158089707244228608,156494507712.0,90.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,1100.0,24840.0,50000.0,0.0,1890.0,0.0,0.0,0.0,0.0
1158092636764475392,156494577512.0,40.0,650.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,850.0,4050.0,6940.0,0.0,640.0,0.0,0.0,0.0,0.0
1158092636764475392,156494577512.0,40.0,650.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,850.0,4050.0,6940.0,0.0,640.0,0.0,0.0,0.0,0.0
1158092636764475392,156494577512.0,40.0,650.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,850.0,4050.0,6940.0,0.0,640.0,0.0,0.0,0.0,0.0
1158096627439198208,156494672712.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,700.0,31420.0,36730.0,0.0,0.0,0.0,0.0,0.0,0.0
1158096627439198208,156494672712.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,700.0,31420.0,36730.0,0.0,0.0,0.0,0.0,0.0,0.0
1158096627439198208,156494672712.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,700.0,31420.0,36730.0,0.0,0.0,0.0,0.0,0.0,0.0
1158110575077068800,156495005212.0,40.0,610.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1000.0,27830.0,21660.0,0.0,640.0,0.0,0.0,0.0,0.0
1158110575077068800,156495005212.0,40.0,610.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1000.0,27830.0,21660.0,0.0,640.0,0.0,0.0,0.0,0.0
1158110575077068800,156495005212.0,40.0,610.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1000.0,27830.0,21660.0,0.0,640.0,0.0,0.0,0.0,0.0
1158112715753349120,156495056212.0,90.0,430.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,590.0,270.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
1158112715753349120,156495056212.0,90.0,430.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,590.0,270.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
1158112715753349120,156495056212.0,90.0,430.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,590.0,270.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
1158118861041913856,156495202712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1170.0,254760.0,279390.0,0.0,140.0,0.0,0.0,0.0,0.0
1158118861041913856,156495202712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1170.0,254760.0,279390.0,0.0,140.0,0.0,0.0,0.0,0.0
1158118861041913856,156495202712.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1170.0,254760.0,279390.0,0.0,140.0,0.0,0.0,0.0,0.0
1158120113188610048,156495232612.0,50.0,620.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,2280.0,5620.0,9630.0,0.0,10.0,0.0,0.0,0.0,0.0
1158120113188610048,156495232612.0,50.0,620.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,2280.0,5620.0,9630.0,0.0,10.0,0.0,0.0,0.0,0.0
1158120113188610048,156495232612.0,50.0,620.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,2280.0,5620.0,9630.0,0.0,10.0,0.0,0.0,0.0,0.0
1158123081845620736,156495303412.0,80.0,540.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,780.0,5030.0,5660.0,0.0,110.0,0.0,0.0,0.0,0.0
1158123081845620736,156495303412.0,80.0,540.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,780.0,5030.0,5660.0,0.0,110.0,0.0,0.0,0.0,0.0
1158123081845620736,156495303412.0,80.0,540.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,780.0,5030.0,5660.0,0.0,110.0,0.0,0.0,0.0,0.0
1158132142968320000,156495519412.0,100.0,530.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,2280.0,44740.0,43550.0,0.0,0.0,0.0,0.0,0.0,0.0
1158132142968320000,156495519412.0,100.0,530.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,2280.0,44740.0,43550.0,0.0,0.0,0.0,0.0,0.0,0.0
1158132142968320000,156495519412.0,100.0,530.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,2280.0,44740.0,43550.0,0.0,0.0,0.0,0.0,0.0,0.0
1158138108308840448,156495661612.0,110.0,220.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,570.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158138108308840448,156495661612.0,110.0,220.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,570.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158138108308840448,156495661612.0,110.0,220.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,570.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158151686487257088,156495985412.0,80.0,550.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,1360.0,2650.0,1440.0,0.0,10.0,0.0,0.0,0.0,0.0
1158151686487257088,156495985412.0,80.0,550.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,1360.0,2650.0,1440.0,0.0,10.0,0.0,0.0,0.0,0.0
1158151686487257088,156495985412.0,80.0,550.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,1360.0,2650.0,1440.0,0.0,10.0,0.0,0.0,0.0,0.0
1158156941052579840,156496110612.0,110.0,520.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,920.0,3070.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
1158156941052579840,156496110612.0,110.0,520.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,920.0,3070.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
1158156941052579840,156496110612.0,110.0,520.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,920.0,3070.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
1158164830936850432,156496298812.0,60.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,410.0,949340.0,9990.0,0.0,27680.0,0.0,0.0,0.0,0.0
1158164830936850432,156496298812.0,60.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,410.0,949340.0,9990.0,0.0,27680.0,0.0,0.0,0.0,0.0
1158164830936850432,156496298812.0,60.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,410.0,949340.0,9990.0,0.0,27680.0,0.0,0.0,0.0,0.0
1158182268323549184,156496714512.0,20.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,520.0,2560.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0
1158182268323549184,156496714512.0,20.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,520.0,2560.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0
1158182268323549184,156496714512.0,20.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,520.0,2560.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0
1158182284085739520,156496714912.0,80.0,210.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,60.0,0.0,0.0,0.0,0.0,690.0,170.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0
1158182284085739520,156496714912.0,80.0,210.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,60.0,0.0,0.0,0.0,0.0,690.0,170.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0
1158182284085739520,156496714912.0,80.0,210.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,60.0,0.0,0.0,0.0,0.0,690.0,170.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0
1158185787223097344,156496798412.0,400.0,130.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,2410.0,1572120.0,12700.0,0.0,6650.0,0.0,0.0,0.0,0.0
1158185787223097344,156496798412.0,400.0,130.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,2410.0,1572120.0,12700.0,0.0,6650.0,0.0,0.0,0.0,0.0
1158185787223097344,156496798412.0,400.0,130.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,2410.0,1572120.0,12700.0,0.0,6650.0,0.0,0.0,0.0,0.0
1158190616012083200,156496913512.0,30.0,670.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,570.0,34310.0,8090.0,0.0,860.0,0.0,0.0,0.0,0.0
1158190616012083200,156496913512.0,30.0,670.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,570.0,34310.0,8090.0,0.0,860.0,0.0,0.0,0.0,0.0
1158190616012083200,156496913512.0,30.0,670.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,570.0,34310.0,8090.0,0.0,860.0,0.0,0.0,0.0,0.0
1158192559400923136,156496959812.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,30.0,0.0,0.0,0.0,0.0,690.0,2720.0,8530.0,0.0,240.0,0.0,0.0,0.0,0.0
1158192559400923136,156496959812.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,30.0,0.0,0.0,0.0,0.0,690.0,2720.0,8530.0,0.0,240.0,0.0,0.0,0.0,0.0
1158192559400923136,156496959812.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,30.0,0.0,0.0,0.0,0.0,690.0,2720.0,8530.0,0.0,240.0,0.0,0.0,0.0,0.0
1158193671142961152,156496986412.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,10.0,0.0,0.0,0.0,0.0,740.0,2910.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
1158193671142961152,156496986412.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,10.0,0.0,0.0,0.0,0.0,740.0,2910.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
1158193671142961152,156496986412.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,10.0,0.0,0.0,0.0,0.0,740.0,2910.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
1158210129898196992,156497378812.0,50.0,670.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,1060.0,28090.0,27090.0,0.0,40.0,0.0,0.0,0.0,0.0
1158210129898196992,156497378812.0,50.0,670.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,1060.0,28090.0,27090.0,0.0,40.0,0.0,0.0,0.0,0.0
1158210129898196992,156497378812.0,50.0,670.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,1060.0,28090.0,27090.0,0.0,40.0,0.0,0.0,0.0,0.0
1158245037517496320,15649821112.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2010.0,920750.0,19440.0,0.0,31520.0,0.0,0.0,0.0,0.0
1158245037517496320,15649821112.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2010.0,920750.0,19440.0,0.0,31520.0,0.0,0.0,0.0,0.0
1158245037517496320,15649821112.0,150.0,140.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2010.0,920750.0,19440.0,0.0,31520.0,0.0,0.0,0.0,0.0
1158246501006499840,156498245912.0,110.0,280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,20.0,0.0,0.0,0.0,0.0,750.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
1158246501006499840,156498245912.0,110.0,280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,20.0,0.0,0.0,0.0,0.0,750.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
1158246501006499840,156498245912.0,110.0,280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,20.0,0.0,0.0,0.0,0.0,750.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
1158254936804724736,15649844712.0,0.0,520.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,1550.0,250.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0
