eventID,postID,postPriority,num,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,index,timestamp,tweet_id,positive_sentiment,negative_sentiment,numb_of_mentions,numb_of_urls,numb_of_media,numb_of_hashtags,numb_of_personal_pronouns,numb_of_present_tenses,numb_of_past_tenses,sent_from_web,numb_of_weird_chars,numb_of_questions,numb_of_emoticons,numb_of_swearing_words,numb_of_slang_words,numb_of_intensifiers,tweet_length,userFollowersCount,userFriendsCount,user_numb_of_tweets,user_list_count,tfidf_fire,dict_precision,dict_recall,dict_f_measure
40.0,1.1558205500670403e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8226.0,156440406712.0,1.1558205500670403e+18,8.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,57.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558205500670403e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17370.0,156440406712.0,1.1558205500670403e+18,8.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,57.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558205500670403e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26870.0,156440406712.0,1.1558205500670403e+18,8.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,57.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,1.1558239141714903e+18,2.5,4.0,13.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,156440486912.0,1.1558239141714903e+18,3.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,1.1558239141714903e+18,2.5,4.0,13.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,30485.0,156440486912.0,1.1558239141714903e+18,3.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,14.0,0.0,0.0,0.0,20.0,11.109999656677246,1.4289999961853028e+16
40.0,1.1558253146956964e+18,2.5,3.0,23.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8458.0,156440520312.0,1.1558253146956964e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,74.0,1684.0,854.0,0.0,42.0,0.0,0.0,0.0,0.0
40.0,1.1558253146956964e+18,2.5,3.0,23.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17602.0,156440520312.0,1.1558253146956964e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,74.0,1684.0,854.0,0.0,42.0,0.0,0.0,0.0,0.0
40.0,1.1558253146956964e+18,2.5,3.0,23.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27102.0,156440520312.0,1.1558253146956964e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,74.0,1684.0,854.0,0.0,42.0,0.0,0.0,0.0,0.0
46.0,1.1558254970305044e+18,2.5,5.0,13.0,7.0,10.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,1606.0,156440524712.0,1.1558254970305044e+18,3.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,1.1558254970305044e+18,2.5,5.0,13.0,7.0,10.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,30306.0,156440524712.0,1.1558254970305044e+18,3.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,14.0,0.0,0.0,0.0,20.0,11.109999656677246,1.4289999961853028e+16
40.0,1.1558268330547364e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8395.0,156440556512.0,1.1558268330547364e+18,13.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,63.0,29.0,216.0,0.0,5.0,0.0,0.0,0.0,0.0
40.0,1.1558268330547364e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17539.0,156440556512.0,1.1558268330547364e+18,13.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,63.0,29.0,216.0,0.0,5.0,0.0,0.0,0.0,0.0
40.0,1.1558268330547364e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27039.0,156440556512.0,1.1558268330547364e+18,13.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,63.0,29.0,216.0,0.0,5.0,0.0,0.0,0.0,0.0
40.0,1.1558283197006397e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8246.0,15644059212.0,1.1558283197006397e+18,8.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,61.0,210.0,605.0,0.0,10.0,0.0,0.0,0.0,0.0
40.0,1.1558283197006397e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17390.0,15644059212.0,1.1558283197006397e+18,8.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,61.0,210.0,605.0,0.0,10.0,0.0,0.0,0.0,0.0
40.0,1.1558283197006397e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26890.0,15644059212.0,1.1558283197006397e+18,8.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,61.0,210.0,605.0,0.0,10.0,0.0,0.0,0.0,0.0
40.0,1.1558306231661732e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8476.0,156440646912.0,1.1558306231661732e+18,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,53.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558306231661732e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17620.0,156440646912.0,1.1558306231661732e+18,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,53.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558306231661732e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27120.0,156440646912.0,1.1558306231661732e+18,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,53.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.15583116681096e+18,2.5,2.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8305.0,156440659912.0,1.15583116681096e+18,9.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,63.0,230.0,214.0,0.0,20.0,0.0,0.0,0.0,0.0
40.0,1.15583116681096e+18,2.5,2.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17449.0,156440659912.0,1.15583116681096e+18,9.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,63.0,230.0,214.0,0.0,20.0,0.0,0.0,0.0,0.0
40.0,1.15583116681096e+18,2.5,2.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26949.0,156440659912.0,1.15583116681096e+18,9.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,63.0,230.0,214.0,0.0,20.0,0.0,0.0,0.0,0.0
40.0,1.1558317574192415e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8191.0,156440673912.0,1.1558317574192415e+18,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,257.0,24179.0,277.0,0.0,103.0,0.0,0.0,0.0,0.0
40.0,1.1558317574192415e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17335.0,156440673912.0,1.1558317574192415e+18,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,257.0,24179.0,277.0,0.0,103.0,0.0,0.0,0.0,0.0
40.0,1.1558317574192415e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26835.0,156440673912.0,1.1558317574192415e+18,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,257.0,24179.0,277.0,0.0,103.0,0.0,0.0,0.0,0.0
40.0,1.1558329169932902e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8276.0,156440701612.0,1.1558329169932902e+18,13.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,45.0,268.0,1017.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,1.1558329169932902e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17420.0,156440701612.0,1.1558329169932902e+18,13.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,45.0,268.0,1017.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,1.1558329169932902e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26920.0,156440701612.0,1.1558329169932902e+18,13.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,45.0,268.0,1017.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,1.1558331196872294e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8462.0,156440706412.0,1.1558331196872294e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,164.0,6684705.0,1760.0,0.0,41627.0,0.0,0.0,0.0,0.0
40.0,1.1558331196872294e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17606.0,156440706412.0,1.1558331196872294e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,164.0,6684705.0,1760.0,0.0,41627.0,0.0,0.0,0.0,0.0
40.0,1.1558331196872294e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27106.0,156440706412.0,1.1558331196872294e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,164.0,6684705.0,1760.0,0.0,41627.0,0.0,0.0,0.0,0.0
40.0,1.1558352016558449e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8372.0,156440756112.0,1.1558352016558449e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,164.0,22435.0,20754.0,0.0,59.0,0.0,0.0,0.0,0.0
40.0,1.1558352016558449e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17516.0,156440756112.0,1.1558352016558449e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,164.0,22435.0,20754.0,0.0,59.0,0.0,0.0,0.0,0.0
40.0,1.1558352016558449e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27016.0,156440756112.0,1.1558352016558449e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,164.0,22435.0,20754.0,0.0,59.0,0.0,0.0,0.0,0.0
46.0,1.1558364938118472e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0,156440786912.0,1.1558364938118472e+18,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,51.0,16.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,1.1558364938118472e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30777.0,156440786912.0,1.1558364938118472e+18,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,51.0,16.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558379378184888e+18,2.5,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8212.0,156440821312.0,1.1558379378184888e+18,11.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,87.0,582.0,661.0,0.0,4.0,0.0,0.0,0.0,0.0
40.0,1.1558379378184888e+18,2.5,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17356.0,156440821312.0,1.1558379378184888e+18,11.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,87.0,582.0,661.0,0.0,4.0,0.0,0.0,0.0,0.0
40.0,1.1558379378184888e+18,2.5,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26856.0,156440821312.0,1.1558379378184888e+18,11.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,87.0,582.0,661.0,0.0,4.0,0.0,0.0,0.0,0.0
40.0,1.1558381381634499e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8438.0,156440826112.0,1.1558381381634499e+18,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0,475.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558381381634499e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17582.0,156440826112.0,1.1558381381634499e+18,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0,475.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558381381634499e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27082.0,156440826112.0,1.1558381381634499e+18,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0,475.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558388024532582e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8589.0,156440841912.0,1.1558388024532582e+18,12.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,68.0,176.0,103.0,0.0,3.0,0.0,0.0,0.0,0.0
40.0,1.1558388024532582e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17733.0,156440841912.0,1.1558388024532582e+18,12.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,68.0,176.0,103.0,0.0,3.0,0.0,0.0,0.0,0.0
40.0,1.1558388024532582e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27233.0,156440841912.0,1.1558388024532582e+18,12.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,68.0,176.0,103.0,0.0,3.0,0.0,0.0,0.0,0.0
40.0,1.1558392977838285e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428.0,156440853712.0,1.1558392977838285e+18,55.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,325.0,182.0,0.0,10.0,0.0,0.0,0.0,0.0
40.0,1.1558392977838285e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17572.0,156440853712.0,1.1558392977838285e+18,55.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,325.0,182.0,0.0,10.0,0.0,0.0,0.0,0.0
40.0,1.1558392977838285e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27072.0,156440853712.0,1.1558392977838285e+18,55.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,325.0,182.0,0.0,10.0,0.0,0.0,0.0,0.0
40.0,1.15584116791074e+18,2.5,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8494.0,156440898312.0,1.15584116791074e+18,2.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,144.0,46639.0,1114.0,0.0,1495.0,0.0,0.0,0.0,0.0
40.0,1.15584116791074e+18,2.5,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17638.0,156440898312.0,1.15584116791074e+18,2.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,144.0,46639.0,1114.0,0.0,1495.0,0.0,0.0,0.0,0.0
40.0,1.15584116791074e+18,2.5,2.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27138.0,156440898312.0,1.15584116791074e+18,2.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,144.0,46639.0,1114.0,0.0,1495.0,0.0,0.0,0.0,0.0
40.0,1.155841370520793e+18,2.5,2.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8224.0,156440903112.0,1.155841370520793e+18,26.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,72.0,35.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0
40.0,1.155841370520793e+18,2.5,2.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17368.0,156440903112.0,1.155841370520793e+18,26.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,72.0,35.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0
40.0,1.155841370520793e+18,2.5,2.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26868.0,156440903112.0,1.155841370520793e+18,26.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,72.0,35.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0
40.0,1.1558455790727823e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8312.0,156441003512.0,1.1558455790727823e+18,3.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,75.0,4.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558455790727823e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17456.0,156441003512.0,1.1558455790727823e+18,3.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,75.0,4.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558455790727823e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26956.0,156441003512.0,1.1558455790727823e+18,3.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,75.0,4.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.155845856882393e+18,2.5,3.0,23.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8214.0,156441010112.0,1.155845856882393e+18,20.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,116.0,639.0,1376.0,0.0,14.0,0.0,0.0,0.0,0.0
40.0,1.155845856882393e+18,2.5,3.0,23.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17358.0,156441010112.0,1.155845856882393e+18,20.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,116.0,639.0,1376.0,0.0,14.0,0.0,0.0,0.0,0.0
40.0,1.155845856882393e+18,2.5,3.0,23.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26858.0,156441010112.0,1.155845856882393e+18,20.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,116.0,639.0,1376.0,0.0,14.0,0.0,0.0,0.0,0.0
40.0,1.1558462515413852e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8459.0,156441019512.0,1.1558462515413852e+18,22.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,212.0,0.0,7.0,0.0,0.0,0.0,0.0
40.0,1.1558462515413852e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17603.0,156441019512.0,1.1558462515413852e+18,22.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,212.0,0.0,7.0,0.0,0.0,0.0,0.0
40.0,1.1558462515413852e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27103.0,156441019512.0,1.1558462515413852e+18,22.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,212.0,0.0,7.0,0.0,0.0,0.0,0.0
46.0,1.1558473460282573e+18,2.5,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.0,156441045612.0,1.1558473460282573e+18,21.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,285.0,1832.0,3371.0,0.0,19.0,0.0,0.0,0.0,0.0
46.0,1.1558473460282573e+18,2.5,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30495.0,156441045612.0,1.1558473460282573e+18,21.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,285.0,1832.0,3371.0,0.0,19.0,0.0,0.0,0.0,0.0
40.0,1.1558476246977454e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8517.0,156441052212.0,1.1558476246977454e+18,5.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,55.0,163.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558476246977454e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17661.0,156441052212.0,1.1558476246977454e+18,5.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,55.0,163.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558476246977454e+18,2.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27161.0,156441052212.0,1.1558476246977454e+18,5.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,55.0,163.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.1558484824287314e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282.0,156441072712.0,1.1558484824287314e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,164.0,6684707.0,1760.0,0.0,41627.0,0.0,0.0,0.0,0.0
40.0,1.1558484824287314e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17426.0,156441072712.0,1.1558484824287314e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,164.0,6684707.0,1760.0,0.0,41627.0,0.0,0.0,0.0,0.0
40.0,1.1558484824287314e+18,2.5,3.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26926.0,156441072712.0,1.1558484824287314e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,164.0,6684707.0,1760.0,0.0,41627.0,0.0,0.0,0.0,0.0
46.0,1.155849763142742e+18,5.0,5.0,13.0,6.0,15.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,1656.0,156441103212.0,1.155849763142742e+18,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,144.0,677.0,105.0,0.0,14.0,0.0,0.0,0.0,0.0
