tweet_id,priority,postCategories_x,timestamp,positive_sentiment,negative_sentiment,numb_of_mentions,numb_of_urls,numb_of_hashtagsnumb_of_personal_pronouns,numb_of_present_tenses,numb_of_past_tenses,sent_from_web,numb_of_weird_chars,numb_of_questions,numb_of_emoticons,numb_of_swearing_words,here?,numb_of_slang_words,numb_of_intensifiers,tweet_length,userFollowersCount,userFriendsCount,user_numb_of_tweets,user_list_count,tfidf_fire,dict_precision,dict_recall,dict_f_measure
1149710910065274880,0.25,11,156294741612.0,80.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,600.0,5850.0,17550.0,0.0,120.0,0.0,0.0,0.0,0.0
1149710910065274880,0.25,11,156294741612.0,80.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,600.0,5850.0,17550.0,0.0,120.0,0.0,0.0,0.0,0.0
1149710910065274880,0.25,11,156294741612.0,80.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,600.0,5850.0,17550.0,0.0,120.0,0.0,0.0,0.0,0.0
1149710910073651200,0.25,11,156294741612.0,80.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,600.0,2750.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0
1149710910073651200,0.25,11,156294741612.0,80.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,600.0,2750.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0
1149712555549450240,0.25,11,156294780812.0,20.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1060.0,14140.0,1800.0,0.0,2720.0,0.0,0.0,0.0,0.0
1149712555549450240,0.25,11,156294780812.0,20.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1060.0,14140.0,1800.0,0.0,2720.0,0.0,0.0,0.0,0.0
1149791904793530368,0.25,16,156296672612.0,210.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,340.0,10180.0,10120.0,0.0,0.0,0.0,0.0,0.0,0.0
1149791904793530368,0.25,16,156296672612.0,210.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,340.0,10180.0,10120.0,0.0,0.0,0.0,0.0,0.0,0.0
1149791904793530368,0.25,16,156296672612.0,210.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,340.0,10180.0,10120.0,0.0,0.0,0.0,0.0,0.0,0.0
1149793831749111808,0.25,24,156296718612.0,50.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,910.0,630.0,2240.0,0.0,20.0,0.0,0.0,0.0,0.0
1149793831749111808,0.25,24,156296718612.0,50.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,910.0,630.0,2240.0,0.0,20.0,0.0,0.0,0.0,0.0
1149793831749111808,0.25,24,156296718612.0,50.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,910.0,630.0,2240.0,0.0,20.0,0.0,0.0,0.0,0.0
1149793831749111808,0.25,24,156296718612.0,50.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,910.0,630.0,2240.0,0.0,20.0,0.0,0.0,0.0,0.0
1149793831749111808,0.25,24,156296718612.0,50.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,910.0,630.0,2240.0,0.0,20.0,0.0,0.0,0.0,0.0
1149793831749111808,0.25,24,156296718612.0,50.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,910.0,630.0,2240.0,0.0,20.0,0.0,0.0,0.0,0.0
1149795067856609280,0.375,17,15629674812.0,40.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1140.0,262330.0,6320.0,0.0,5560.0,0.0,0.0,0.0,0.0
1149795067856609280,0.375,17,15629674812.0,40.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1140.0,262330.0,6320.0,0.0,5560.0,0.0,0.0,0.0,0.0
1149795067856609280,0.375,17,15629674812.0,40.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1140.0,262330.0,6320.0,0.0,5560.0,0.0,0.0,0.0,0.0
1149795067856609280,0.375,17,15629674812.0,40.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1140.0,262330.0,6320.0,0.0,5560.0,0.0,0.0,0.0,0.0
1149795067856609280,0.375,17,15629674812.0,40.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1140.0,262330.0,6320.0,0.0,5560.0,0.0,0.0,0.0,0.0
1149817848228974592,0.5,18,156297291212.0,90.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,490.0,5930.0,12030.0,0.0,180.0,0.0,0.0,0.0,0.0
1149817848228974592,0.5,18,156297291212.0,90.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,490.0,5930.0,12030.0,0.0,180.0,0.0,0.0,0.0,0.0
1149817848228974592,0.5,18,156297291212.0,90.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,490.0,5930.0,12030.0,0.0,180.0,0.0,0.0,0.0,0.0
1149817848228974592,0.5,18,156297291212.0,90.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,490.0,5930.0,12030.0,0.0,180.0,0.0,0.0,0.0,0.0
1149817848228974592,0.5,18,156297291212.0,90.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,490.0,5930.0,12030.0,0.0,180.0,0.0,0.0,0.0,0.0
1149817848228974592,0.5,18,156297291212.0,90.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,490.0,5930.0,12030.0,0.0,180.0,0.0,0.0,0.0,0.0
1149839216349761536,0.25,11,156297800612.0,380.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,1710.0,1740.0,6330.0,0.0,30.0,0.0,0.0,0.0,0.0
1149839216349761536,0.25,11,156297800612.0,380.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,1710.0,1740.0,6330.0,0.0,30.0,0.0,0.0,0.0,0.0
1149847706321465344,0.25,11,15629800312.0,240.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,10.0,0.0,0.0,0.0,0.0,880.0,24900.0,590.0,0.0,10.0,0.0,0.0,0.0,0.0
1149847706321465344,0.25,11,15629800312.0,240.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,10.0,0.0,0.0,0.0,0.0,880.0,24900.0,590.0,0.0,10.0,0.0,0.0,0.0,0.0
1149851288995336192,0.25,11,156298088512.0,330.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,400.0,5520.0,3650.0,0.0,3980.0,0.0,0.0,0.0,0.0
1149851288995336192,0.25,11,156298088512.0,330.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,400.0,5520.0,3650.0,0.0,3980.0,0.0,0.0,0.0,0.0
1149872087814823936,0.375,24,156298584312.0,60.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,900.0,391560.0,9370.0,0.0,3850.0,0.0,0.0,0.0,0.0
1149872087814823936,0.375,24,156298584312.0,60.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,900.0,391560.0,9370.0,0.0,3850.0,0.0,0.0,0.0,0.0
1149872087814823936,0.375,24,156298584312.0,60.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,900.0,391560.0,9370.0,0.0,3850.0,0.0,0.0,0.0,0.0
1149872087814823936,0.375,24,156298584312.0,60.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,900.0,391560.0,9370.0,0.0,3850.0,0.0,0.0,0.0,0.0
1149872087814823936,0.375,24,156298584312.0,60.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,900.0,391560.0,9370.0,0.0,3850.0,0.0,0.0,0.0,0.0
1149873500888489984,0.375,24,15629861812.0,150.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,430.0,3220.0,5830.0,0.0,80.0,0.0,0.0,0.0,0.0
1149873500888489984,0.375,24,15629861812.0,150.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,430.0,3220.0,5830.0,0.0,80.0,0.0,0.0,0.0,0.0
1149873500888489984,0.375,24,15629861812.0,150.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,430.0,3220.0,5830.0,0.0,80.0,0.0,0.0,0.0,0.0
1149873500888489984,0.375,24,15629861812.0,150.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,430.0,3220.0,5830.0,0.0,80.0,0.0,0.0,0.0,0.0
1149873500888489984,0.375,24,15629861812.0,150.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,430.0,3220.0,5830.0,0.0,80.0,0.0,0.0,0.0,0.0
1149873500888489984,0.375,24,15629861812.0,150.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,430.0,3220.0,5830.0,0.0,80.0,0.0,0.0,0.0,0.0
1149877819067047936,0.25,11,15629872112.0,360.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,450.0,5480.0,23430.0,0.0,90.0,0.0,0.0,0.0,0.0
1149877819067047936,0.25,11,15629872112.0,360.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,450.0,5480.0,23430.0,0.0,90.0,0.0,0.0,0.0,0.0
1149918830585679872,0.375,24,156299698812.0,20.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1060.0,11990.0,32730.0,0.0,340.0,0.0,0.0,0.0,0.0
1149918830585679872,0.375,24,156299698812.0,20.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1060.0,11990.0,32730.0,0.0,340.0,0.0,0.0,0.0,0.0
1149918830585679872,0.375,24,156299698812.0,20.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1060.0,11990.0,32730.0,0.0,340.0,0.0,0.0,0.0,0.0
1149918830585679872,0.375,24,156299698812.0,20.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1060.0,11990.0,32730.0,0.0,340.0,0.0,0.0,0.0,0.0
1149918830585679872,0.375,24,156299698812.0,20.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1060.0,11990.0,32730.0,0.0,340.0,0.0,0.0,0.0,0.0
1149918830585679872,0.375,24,156299698812.0,20.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1060.0,11990.0,32730.0,0.0,340.0,0.0,0.0,0.0,0.0
1149918882926190592,0.25,24,156299712.0,250.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,530.0,5250.0,4150.0,0.0,210.0,0.0,0.0,0.0,0.0
1149918882926190592,0.25,24,156299712.0,250.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,530.0,5250.0,4150.0,0.0,210.0,0.0,0.0,0.0,0.0
1149918882926190592,0.25,24,156299712.0,250.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,530.0,5250.0,4150.0,0.0,210.0,0.0,0.0,0.0,0.0
1149918882926190592,0.25,24,156299712.0,250.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,530.0,5250.0,4150.0,0.0,210.0,0.0,0.0,0.0,0.0
1149918882926190592,0.25,24,156299712.0,250.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,530.0,5250.0,4150.0,0.0,210.0,0.0,0.0,0.0,0.0
1150009099884605440,0.25,14,15630185112.0,40.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,720.0,37860.0,39590.0,0.0,1480.0,0.0,0.0,0.0,0.0
1150009099884605440,0.25,14,15630185112.0,40.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,720.0,37860.0,39590.0,0.0,1480.0,0.0,0.0,0.0,0.0
1150009099884605440,0.25,14,15630185112.0,40.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,720.0,37860.0,39590.0,0.0,1480.0,0.0,0.0,0.0,0.0
1150009099884605440,0.25,14,15630185112.0,40.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,720.0,37860.0,39590.0,0.0,1480.0,0.0,0.0,0.0,0.0
1150009099884605440,0.25,14,15630185112.0,40.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,720.0,37860.0,39590.0,0.0,1480.0,0.0,0.0,0.0,0.0
1150066633093918720,0.25,24,156303222712.0,150.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,480.0,8320.0,2090.0,0.0,600.0,0.0,0.0,0.0,0.0
1150066633093918720,0.25,24,156303222712.0,150.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,480.0,8320.0,2090.0,0.0,600.0,0.0,0.0,0.0,0.0
1150066633093918720,0.25,24,156303222712.0,150.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,480.0,8320.0,2090.0,0.0,600.0,0.0,0.0,0.0,0.0
1150066633093918720,0.25,24,156303222712.0,150.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,480.0,8320.0,2090.0,0.0,600.0,0.0,0.0,0.0,0.0
1150066633093918720,0.25,24,156303222712.0,150.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,480.0,8320.0,2090.0,0.0,600.0,0.0,0.0,0.0,0.0
1150066633093918720,0.25,24,156303222712.0,150.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,480.0,8320.0,2090.0,0.0,600.0,0.0,0.0,0.0,0.0
1150066633093918720,0.25,24,156303222712.0,150.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,480.0,8320.0,2090.0,0.0,600.0,0.0,0.0,0.0,0.0
1150069139526098944,0.25,17,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,3340.0,150.0,0.0,90.0,0.0,0.0,0.0,0.0
1150069139526098944,0.25,17,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,3340.0,150.0,0.0,90.0,0.0,0.0,0.0,0.0
1150069139526098944,0.25,17,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,3340.0,150.0,0.0,90.0,0.0,0.0,0.0,0.0
1150069139526098944,0.25,17,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,3340.0,150.0,0.0,90.0,0.0,0.0,0.0,0.0
1150069139526103040,0.25,24,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,960.0,690.0,0.0,10.0,0.0,0.0,0.0,0.0
1150069139526103040,0.25,24,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,960.0,690.0,0.0,10.0,0.0,0.0,0.0,0.0
1150069139526103040,0.25,24,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,960.0,690.0,0.0,10.0,0.0,0.0,0.0,0.0
1150069139526103040,0.25,24,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,960.0,690.0,0.0,10.0,0.0,0.0,0.0,0.0
1150069139526103040,0.25,24,156303282412.0,200.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,680.0,960.0,690.0,0.0,10.0,0.0,0.0,0.0,0.0
1150076447978971136,0.25,11,156303456712.0,180.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,470.0,314310.0,37720.0,0.0,3340.0,0.0,0.0,0.0,0.0
1150076447978971136,0.25,11,156303456712.0,180.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,470.0,314310.0,37720.0,0.0,3340.0,0.0,0.0,0.0,0.0
1150079394444193792,0.25,11,156303526912.0,180.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,470.0,250.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0
1150079394444193792,0.25,11,156303526912.0,180.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,470.0,250.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0
1150084062033264640,0.25,11,156303638212.0,300.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,550.0,8780.0,5350.0,0.0,250.0,0.0,0.0,0.0,0.0
1150084062033264640,0.25,11,156303638212.0,300.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,550.0,8780.0,5350.0,0.0,250.0,0.0,0.0,0.0,0.0
1150087746951757824,0.25,24,156303726112.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,73540.0,80500.0,0.0,1570.0,0.0,0.0,0.0,0.0
1150087746951757824,0.25,24,156303726112.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,73540.0,80500.0,0.0,1570.0,0.0,0.0,0.0,0.0
1150087746951757824,0.25,24,156303726112.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,73540.0,80500.0,0.0,1570.0,0.0,0.0,0.0,0.0
1150087746951757824,0.25,24,156303726112.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,73540.0,80500.0,0.0,1570.0,0.0,0.0,0.0,0.0
1150087746951757824,0.25,24,156303726112.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,73540.0,80500.0,0.0,1570.0,0.0,0.0,0.0,0.0
1150087996919537664,0.25,24,15630373212.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,23030.0,41400.0,0.0,450.0,0.0,0.0,0.0,0.0
1150087996919537664,0.25,24,15630373212.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,23030.0,41400.0,0.0,450.0,0.0,0.0,0.0,0.0
1150087996919537664,0.25,24,15630373212.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,23030.0,41400.0,0.0,450.0,0.0,0.0,0.0,0.0
1150087996919537664,0.25,24,15630373212.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,23030.0,41400.0,0.0,450.0,0.0,0.0,0.0,0.0
1150087996919537664,0.25,24,15630373212.0,30.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,870.0,23030.0,41400.0,0.0,450.0,0.0,0.0,0.0,0.0
1150093341465427968,0.25,11,156303859412.0,120.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,720.0,7680.0,5890.0,0.0,430.0,0.0,0.0,0.0,0.0
1150093341465427968,0.25,11,156303859412.0,120.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,720.0,7680.0,5890.0,0.0,430.0,0.0,0.0,0.0,0.0
1150098614167003136,0.25,11,156303985212.0,110.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,720.0,13600.0,1040.0,0.0,610.0,0.0,0.0,0.0,0.0
1150098614167003136,0.25,11,156303985212.0,110.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,720.0,13600.0,1040.0,0.0,610.0,0.0,0.0,0.0,0.0
1150102856122490880,0.25,11,156304086312.0,220.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,470.0,230.0,160.0,0.0,20.0,0.0,0.0,0.0,0.0
1150102856122490880,0.25,11,156304086312.0,220.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,470.0,230.0,160.0,0.0,20.0,0.0,0.0,0.0,0.0
1150104627276369920,0.25,16,156304128512.0,30.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,720.0,2740.0,10.0,0.0,50.0,0.0,0.0,0.0,0.0
1150104627276369920,0.25,16,156304128512.0,30.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,720.0,2740.0,10.0,0.0,50.0,0.0,0.0,0.0,0.0
1150104627276369920,0.25,16,156304128512.0,30.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,720.0,2740.0,10.0,0.0,50.0,0.0,0.0,0.0,0.0
1150112140356935680,0.375,24,156304307612.0,40.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,840.0,2390.0,2080.0,0.0,220.0,0.0,0.0,0.0,0.0
1150112140356935680,0.375,24,156304307612.0,40.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,840.0,2390.0,2080.0,0.0,220.0,0.0,0.0,0.0,0.0
1150112140356935680,0.375,24,156304307612.0,40.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,840.0,2390.0,2080.0,0.0,220.0,0.0,0.0,0.0,0.0
1150112140356935680,0.375,24,156304307612.0,40.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,840.0,2390.0,2080.0,0.0,220.0,0.0,0.0,0.0,0.0
1150112140356935680,0.375,24,156304307612.0,40.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,840.0,2390.0,2080.0,0.0,220.0,0.0,0.0,0.0,0.0
1150125240283852800,0.375,24,1563046212.0,220.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,440.0,361740.0,12290.0,0.0,9670.0,0.0,0.0,0.0,0.0
1150125240283852800,0.375,24,1563046212.0,220.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,440.0,361740.0,12290.0,0.0,9670.0,0.0,0.0,0.0,0.0
1150125240283852800,0.375,24,1563046212.0,220.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,440.0,361740.0,12290.0,0.0,9670.0,0.0,0.0,0.0,0.0
1150125240283852800,0.375,24,1563046212.0,220.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,440.0,361740.0,12290.0,0.0,9670.0,0.0,0.0,0.0,0.0
1150125240283852800,0.375,24,1563046212.0,220.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,440.0,361740.0,12290.0,0.0,9670.0,0.0,0.0,0.0,0.0
1150130819781894144,0.25,11,15630475312.0,180.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,470.0,2240.0,8090.0,0.0,20.0,0.0,0.0,0.0,0.0
1150130819781894144,0.25,11,15630475312.0,180.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,470.0,2240.0,8090.0,0.0,20.0,0.0,0.0,0.0,0.0
