tweet_id,priority,postCategories_x,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
1158274334609367040,0,16,11,38,9,57,17,90,0,16,11,13
1158274334609367040,0,16,11,38,9,57,17,90,0,16,11,13
1158274334609367040,0,16,11,38,9,57,17,90,0,16,11,13
1158274334609367040,0,16,11,38,9,57,17,90,0,16,11,13
1158274334609367040,0,16,11,38,9,57,17,90,0,16,11,13
1158320243896307712,0,16,7,38,14,77,38543,38079,226,12,11,11
1158320243896307712,0,16,7,38,14,77,38543,38079,226,12,11,11
1158320243896307712,0,16,7,38,14,77,38543,38079,226,12,11,11
1158393129235390464,0,16,11,38,9,57,2283,50,258,16,11,13
1158393129235390464,0,16,11,38,9,57,2283,50,258,16,11,13
1158393129235390464,0,16,11,38,9,57,2283,50,258,16,11,13
1158393129235390464,0,16,11,38,9,57,2283,50,258,16,11,13
1158393129235390464,0,16,11,38,9,57,2283,50,258,16,11,13
1158407633038204928,0,16,11,38,13,61,941,1380,196,16,11,13
1158407633038204928,0,16,11,38,13,61,941,1380,196,16,11,13
1158407633038204928,0,16,11,38,13,61,941,1380,196,16,11,13
1158407633038204928,0,16,11,38,13,61,941,1380,196,16,11,13
1158407633038204928,0,16,11,38,13,61,941,1380,196,16,11,13
1158420557638991872,0,17,14,12,11,55,3428,3231,109,14,11,12
1158420557638991872,0,17,14,12,11,55,3428,3231,109,14,11,12
1158420557638991872,0,17,14,12,11,55,3428,3231,109,14,11,12
1158420557638991872,0,17,14,12,11,55,3428,3231,109,14,11,12
1158427750069182464,0,11,3,60,48,256,382,16,4,0,0,0
1158427750069182464,0,11,3,60,48,256,382,16,4,0,0,0
1158519738684923904,0,15,8,54,7,45,238,208,22,14,11,12
1158519738684923904,0,15,8,54,7,45,238,208,22,14,11,12
1158519738684923904,0,15,8,54,7,45,238,208,22,14,11,12
1158546515188748288,0,16,10,52,9,69,572,529,107,12,11,11
1158546515188748288,0,16,10,52,9,69,572,529,107,12,11,11
1158546515188748288,0,16,10,52,9,69,572,529,107,12,11,11
1158546515188748288,0,16,10,52,9,69,572,529,107,12,11,11
1158546515188748288,0,16,10,52,9,69,572,529,107,12,11,11
1158609864983273472,0,11,16,34,11,67,54,42,3,14,11,12
1158609864983273472,0,11,16,34,11,67,54,42,3,14,11,12
1158624895175147520,0,15,4,16,7,33,527,415,2,25,11,15
1158624895175147520,0,15,4,16,7,33,527,415,2,25,11,15
1158624895175147520,0,15,4,16,7,33,527,415,2,25,11,15
1158624895175147520,0,15,4,16,7,33,527,415,2,25,11,15
1158662585220100096,0,11,1,52,58,246,13406,11902,168,10,11,10
1158662585220100096,0,11,1,52,58,246,13406,11902,168,10,11,10
1158662585220100096,0,11,1,52,58,246,13406,11902,168,10,11,10
1158662585220100096,0,11,1,52,58,246,13406,11902,168,10,11,10
1158668783130513408,0,14,34,24,10,67,1772,1623,37,16,11,13
1158668783130513408,0,14,34,24,10,67,1772,1623,37,16,11,13
1158668783130513408,0,14,34,24,10,67,1772,1623,37,16,11,13
1158672883071291392,0,11,3,29,10,71,4922,5241,0,20,11,14
1158672883071291392,0,11,3,29,10,71,4922,5241,0,20,11,14
1158675175698771968,0,14,3,29,10,71,68,116,9,20,11,14
1158675175698771968,0,14,3,29,10,71,68,116,9,20,11,14
1158675175698771968,0,14,3,29,10,71,68,116,9,20,11,14
1158698880336355328,0,14,34,24,10,67,1892,1179,18,16,11,13
1158698880336355328,0,14,34,24,10,67,1892,1179,18,16,11,13
1158698880336355328,0,14,34,24,10,67,1892,1179,18,16,11,13
1158702367573008384,0,11,6,43,14,69,2665,3273,157,11,11,11
1158702367573008384,0,11,6,43,14,69,2665,3273,157,11,11,11
1158703346917752832,0,14,6,43,14,69,3,2,0,11,11,11
1158703346917752832,0,14,6,43,14,69,3,2,0,11,11,11
1158703346917752832,0,14,6,43,14,69,3,2,0,11,11,11
1158711066265870336,0,11,7,52,14,69,2738,2654,262,11,11,11
1158711066265870336,0,11,7,52,14,69,2738,2654,262,11,11,11
1158711105713082368,0,14,5,46,7,45,6,107,1,0,0,0
1158711105713082368,0,14,5,46,7,45,6,107,1,0,0,0
1158711105713082368,0,14,5,46,7,45,6,107,1,0,0,0
1158717819313446912,0,14,7,47,15,80,1032,1421,50,22,22,22
1158717819313446912,0,14,7,47,15,80,1032,1421,50,22,22,22
1158717819313446912,0,14,7,47,15,80,1032,1421,50,22,22,22
1158720218618847232,0,17,1,57,34,149,14454137,539,56673,0,0,0
1158720218618847232,0,17,1,57,34,149,14454137,539,56673,0,0,0
1158720218618847232,0,17,1,57,34,149,14454137,539,56673,0,0,0
1158720218618847232,0,17,1,57,34,149,14454137,539,56673,0,0,0
1158720218618847232,0,17,1,57,34,149,14454137,539,56673,0,0,0
1158728204775022592,0,14,4,54,10,58,5,25,0,14,11,12
1158728204775022592,0,14,4,54,10,58,5,25,0,14,11,12
1158728204775022592,0,14,4,54,10,58,5,25,0,14,11,12
1158728338929618944,0,11,7,47,15,80,520,310,103,22,22,22
1158728338929618944,0,11,7,47,15,80,520,310,103,22,22,22
1158729070047367168,0,14,4,56,14,69,17016,14365,194,11,11,11
1158729070047367168,0,14,4,56,14,69,17016,14365,194,11,11,11
1158729070047367168,0,14,4,56,14,69,17016,14365,194,11,11,11
1158730157047341056,0,14,3,29,10,71,230,771,3,20,11,14
1158730157047341056,0,14,3,29,10,71,230,771,3,20,11,14
1158730157047341056,0,14,3,29,10,71,230,771,3,20,11,14
1158735423830724608,0,11,4,56,14,69,194,1225,5,11,11,11
1158735423830724608,0,11,4,56,14,69,194,1225,5,11,11,11
1158745991266353152,0,14,6,49,10,58,2,16,0,14,11,12
1158745991266353152,0,14,6,49,10,58,2,16,0,14,11,12
1158745991266353152,0,14,6,49,10,58,2,16,0,14,11,12
1158759125603323904,0,16,3,65,8,57,550,720,7,14,11,12
1158759125603323904,0,16,3,65,8,57,550,720,7,14,11,12
1158759125603323904,0,16,3,65,8,57,550,720,7,14,11,12
1158759125603323904,0,16,3,65,8,57,550,720,7,14,11,12
1158759125603323904,0,16,3,65,8,57,550,720,7,14,11,12
1158759326091227136,0,14,7,47,15,80,106,124,0,22,22,22
1158759326091227136,0,14,7,47,15,80,106,124,0,22,22,22
1158759326091227136,0,14,7,47,15,80,106,124,0,22,22,22
