tweet_id,category
1161317990048129025,Irrelevant
1160810441817432064,Location
1160810441817432064,EmergingThreats
1160810441817432064,NewSubEvent
1160810441817432064,Factoid
1160810441817432064,News
1161742618201645056,Irrelevant
1160931303258296320,Irrelevant
1159899603170254848,Irrelevant
1160916679620288513,Irrelevant
1159515430169513984,Irrelevant
1160946409828433920,Irrelevant
1161145164972396544,Irrelevant
1160810981171355648,Irrelevant
1160946903632269312,Irrelevant
1160891768294051842,Irrelevant
1160265884532797440,ThirdPartyObservation
1160265884532797440,Location
1160265884532797440,MultimediaShare
1160265884532797440,Hashtags
1160265884532797440,Sentiment
1161219709712269312,Location
1161219709712269312,NewSubEvent
1161219709712269312,MultimediaShare
1161219709712269312,Factoid
1161219709712269312,News
1161004505506488330,Irrelevant
1160873359267135488,Irrelevant
1160955949391241216,Irrelevant
1160705111473061890,Irrelevant
1160917311504732162,Irrelevant
1160903558813798401,Irrelevant
1161037979378470913,Irrelevant
1161708438696673282,Irrelevant
1161098856442077184,Irrelevant
1160761714251456512,ThirdPartyObservation
1160761714251456512,Location
1160761714251456512,EmergingThreats
1160761714251456512,Factoid
1160761714251456512,Hashtags
1160068937381376000,Location
1160068937381376000,Factoid
1160068937381376000,Hashtags
1160068937381376000,News
1161231346016165888,Location
1161231346016165888,NewSubEvent
1161231346016165888,MultimediaShare
1161231346016165888,Factoid
1161231346016165888,News
1160977620420431872,Irrelevant
1159970390841544704,Irrelevant
1161085282009198592,Irrelevant
1160435096358477824,Location
1160435096358477824,NewSubEvent
1160435096358477824,Factoid
1160435096358477824,News
1160949866698166272,Irrelevant
1159955042775887872,Irrelevant
1160702531627974656,Irrelevant
1161966425214353409,Irrelevant
1159516964550795264,Irrelevant
1159139648955961344,Irrelevant
1160764288392474624,Weather
1160764288392474624,Location
1160764288392474624,NewSubEvent
1160764288392474624,Factoid
1160764288392474624,News
1161178337659801600,Location
1161178337659801600,MultimediaShare
1161178337659801600,Factoid
1161178337659801600,News
1160887481425940480,Irrelevant
1159803160283815936,Irrelevant
1160209360900911104,ThirdPartyObservation
1160209360900911104,Weather
1160209360900911104,Location
1160209360900911104,NewSubEvent
1160209360900911104,MultimediaShare
1160209360900911104,Factoid
1160918941499195392,Irrelevant
1161130314011500544,Irrelevant
1161325080141422592,Irrelevant
1160592693736562688,Irrelevant
1160141377449209856,Irrelevant
1160171112132751362,Location
1160171112132751362,Factoid
1160171112132751362,News
1161724061438885889,Location
1161724061438885889,NewSubEvent
1161724061438885889,MultimediaShare
1161724061438885889,Factoid
1161724061438885889,News
1160287959884562432,Location
1160287959884562432,NewSubEvent
1160287959884562432,Factoid
1160287959884562432,News
1161036973693448192,Irrelevant
1160901330925445121,Irrelevant
1160311150074052608,Irrelevant
1161075217659310080,Irrelevant
1161905952053968896,Irrelevant
1160997984349380608,Irrelevant
1160888458946105344,Irrelevant
1160120374777921536,Irrelevant
1160843163558223872,Irrelevant
1160870909718212608,Irrelevant
1161082301067014144,Irrelevant
1159954786550046720,Irrelevant
1161447920161267712,Irrelevant
1160602314157232128,ThirdPartyObservation
1160602314157232128,Location
1160602314157232128,NewSubEvent
1160602314157232128,MultimediaShare
1160602314157232128,Factoid
1160810484439965696,Irrelevant
1158912467944259584,Irrelevant
1160871648687529986,Irrelevant
1161323718523719683,Location
1161323718523719683,NewSubEvent
1161323718523719683,MultimediaShare
1161323718523719683,Factoid
1161323718523719683,News
1161244513211260930,Irrelevant
1161469996092014594,Weather
1161469996092014594,Location
1161469996092014594,NewSubEvent
1161469996092014594,MultimediaShare
1161469996092014594,Factoid
1161469996092014594,News
1160579906910248960,Irrelevant
1160979344895799297,Irrelevant
1161822253941760000,Irrelevant
1160886245402263552,Irrelevant
1160153669733687296,Irrelevant
1160304093950369793,Irrelevant
1160991706403069952,Irrelevant
1159819509982588929,Irrelevant
1160999208205410305,Irrelevant
1159870107553796096,Location
1159870107553796096,Factoid
1159870107553796096,News
1161114965186625542,Irrelevant
1161040003235028993,Irrelevant
1160839912184147969,Irrelevant
1161098950977433600,Irrelevant
1160949124180537349,Irrelevant
1161277672439320577,Irrelevant
1160890748985888768,Irrelevant
1160765956819472385,Irrelevant
1161276085306195969,Location
1161276085306195969,NewSubEvent
1161276085306195969,MultimediaShare
1161276085306195969,Factoid
1161276085306195969,Hashtags
1161276085306195969,News
1160708138967810048,ThirdPartyObservation
1160708138967810048,Location
1160708138967810048,NewSubEvent
1160708138967810048,Factoid
1160997976929656833,Irrelevant
1160877361031720960,Weather
1160877361031720960,Location
1160877361031720960,NewSubEvent
1160877361031720960,MultimediaShare
1160877361031720960,Factoid
1160877361031720960,News
1160902091491164160,Irrelevant
1161115210419097605,Irrelevant
1160513168759672832,Irrelevant
1160237423785369606,ThirdPartyObservation
1160237423785369606,Location
1160237423785369606,NewSubEvent
1160237423785369606,Factoid
1160201636502880256,Weather
1160201636502880256,Location
1160201636502880256,NewSubEvent
1160201636502880256,Factoid
1160201636502880256,News
1160841442182479872,Irrelevant
1159294302952071168,Irrelevant
1159494329414516736,Irrelevant
1161333344438804480,ThirdPartyObservation
1161333344438804480,Location
1161333344438804480,NewSubEvent
1161333344438804480,MultimediaShare
1160685232233832449,Location
1160685232233832449,NewSubEvent
1160685232233832449,Factoid
1160685232233832449,News
1159804897753219074,Irrelevant
1160595605330132992,Location
1160595605330132992,NewSubEvent
1160595605330132992,MultimediaShare
1160595605330132992,Factoid
1160595605330132992,News
1160924809322291206,Weather
1160924809322291206,Location
1160924809322291206,NewSubEvent
1160924809322291206,MultimediaShare
1160924809322291206,Factoid
1160924809322291206,News
1160589953820053504,ThirdPartyObservation
1160589953820053504,Location
1160589953820053504,EmergingThreats
1160589953820053504,Factoid
1160589953820053504,Hashtags
1159870912310730752,Irrelevant
1161083026660569088,Irrelevant
1160901598517878790,Irrelevant
1161115213900288000,Irrelevant
1161053569128251392,Irrelevant
1160632948128804864,Irrelevant
1160901349552381952,Irrelevant
1160795909237686273,Irrelevant
1161039720463261697,Irrelevant
1161082545347485696,Irrelevant
1160871916451880961,Irrelevant
1160888255388311552,Irrelevant
1160896032466710529,Irrelevant
1160260815414427648,Irrelevant
1160871172478816257,Irrelevant
1161009520501391360,Irrelevant
1160873921543102464,ThirdPartyObservation
1160873921543102464,Location
1160873921543102464,NewSubEvent
1160873921543102464,MultimediaShare
1160873921543102464,Factoid
1159638890791071744,Irrelevant
1161457121650761729,Irrelevant
1161480099885137920,Location
1161480099885137920,NewSubEvent
1161480099885137920,MultimediaShare
1161480099885137920,Factoid
1161480099885137920,News
1159613917146079233,Irrelevant
1160881824329031680,Location
1160881824329031680,NewSubEvent
1160881824329031680,MultimediaShare
1160881824329031680,Factoid
1160881824329031680,News
1161024361131720704,Irrelevant
1161083044884865025,Irrelevant
1159902306164494337,Irrelevant
1161468316503937024,Irrelevant
1160348210516201472,Location
1160348210516201472,NewSubEvent
1160348210516201472,MultimediaShare
1160348210516201472,Factoid
1160348210516201472,Hashtags
1160276448315359233,ThirdPartyObservation
1160276448315359233,Location
1160276448315359233,NewSubEvent
1160276448315359233,Factoid
1161142958797795328,Irrelevant
1160152521022873602,Irrelevant
1161102468446658562,Irrelevant
1159524220688375809,Irrelevant
1161000746218860544,Irrelevant
1160991947789615105,Irrelevant
1160904060360224773,Irrelevant
1160921391790723072,Weather
1160921391790723072,Location
1160921391790723072,NewSubEvent
1160921391790723072,MultimediaShare
1160921391790723072,Factoid
1160921391790723072,News
1160811018068606976,Irrelevant
1160916721471041537,Irrelevant
1160841722307457029,Irrelevant
1160887985723924481,Irrelevant
1160145052217176064,Location
1160145052217176064,MultimediaShare
1160145052217176064,Factoid
1160145052217176064,News
1159720198120902656,Location
1159720198120902656,MultimediaShare
1159720198120902656,Factoid
1159720198120902656,News
1160900328012701697,Irrelevant
1160961483381071876,Irrelevant
1160868631292436480,Irrelevant
1160638334596734976,ThirdPartyObservation
1160638334596734976,Location
1160638334596734976,NewSubEvent
1160638334596734976,MultimediaShare
1160638334596734976,Factoid
1161938245523038209,Irrelevant
1160901605136437248,Irrelevant
1160386906451894274,ThirdPartyObservation
1160386906451894274,Weather
1160386906451894274,Location
1160386906451894274,NewSubEvent
1160386906451894274,Factoid
1160848276511440897,Weather
1160848276511440897,Location
1160848276511440897,MultimediaShare
1160848276511440897,News
1159859160483151872,Irrelevant
1160616877820907525,ThirdPartyObservation
1160616877820907525,Location
1160616877820907525,NewSubEvent
1160616877820907525,MultimediaShare
1160616877820907525,Factoid
1160885225338990592,Irrelevant
1160780784682356737,ThirdPartyObservation
1160780784682356737,Weather
1160780784682356737,Location
1160780784682356737,NewSubEvent
1160780784682356737,Factoid
1160611842315603969,Location
1160611842315603969,NewSubEvent
1160611842315603969,MultimediaShare
1160611842315603969,Factoid
1160611842315603969,News
1160946901346377728,Irrelevant
1160317432117858304,Irrelevant
1161080893223636994,Irrelevant
1160901572878065666,Irrelevant
1160691427686285312,Irrelevant
1160811739820093440,Irrelevant
1161686792539725824,Location
1161686792539725824,NewSubEvent
1161686792539725824,MultimediaShare
1161686792539725824,Factoid
1161686792539725824,News
1160571829704187904,Irrelevant
1160976323386458114,Irrelevant
1160810229891764224,Irrelevant
1160317433086767104,Irrelevant
1160946960628682752,Location
1160946960628682752,Factoid
1160946960628682752,News
1160918687211065345,Irrelevant
1160784290210287617,Irrelevant
1160894027740434432,Irrelevant
1161175571281403904,Location
1161175571281403904,MultimediaShare
1161175571281403904,Factoid
1161175571281403904,News
1160608583253282816,Irrelevant
1160212957306982400,ThirdPartyObservation
1160212957306982400,Location
1160212957306982400,NewSubEvent
1160212957306982400,Factoid
1160611936028917762,Irrelevant
1159674117731311616,Irrelevant
1161208553845284864,Location
1161208553845284864,MultimediaShare
1161208553845284864,Factoid
1161208553845284864,News
1161098856236572672,Irrelevant
1159954785623089152,Irrelevant
1160592301401366528,Location
1160592301401366528,NewSubEvent
1160592301401366528,MultimediaShare
1160592301401366528,Factoid
1160592301401366528,News
1161142430814674947,Irrelevant
1160825843222011904,Irrelevant
1160857047350620161,Irrelevant
1161391509436080129,Irrelevant
1160888726509113345,Irrelevant
1161304718288834561,Irrelevant
1160891777215356928,Irrelevant
1161207430539296768,ThirdPartyObservation
1161207430539296768,Location
1161207430539296768,NewSubEvent
1161207430539296768,MultimediaShare
1161053580830433282,Irrelevant
1160991966907240449,Irrelevant
1160963958016098304,Irrelevant
1161293045679177728,Weather
1161293045679177728,Location
1161293045679177728,NewSubEvent
1161293045679177728,Factoid
1161293045679177728,News
1161614285908262914,Irrelevant
1160796343779987456,ThirdPartyObservation
1160796343779987456,Weather
1160796343779987456,Location
1160796343779987456,NewSubEvent
1160796343779987456,Factoid
1160392896685780994,ThirdPartyObservation
1160392896685780994,Location
1160392896685780994,NewSubEvent
1160392896685780994,Hashtags
1161315751636000769,ThirdPartyObservation
1161315751636000769,Location
1161315751636000769,NewSubEvent
1161315751636000769,Factoid
1158800612508803073,Irrelevant
1161817800010162176,ThirdPartyObservation
1161817800010162176,Location
1161817800010162176,NewSubEvent
1161817800010162176,Factoid
1160446633496186880,ThirdPartyObservation
1160446633496186880,Location
1160446633496186880,NewSubEvent
1160446633496186880,Factoid
1161193447379939328,Location
1161193447379939328,MultimediaShare
1161193447379939328,Factoid
1161193447379939328,News
1160470679650652160,ThirdPartyObservation
1160470679650652160,Location
1160470679650652160,EmergingThreats
1160470679650652160,Factoid
1160470679650652160,Hashtags
1160345055334260737,ThirdPartyObservation
1160345055334260737,Location
1160345055334260737,NewSubEvent
1160345055334260737,MultimediaShare
1160345055334260737,Factoid
1161205784203710464,Location
1161205784203710464,MultimediaShare
1161205784203710464,Factoid
1161205784203710464,News
1161098400068231169,Irrelevant
1160821413038743552,Weather
1160821413038743552,Location
1160821413038743552,MultimediaShare
1160821413038743552,News
1160810242676015107,Irrelevant
1161204914300829697,Location
1161204914300829697,NewSubEvent
1161204914300829697,MultimediaShare
1161204914300829697,Factoid
1161204914300829697,News
1159517450058248194,Irrelevant
1159292588978950144,Irrelevant
1161112216906715136,Irrelevant
1159810627105415174,Irrelevant
1161335120579588096,Location
1161335120579588096,NewSubEvent
1161335120579588096,Factoid
1161335120579588096,News
1160173680095182848,Irrelevant
1160858771486150656,Irrelevant
1160667207967354881,Irrelevant
1160875841544286208,Weather
1160875841544286208,Location
1160875841544286208,NewSubEvent
1160875841544286208,MultimediaShare
1160875841544286208,Factoid
1160875841544286208,News
1161774515904483328,Irrelevant
1161140149910200320,Irrelevant
1160843162635472896,Irrelevant
1160870646961856512,Irrelevant
1159236818518327307,Irrelevant
1160932546043142147,Irrelevant
1160888722985852928,Irrelevant
1160795883698642944,Irrelevant
1161428493542023170,Irrelevant
1160934292115087360,Irrelevant
1160817268953104384,Irrelevant
1158881324637118464,Irrelevant
1161617850869534720,Irrelevant
1160887227037208576,Irrelevant
1160421434297966592,ThirdPartyObservation
1160421434297966592,Location
1160421434297966592,NewSubEvent
1160421434297966592,MultimediaShare
1160421434297966592,Factoid
1160917204969369600,Irrelevant
1159513664719859713,Irrelevant
1159941163404668928,Irrelevant
1160687223034875905,ThirdPartyObservation
1160687223034875905,Location
1160687223034875905,NewSubEvent
1160687223034875905,MultimediaShare
1160687223034875905,Factoid
1160872143393087488,Irrelevant
1160750584611397632,Irrelevant
1161106906766807040,Irrelevant
1160809620316704770,ThirdPartyObservation
1160809620316704770,Location
1160809620316704770,EmergingThreats
1160809620316704770,Factoid
1159955046798258176,Irrelevant
1160840693679566848,Irrelevant
1160850930750971904,Location
1160850930750971904,NewSubEvent
1160850930750971904,Factoid
1160850930750971904,Hashtags
1160850930750971904,News
1159887899577503744,Irrelevant
1159189639091183617,Irrelevant
1160408257019764736,Irrelevant
1161272045797289984,Location
1161272045797289984,NewSubEvent
1161272045797289984,Factoid
1161272045797289984,News
1160964233267298304,Irrelevant
1160826365928706048,Irrelevant
1160428183579066368,Donations
1160428183579066368,ThirdPartyObservation
1160428183579066368,Location
1160428183579066368,Hashtags
1161041235014012929,Irrelevant
1160888961302069248,Irrelevant
1160554367008722944,ThirdPartyObservation
1160554367008722944,Location
1160554367008722944,Factoid
1160554367008722944,Hashtags
1160129628981354496,Irrelevant
1160893778959458305,Irrelevant
1161071432119570433,Irrelevant
1160901869272780802,Irrelevant
1160918938126938113,Irrelevant
1160229028827205632,ThirdPartyObservation
1160229028827205632,Location
1160229028827205632,NewSubEvent
1160229028827205632,Factoid
1159737895466524672,Location
1159737895466524672,Factoid
1159737895466524672,News
1160921960072777729,Irrelevant
1161382513346076674,Irrelevant
1161104741255880705,Irrelevant
1161826942007382016,ThirdPartyObservation
1161826942007382016,Weather
1161826942007382016,Location
1161826942007382016,NewSubEvent
1161826942007382016,MultimediaShare
1161826942007382016,Factoid
1160976870076272640,Irrelevant
1160886258429812736,Irrelevant
1160322120737595393,Location
1160322120737595393,NewSubEvent
1160322120737595393,Factoid
1160322120737595393,News
1160855763855839233,Irrelevant
1160719069114437632,ThirdPartyObservation
1160719069114437632,Location
1160719069114437632,NewSubEvent
1160719069114437632,Factoid
1160816053024374786,Location
1160816053024374786,NewSubEvent
1160816053024374786,Factoid
1160816053024374786,Hashtags
1160816053024374786,News
1160596830834454529,Irrelevant
1160890240007069696,Weather
1160890240007069696,Location
1160890240007069696,NewSubEvent
1160890240007069696,MultimediaShare
1160890240007069696,Factoid
1160890240007069696,News
1161697392913080321,ThirdPartyObservation
1161697392913080321,Location
1161697392913080321,NewSubEvent
1161697392913080321,Factoid
1161112491390328833,Irrelevant
1160855523165724672,Irrelevant
1160828864785985536,Irrelevant
1161060395102232577,Irrelevant
1159767044448854019,Irrelevant
1161364143917731840,Irrelevant
1160633747047247873,ThirdPartyObservation
1160633747047247873,Weather
1160633747047247873,Location
1160633747047247873,NewSubEvent
1160633747047247873,MultimediaShare
1160633747047247873,Factoid
1160868533041078272,Location
1160868533041078272,NewSubEvent
1160868533041078272,MultimediaShare
1160868533041078272,Factoid
1160868533041078272,News
1160664091809210371,Irrelevant
1160840444378591232,Irrelevant
1161108905302405120,Irrelevant
1161223133321289728,Weather
1161223133321289728,Location
1161223133321289728,NewSubEvent
1161223133321289728,MultimediaShare
1161223133321289728,Factoid
1161223133321289728,News
1160687224783953920,ThirdPartyObservation
1160687224783953920,Location
1160687224783953920,NewSubEvent
1160687224783953920,MultimediaShare
1160687224783953920,Factoid
1161035212052213761,Irrelevant
1160655568371159041,Irrelevant
1160758067299885057,Location
1160758067299885057,NewSubEvent
1160758067299885057,Factoid
1160758067299885057,News
1160919183770603520,Irrelevant
1160257391457259520,ThirdPartyObservation
1160257391457259520,Location
1160257391457259520,NewSubEvent
1160257391457259520,MultimediaShare
1160257391457259520,Factoid
1160257391457259520,Hashtags
1160458863243476992,Weather
1160458863243476992,Location
1160458863243476992,NewSubEvent
1160458863243476992,Factoid
1160458863243476992,Hashtags
1160458863243476992,News
1160887226173206529,Irrelevant
1160795646758137856,Irrelevant
1160466903992692736,Location
1160466903992692736,MultimediaShare
1160466903992692736,News
1161052342738935808,Irrelevant
1160712355530960896,ThirdPartyObservation
1160712355530960896,Weather
1160712355530960896,Location
1160712355530960896,NewSubEvent
1160712355530960896,Factoid
1160859548229545984,Irrelevant
1160244700093149185,Location
1160244700093149185,NewSubEvent
1160244700093149185,MultimediaShare
1160244700093149185,Factoid
1160244700093149185,News
1160826101029134336,Irrelevant
1159292935596326913,Irrelevant
1160313455951458305,Irrelevant
1161014835850686464,Irrelevant
1160610094574256128,Location
1160610094574256128,NewSubEvent
1160610094574256128,MultimediaShare
1160610094574256128,Factoid
1160610094574256128,News
1161520871200219137,ThirdPartyObservation
1161520871200219137,Location
1161520871200219137,NewSubEvent
1161520871200219137,Factoid
1160853526450323456,Irrelevant
1161130310546780165,Irrelevant
1161916780165521408,Irrelevant
1160890776550871041,Irrelevant
1160871420492165120,Irrelevant
1161503980448620546,Irrelevant
1161222554767568897,Weather
1161222554767568897,Location
1161222554767568897,NewSubEvent
1161222554767568897,MultimediaShare
1161222554767568897,Factoid
1161222554767568897,Hashtags
1161222554767568897,News
1161051819222716416,Irrelevant
1161037761622810625,Irrelevant
1161028938103164937,Irrelevant
1161142206733987841,Irrelevant
1160007530485075973,Irrelevant
1161006798796730369,Irrelevant
1160000622717857793,Irrelevant
1159280466354167810,Irrelevant
1160913307676610560,Location
1160913307676610560,NewSubEvent
1160913307676610560,MultimediaShare
1160913307676610560,Factoid
1160913307676610560,News
1160543850588360709,ThirdPartyObservation
1160543850588360709,Location
1160543850588360709,EmergingThreats
1160543850588360709,Factoid
1160543850588360709,Hashtags
1160855813826732032,Irrelevant
1160591373277507585,Location
1160591373277507585,NewSubEvent
1160591373277507585,Factoid
1160591373277507585,News
1160634445189328898,Irrelevant
1160825351783833600,Irrelevant
1161037239490633729,Irrelevant
1159932523276881920,Location
1159932523276881920,MultimediaShare
1159932523276881920,Factoid
1159932523276881920,News
1161687436478599171,Location
1161687436478599171,NewSubEvent
1161687436478599171,MultimediaShare
1161687436478599171,Factoid
1161687436478599171,News
1160621206258835456,Irrelevant
1160530111575146498,Location
1160530111575146498,NewSubEvent
1160530111575146498,MultimediaShare
1160530111575146498,Factoid
1160530111575146498,Hashtags
1160530111575146498,News
1159955043803525120,Irrelevant
1160855016015425537,Irrelevant
1160901599956484099,Irrelevant
1160894532118077440,Irrelevant
1160856028566757376,Irrelevant
1160931812476108800,Irrelevant
1159955045783224321,Irrelevant
1159067739094441984,Irrelevant
1160858261295267840,Irrelevant
1160366343541051397,ThirdPartyObservation
1160366343541051397,Location
1160366343541051397,NewSubEvent
1160366343541051397,MultimediaShare
1160366343541051397,Factoid
1160045694360727552,Irrelevant
1161083542505492482,Irrelevant
1160725021502914560,Irrelevant
1159283060136976385,Irrelevant
1161093831879790592,Irrelevant
1161220147631161345,Location
1161220147631161345,NewSubEvent
1161220147631161345,MultimediaShare
1161220147631161345,Factoid
1161220147631161345,News
1160657222017409024,Irrelevant
1161230845950091268,Irrelevant
1160069709959716864,ThirdPartyObservation
1160069709959716864,Location
1160069709959716864,Factoid
1160069709959716864,Hashtags
1160915431311286272,Irrelevant
1160951682626404352,Irrelevant
1160964973989732354,Irrelevant
1159222404977176579,Irrelevant
1160246847195230208,Irrelevant
1160962238196461575,Irrelevant
1159968313528803328,Irrelevant
1160948860258144256,Irrelevant
1160434218687590400,Irrelevant
1160152946958467072,ThirdPartyObservation
1160152946958467072,Location
1161053335752990720,Irrelevant
1160891600366493696,Weather
1160891600366493696,Location
1160891600366493696,NewSubEvent
1160891600366493696,MultimediaShare
1160891600366493696,Factoid
1160891600366493696,News
1161337469465501698,Irrelevant
1161312253854924801,Location
1161312253854924801,NewSubEvent
1161312253854924801,MultimediaShare
1161312253854924801,Factoid
1161312253854924801,News
1161510638071558144,Location
1161510638071558144,MultimediaShare
1161510638071558144,Factoid
1161510638071558144,Official
1160870909705687040,Irrelevant
1160887984994082816,Irrelevant
1159552818656808965,Irrelevant
1160994420163923974,Irrelevant
1160900818926747648,Irrelevant
1159712840967569408,MultimediaShare
1159712840967569408,Hashtags
1159712840967569408,News
1159158918272233472,Weather
1159158918272233472,Location
1159158918272233472,Hashtags
1159158918272233472,News
1160088139463106560,Weather
1160088139463106560,Location
1160088139463106560,MultimediaShare
1160088139463106560,Factoid
1160088139463106560,Hashtags
1160088139463106560,News
1161233072219664388,Location
1161233072219664388,EmergingThreats
1161233072219664388,MultimediaShare
1161233072219664388,Factoid
1161233072219664388,Hashtags
1161233072219664388,News
1159838949050703874,Location
1159838949050703874,Hashtags
1159838949050703874,News
1160626811354542080,Donations
1160626811354542080,ThirdPartyObservation
1160626811354542080,Location
1160626811354542080,Hashtags
1160561505248563200,Donations
1160561505248563200,ThirdPartyObservation
1160561505248563200,Location
1160561505248563200,Hashtags
1161225613484576768,Weather
1161225613484576768,Location
1161225613484576768,EmergingThreats
1161225613484576768,MultimediaShare
1161225613484576768,Hashtags
1161225613484576768,News
1160110624287776768,Weather
1160110624287776768,Location
1160110624287776768,EmergingThreats
1160110624287776768,MultimediaShare
1160110624287776768,Factoid
1160110624287776768,Official
1160110624287776768,Hashtags
1161962189835493376,Irrelevant
1160455572640026624,Weather
1160455572640026624,Location
1160455572640026624,Hashtags
1160455572640026624,News
1160063589173960705,Irrelevant
1161546175033614337,Irrelevant
1159724324758011905,Location
1159724324758011905,MultimediaShare
1159724324758011905,Hashtags
1159724324758011905,News
1159821992427737088,Location
1159821992427737088,MultimediaShare
1159821992427737088,Hashtags
1159821992427737088,News
1160477732435660800,Location
1160477732435660800,MultimediaShare
1160477732435660800,Factoid
1160477732435660800,Hashtags
1160477732435660800,News
1159363499299987456,Location
1159363499299987456,MultimediaShare
1159363499299987456,Hashtags
1159363499299987456,News
1160475656955629569,ThirdPartyObservation
1160475656955629569,Location
1160475656955629569,MultimediaShare
1160475656955629569,Factoid
1160475656955629569,Hashtags
1160563836232949761,Irrelevant
1161573865211875330,Irrelevant
1161320394080391174,Irrelevant
1160559183587971072,Donations
1160559183587971072,Location
1160559183587971072,Hashtags
1161554550807044096,Weather
1161554550807044096,Location
1161554550807044096,EmergingThreats
1161554550807044096,MultimediaShare
1161554550807044096,Factoid
1161554550807044096,Hashtags
1161554550807044096,News
1159660213927985154,Location
1159660213927985154,MultimediaShare
1159660213927985154,Hashtags
1159660213927985154,News
1161914173879664640,Irrelevant
1160861053921611778,Irrelevant
1161557205071433729,Irrelevant
1159667171502563328,Location
1159667171502563328,MultimediaShare
1159667171502563328,Factoid
1159667171502563328,Hashtags
1159667171502563328,News
1160500004588576771,Location
1160500004588576771,MultimediaShare
1160500004588576771,News
1159714674604048390,ThirdPartyObservation
1159714674604048390,Location
1159714674604048390,MultimediaShare
1159714674604048390,Hashtags
1159714674604048390,Advice
1159374517489111040,Weather
1159374517489111040,Location
1159374517489111040,MultimediaShare
1159374517489111040,Factoid
1159374517489111040,Hashtags
1159374517489111040,News
1161620886186651648,Irrelevant
1159728519124885504,Location
1159728519124885504,MultimediaShare
1159728519124885504,Hashtags
1159728519124885504,News
1160870950658641925,Location
1160870950658641925,MultimediaShare
1160870950658641925,Hashtags
1160870950658641925,News
1160879489053708288,Location
1160879489053708288,MultimediaShare
1160879489053708288,Factoid
1160879489053708288,Hashtags
1160879489053708288,News
1160926177386749953,Location
1160926177386749953,MultimediaShare
1160926177386749953,CleanUp
1160926177386749953,Hashtags
1160926177386749953,News
1160039602561998848,Location
1160039602561998848,MultimediaShare
1160039602561998848,Hashtags
1160039602561998848,News
1160098013445910528,Irrelevant
1161578539608694784,Weather
1161578539608694784,Location
1161578539608694784,MultimediaShare
1161578539608694784,Factoid
1161578539608694784,Hashtags
1161578539608694784,News
1159527242726162433,Weather
1159527242726162433,Location
1159527242726162433,MultimediaShare
1159527242726162433,Factoid
1159527242726162433,Hashtags
1159527242726162433,News
1159692090025971714,Location
1159692090025971714,MultimediaShare
1159692090025971714,Factoid
1159692090025971714,Hashtags
1159692090025971714,News
1159651079568515072,Location
1159651079568515072,MultimediaShare
1159651079568515072,Factoid
1159651079568515072,Hashtags
1159651079568515072,News
1161828214211170304,Irrelevant
1160732900184092673,Irrelevant
1159521728642441220,ThirdPartyObservation
1159521728642441220,Weather
1159521728642441220,MultimediaShare
1159521728642441220,Factoid
1159521728642441220,Hashtags
1159336680064557056,Weather
1159336680064557056,Location
1159336680064557056,Hashtags
1159336680064557056,News
1160503920902361088,Irrelevant
1161608554358304768,ThirdPartyObservation
1161608554358304768,Weather
1161608554358304768,Location
1161608554358304768,MultimediaShare
1161608554358304768,Hashtags
1161223987591909377,Irrelevant
1160512924563075072,Irrelevant
1161578858749071360,Weather
1161578858749071360,Location
1161578858749071360,MultimediaShare
1161578858749071360,Factoid
1161578858749071360,Hashtags
1161578858749071360,News
1160555826081222657,Donations
1160555826081222657,ThirdPartyObservation
1160555826081222657,Location
1160555826081222657,Hashtags
1159716702558408704,Location
1159716702558408704,MultimediaShare
1159716702558408704,Hashtags
1159716702558408704,News
1161589100924887043,Location
1161589100924887043,MultimediaShare
1161589100924887043,Factoid
1161589100924887043,Official
1161589100924887043,Hashtags
1161589100924887043,News
1160503938040229888,Donations
1160503938040229888,ThirdPartyObservation
1160503938040229888,Location
1160503938040229888,Hashtags
1159679179039789056,Location
1159679179039789056,Factoid
1159679179039789056,Hashtags
1159679179039789056,News
1159709022179610624,ThirdPartyObservation
1159709022179610624,Weather
1159709022179610624,Location
1159709022179610624,MultimediaShare
1159709022179610624,Hashtags
1159709022179610624,Sentiment
1159806196229922816,Irrelevant
1160134908682964994,Location
1160134908682964994,Hashtags
1160817904327073792,Location
1160817904327073792,MultimediaShare
1160817904327073792,Hashtags
1160817904327073792,News
1160244603825483776,Irrelevant
1161272077413863426,Irrelevant
1161588384881504256,Location
1161588384881504256,MultimediaShare
1161588384881504256,Factoid
1161588384881504256,Official
1161588384881504256,Hashtags
1161588384881504256,News
1160382856461520902,Location
1160382856461520902,MultimediaShare
1160382856461520902,Hashtags
1160382856461520902,News
1159433521988902912,Location
1159433521988902912,MultimediaShare
1159433521988902912,Hashtags
1159433521988902912,News
1159714191650934784,Location
1159714191650934784,Hashtags
1159714191650934784,News
1161524015460245504,Irrelevant
1159827517911384064,Weather
1159827517911384064,Location
1159827517911384064,MultimediaShare
1159827517911384064,ServiceAvailable
1159827517911384064,Factoid
1159827517911384064,Hashtags
1159827517911384064,News
1159827517911384064,Advice
1159663389167276032,Weather
1159663389167276032,Location
1159663389167276032,MultimediaShare
1159663389167276032,Factoid
1159663389167276032,Hashtags
1159663389167276032,News
1159377600604585985,Weather
1159377600604585985,Location
1159377600604585985,MultimediaShare
1159377600604585985,Factoid
1159377600604585985,Hashtags
1159377600604585985,News
1159734075487207430,Location
1159734075487207430,MultimediaShare
