tweet_id,tweet_text,offset,sentiment,embeddings,features.numb_of_urls,features.numb_of_hashtags,features.numb_of_personal_pronouns,features.numb_of_present_tenses,features.weighted_length,features.permillage,features.tweet_created_at,features.tweet_id_str,features.positive_sentiment,features.negative_sentiment,features.numb_of_mentions,features.numb_of_media,features.numb_of_past_tenses,features.numb_of_weird_chars,features.numb_of_questions,features.numb_of_emoticons,features.numb_of_swearing_word,features.numb_of_slang_words,features.numb_of_intensifiers,features.tweet_length,features.userFollowersCount,features.userFriendsCount,features.user_numb_of_tweets,features.user_list_count,features.dict_precision,features.dict_recall,features.dict_f_measure,features.offset,features.is_verified,tfIdf.mag,tfIdf.aeic,tfIdf.depth,tfIdf.utc,tfIdf.bmkg,tfIdf.location,tfIdf.earthquake,tfIdf.island,tfIdf.strikes,tfIdf.magnitude,tfIdf.sumatra,tfIdf.indonesia,tfIdf.news,tfIdf.including,tfIdf.main,tfIdf.centred,tfIdf.bali,tfIdf.java,tfIdf.powerful,tfIdf.islands,tfIdf.rocked,tfIdf.quake,tfIdf.safe,tfIdf.feel,tfIdf.jakarta,tfIdf.stay,tfIdf.app,tfIdf.southwest,tfIdf.amp,tfIdf.minutes,tfIdf.erthquakes,tfIdf.volcanoes,tfIdf.ago,tfIdf.aug,tfIdf.fri,tfIdf.info,tfIdf.postgresql,tfIdf.united,tfIdf.alert,tfIdf.rate,tfIdf.scrum,tfIdf.developer,tfIdf.kingdom,tfIdf.anxiety,tfIdf.tsunami,tfIdf.bring,tfIdf.sign,tfIdf.rocks,tfIdf.warning,tfIdf.issued,tfIdf.sunda,tfIdf.lives,tfIdf.selat,tfIdf.banten,tfIdf.potential,tfIdf.sr,tfIdf.country,tfIdf.cities,tfIdf.live,tfIdf.hits,tfIdf.indonesias,tfIdf.dead,tfIdf.panic,tfIdf.indonesian,tfIdf.kills,tfIdf.strong,tfIdf.displaced,tfIdf.dwellers,tfIdf.killed,tfIdf.reuters,tfIdf.person,tfIdf.undersea,tfIdf.struck,tfIdf.coastal,tfIdf.fear,tfIdf.super,tfIdf.drunk,tfIdf.spinning,tfIdf.wild,tfIdf.fears,tfIdf.ground,tfIdf.triggers,tfIdf.urged,tfIdf.capital,tfIdf.swaying,tfIdf.died,tfIdf.heart,tfIdf.authorities,tfIdf.hit,tfIdf.attack,tfIdf.buildings,tfIdf.damaged,tfIdf.houses,tfIdf.urging,tfIdf.rocking,tfIdf.officials,tfIdf.initially,tfIdf.coast,tfIdf.cancelled,tfIdf.populated,tfIdf.heavily,tfIdf.injured,tfIdf.worldnews,tfIdf.usgs,tfIdf.teacup,tfIdf.poodle,tfIdf.tiny,tfIdf.jual,tfIdf.black,tfIdf.betina,tfIdf.quality,tfIdf.toy,tfIdf.cbs,tfIdf.lifted,tfIdf.software,tfIdf.subscribe,tfIdf.learn,tfIdf.link,tfIdf.channel,tfIdf.pay,tfIdf.apwebier,tfIdf.click,tfIdf.languege,tfIdf.field,tfIdf.money,tfIdf.watch,tfIdf.success,tfIdf.earn,tfIdf.free,tfIdf.beautiful,tfIdf.destination,tfIdf.pray,tfIdf.assisting,tfIdf.chapter,tfIdf.code,tfIdf.languages,tfIdf.bright,tfIdf.students,tfIdf.competition,tfIdf.special,tfIdf.coding,tfIdf.victor,tfIdf.school,tfIdf.future,tfIdf.atl,tfIdf.montgomery,tfIdf.farm,tfIdf.bdpa,tfIdf.laptops,tfIdf.programming,tfIdf.scary,tfIdf.bed,tfIdf.south,tfIdf.moves,tfIdf.literally,tfIdf.breathe,tfIdf.damage,tfIdf.reports,tfIdf.prompting,tfIdf.tremors,tfIdf.office,tfIdf.casualties,tfIdf.prayforjakarta,tfIdf.west,tfIdf.breaking,tfIdf.huge,tfIdf.rattled,tfIdf.residents,tfIdf.thankyou,tfIdf.inform,tfIdf.fine,tfIdf.release,tfIdf.loves,tfIdf.update,tfIdf.source,tfIdf.naturaldisasters,tfIdf.strongest,tfIdf.ve,tfIdf.yup,tfIdf.brush,tfIdf.ease,tfIdf.basics,tfIdf.august,tfIdf.expan,tfIdf.skills,tfIdf.write,tfIdf.updated,tfIdf.guide,tfIdf.apps,tfIdf.pretty,tfIdf.university,tfIdf.searching,tfIdf.reading,tfIdf.american,tfIdf.marrigge,tfIdf.girl,tfIdf.boy,tfIdf.arabian,tfIdf.books,tfIdf.pdf,tfIdf.teacher,tfIdf.budg,tfIdf.cambridge,tfIdf.diploma,tfIdf.internet,tfIdf.yall,tfIdf.boiz,tfIdf.ripcurrents,tfIdf.scared,tfIdf.gempa,tfIdf.mins,tfIdf.report,tfIdf.eqalerts,tfIdf.hello,tfIdf.isya,tfIdf.agency,tfIdf.geophysics,tfIdf.saturday,tfIdf.feared,tfIdf.disaster,tfIdf.guys,tfIdf.lifts,tfIdf.shallow,tfIdf.image,tfIdf.sw,tfIdf.epicenter,tfIdf.southern,tfIdf.southernsumatra,tfIdf.occurred,tfIdf.streets,tfIdf.fleeing,tfIdf.friday,tfIdf.evening,tfIdf.province,tfIdf.generating,tfIdf.indonesiaearthquake,tfIdf.risked,tfIdf.monitors,tfIdf.fecha,tfIdf.temblor,tfIdf.sismo,tfIdf.prof,tfIdf.gmt,tfIdf.latitude,tfIdf.tracker,tfIdf.estimated,tfIdf.earthquakes,tfIdf.petajoule,tfIdf.energy,tfIdf.longitude,tfIdf.bengkulu,tfIdf.lampung,tfIdf.jakar,tfIdf.panicking,tfIdf.sea,tfIdf.triggering,tfIdf.hour,tfIdf.low,tfIdf.lalaupdates,tfIdf.weather,tfIdf.sunny,tfIdf.city,tfIdf.miles,tfIdf.tugu,tfIdf.hilir,tfIdf.issuing,tfIdf.living,tfIdf.wake,tfIdf.uhc,tfIdf.practice,tfIdf.bedrock,tfIdf.upload,tfIdf.break,tfIdf.record,tfIdf.survival,tfIdf.pvp,tfIdf.content,tfIdf.editing,tfIdf.evacuate,tfIdf.afp,tfIdf.indonesians,tfIdf.mitigation,tfIdf.serang,tfIdf.standard,tfIdf.timezone,tfIdf.preliminary,tfIdf.generate,tfIdf.surroundings,tfIdf.python,tfIdf.restful,tfIdf.guildford,tfIdf.aws,tfIdf.statement,tfIdf.western,tfIdf.chance,tfIdf.slight,tfIdf.reach,tfIdf.shskdhjkl,tfIdf.hope,tfIdf.oshit,tfIdf.o,tfIdf.quakes,tfIdf.monster,tfIdf.tend,tfIdf.tohoku,tfIdf.terms,tfIdf.close,tfIdf.notice,tfIdf.compared,tfIdf.tangerang,tfIdf.shook,tfIdf.humanitarian,tfIdf.fellow,tfIdf.moots,tfIdf.door,tfIdf.lamps,tfIdf.tlist,tfIdf.omf,tfIdf.rattling,tfIdf.entire,tfIdf.legit,tfIdf.rly,tfIdf.shakes,tfIdf.javalove,tfIdf.house,tfIdf.trm,tfIdf.yearsofjavalove,tfIdf.cake,tfIdf.host,tfIdf.javawave,tfIdf.tag,tfIdf.coming,tfIdf.bumi,tfIdf.gais,tfIdf.skrg,tfIdf.berpotensi,tfIdf.check,tfIdf.updates,tfIdf.swayings,tfIdf.mara,tfIdf.omg,tfIdf.told,tfIdf.ap,tfIdf.coastline,tfIdf.hours,tfIdf.night,tfIdf.lasted,tfIdf.australian,tfIdf.wa,tfIdf.status,tfIdf.meant,tfIdf.ridgecrest,tfIdf.whe,tfIdf.origin,tfIdf.days,tfIdf.consider,tfIdf.distribution,tfIdf.chile,tfIdf.javas,tfIdf.standby,tfIdf.huhu,tfIdf.included,tfIdf.heard,tfIdf.addition,tfIdf.abt,tfIdf.worries,tfIdf.kinda,tfIdf.danica,tfIdf.worried,tfIdf.rn,tfIdf.borneo,tfIdf.coverage,tfIdf.game,tfIdf.increased,tfIdf.reflection,tfIdf.testing,tfIdf.automatically,tfIdf.project,tfIdf.setters,tfIdf.getters,tfIdf.target,tfIdf.environment,tfIdf.surabaya,tfIdf.impact,tfIdf.solar,tfIdf.consistently,tfIdf.technology,tfIdf.savings,tfIdf.mentioned,tfIdf.inspiration,tfIdf.bliiip,tfIdf.design,tfIdf.inspirationf,tfIdf.toilet,tfIdf.panicked,tfIdf.feeling,tfIdf.happened,tfIdf.spectral,tfIdf.dec,tfIdf.dynamicearthcommunity,tfIdf.representation,tfIdf.slave,tfIdf.mindset,tfIdf.names,tfIdf.africans,tfIdf.children,tfIdf.native,tfIdf.african,tfIdf.indians,tfIdf.pravin,tfIdf.jamnandas,tfIdf.swear,tfIdf.tomorrow,tfIdf.ina,tfIdf.bbc,tfIdf.sights,tfIdf.pestilences,tfIdf.fearful,tfIdf.heaven,tfIdf.luke,tfIdf.signs,tfIdf.famines,tfIdf.divers,tfIdf.stories,tfIdf.loads,tfIdf.sites,tfIdf.identical,tfIdf.single,tfIdf.paywall,tfIdf.highlights,tfIdf.biggest,tfIdf.challenge,tfIdf.links,tfIdf.hard,tfIdf.sleep,tfIdf.prestigious,tfIdf.mega,tfIdf.luxurious,tfIdf.usd,tfIdf.center,tfIdf.kuningan,tfIdf.bathr,tfIdf.building,tfIdf.sqm,tfIdf.br,tfIdf.strategis,tfIdf.idr,tfIdf.price,tfIdf.offering,tfIdf.apartement,tfIdf.seismological,tfIdf.seismologists,tfIdf.european,tfIdf.centre,tfIdf.mediterranean,tfIdf.reported,tfIdf.earth,tfIdf.cuties,tfIdf.malaysian,tfIdf.journalists,tfIdf.isalnd,tfIdf.cnn,tfIdf.strait,tfIdf.hopefully
1157501992098390016,"[magnitude, earthquake, struck, indonesias, java, island, rocking, capital, jakarta, initially, urging, coastal, move, ground, officials, tsunami, warning]",180814.0,,1,,0.0,0.0,0.0,258.0,921.0,1564804954000.0,1.15750199209839e+18,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,155.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.027892943,0.1037957,,0.068351544,,,,,,,,0.06214077,,,,,,,0.07736715,,,,,,,,,,,,,,,,,,,,0.059656996,,,,0.07629874,,,,,,,,,,,,0.11857,,,,,,,,,,,,0.14391157,0.21915987,,,,,,,0.1618917,,,0.1708355,,,,,,,,,,0.28782314,0.28782314,0.23055497,0.33114484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157269171509571584,"[strong, earthquake, struck, coast, indonesias, java, island, swaying, buildings, capital]",125306.0,,,,0.0,0.0,0.0,106.0,378.0,1564749446000.0,1.1572691715095716e+18,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,90.0,165666.0,818.0,0.0,1690.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.04462871,0.16607313,,,,,,,,,,0.099425234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189712,,,,,0.21202636,,,,,,,0.23025851,,,,,,,,,,,0.2733368,0.36888796,,,,,,0.29957324,,,,,,,0.21202636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157462730678267904,"[tsunami, warning, cancelled, earthquake, strikes, indonesias, sumatra, java]",171454.0,,,,0.0,0.0,0.0,116.0,414.0,1564795594000.0,1.157462730678268e+18,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,77.0,253.0,540.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.055785887,,0.28172436,,0.114536345,,,,,,,0.12428154,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11931399,,,,0.15259749,,,,,,,,,,,,0.23714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5756463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157294527310258177,"[earthquake, indonesia, sumatra, island, triggers, tsunami, warning]",131351.0,,,,3.0,0.0,0.0,97.0,346.0,1564755491000.0,1.1572945273102582e+18,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,68.0,5414633.0,194.0,0.0,5723.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0637553,0.23724732,,,0.13089868,0.122238025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13635886,,,,0.17439714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5999579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157530614444318720,"[person, died, injured, powerful, undersea, earthquake, rocked, indonesia, heavily, populated, java, island, worldnews]",187639.0,,0,,2.0,0.0,0.0,165.0,589.0,1564811779000.0,1.1575306144443187e+18,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,119.0,114.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.03432978,0.12774856,,,,0.06582048,,,,,,0.07648095,0.16979039,,0.28375998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24760585,0.26973525,,,,,,,,,,,,,,0.30092487,,,,,,,,,,,,,,0.35424387,0.35424387,0.30092487,0.40756288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157322594430980098,"[magnitude, earthquake, strikes, coast, indonesias, java, island, usgs]",138043.0,,,,0.0,0.0,0.0,128.0,457.0,1564762183000.0,1.15732259443098e+18,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,71.0,464.0,169.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.055785887,0.2075914,0.28172436,0.13670309,,,,,,,,0.12428154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26503295,,,,,,0.52496314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156743601109393409,"[jual, black, teacup, tiny, toy, poodle, quality, betina]",0.0,,,,0.0,0.0,0.0,97.0,346.0,1564624140000.0,1.1567436011093934e+18,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,57.0,3960.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6622897,0.6622897,0.6622897,0.6622897,0.6622897,0.6622897,0.48900288,0.6622897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157395307191136256,"[indonesia, earthquake, powerful, magnitude, earthquake, hits, indonesia, coast, jakarta, tsunami, warning, lifted, cbs, news]",155379.0,,,,0.0,0.0,0.0,171.0,610.0,1564779519000.0,1.1573953071911363e+18,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,126.0,1745.0,2243.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0637553,,,0.07811605,,0.122238025,0.21398088,,,,,,0.1576625,,,,,,0.0884196,,,,,,,,,,,,,,,,,,,,0.06817943,,,,0.08719857,,,,,,,,,,,0.18040921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1514474,,,,,,,,,,,,,,,0.32894075,0.27943024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157164096053108738,"[java, languege, amp, software, learn, java, success, amp, earn, money, field, java, pay, watch, amp, learn, java, free, subscribe, apwebier, channel, amp, earn, money, click, link]",100254.0,,,,0.0,0.0,0.0,296.0,1057.0,1564724394000.0,1.1571640960531087e+18,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,181.0,166.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1529619,,,,,,,,,,,0.56751996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20378144,0.20378144,0.40756288,0.20378144,0.20378144,0.20378144,0.20378144,0.20378144,0.20378144,0.20378144,0.40756288,0.20378144,0.20378144,0.40756288,0.20378144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157277210199261184,"[tsunami, warning, magnitude, earthquake, sumatra]",127222.0,,,,0.0,0.0,0.0,80.0,285.0,1564751362000.0,1.1572772101992612e+18,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,232.0,47.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.08925742,,,0.21872495,0.18325816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1909024,,,,0.24415599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157345896318636032,"[pray, beautiful, destination, indonesia, earthquake, pray, sumatra, java]",143598.0,,,,5.0,0.0,0.0,110.0,392.0,1564767738000.0,1.157345896318636e+18,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,74.0,46252.0,2347.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.055785887,,,,0.114536345,0.10695827,,,,,,0.12428154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6622897,0.6622897,1.1512926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157072777750437890,"[school, students, country, coding, programming, competition, students, code, java, languages, future, bright, special, farm, victor, montgomery, bdpa, atl, chapter, assisting, laptops]",78482.0,,,,0.0,0.0,0.0,293.0,1046.0,1564702622000.0,1.157072777750438e+18,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,185.0,9586.0,10436.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04734535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19998597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25230083,0.25230083,0.18628682,0.25230083,0.25230083,0.50460166,0.25230083,0.25230083,0.19998597,0.25230083,0.19998597,0.25230083,0.25230083,0.25230083,0.25230083,0.25230083,0.25230083,0.25230083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157331600415215616,"[earthquake, jakarta, scary]",140190.0,,,,0.0,0.0,0.0,45.0,160.0,1564764330000.0,1.1573316004152156e+18,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,28.0,39.0,194.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.14876238,,,,,,,,,,,,,,,,,,0.4126248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5350568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
