tweet_id,priority,category,postCategories_x,eventID,eventType,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
1156853125619298304,0.25,Irrelevant,11,siberianWildfires2020,Unknown,30.0,28.0,13.0,70.0,303.0,1465.0,11.0,11.0,11.0,11.0
1156859622860427264,0.25,Irrelevant,16,siberianWildfires2020,Unknown,15.0,22.0,13.0,65.0,1317.0,1054.0,342.0,12.0,11.0,11.0
1156859622860427264,0.25,Location,16,siberianWildfires2020,Unknown,15.0,22.0,13.0,65.0,1317.0,1054.0,342.0,12.0,11.0,11.0
1156859622860427264,0.25,News,16,siberianWildfires2020,Unknown,15.0,22.0,13.0,65.0,1317.0,1054.0,342.0,12.0,11.0,11.0
1156877287637360640,0.25,Irrelevant,11,siberianWildfires2020,Unknown,5.0,47.0,11.0,38.0,976.0,699.0,34.0,0.0,0.0,0.0
1156877287637360640,0.25,Irrelevant,11,siberianWildfires2020,Unknown,5.0,47.0,11.0,38.0,976.0,699.0,34.0,0.0,0.0,0.0
1156878492467912704,0.25,Location,16,siberianWildfires2020,Unknown,15.0,22.0,11.0,63.0,37.0,88.0,0.0,12.0,11.0,11.0
1156878492467912704,0.25,Location,16,siberianWildfires2020,Unknown,15.0,22.0,11.0,63.0,37.0,88.0,0.0,12.0,11.0,11.0
1156878492467912704,0.25,News,16,siberianWildfires2020,Unknown,15.0,22.0,11.0,63.0,37.0,88.0,0.0,12.0,11.0,11.0
1156901517879701504,0.25,Location,18,siberianWildfires2020,Unknown,3.0,60.0,12.0,80.0,809.0,728.0,6.0,11.0,11.0,11.0
1156901517879701504,0.25,MultimediaShare,18,siberianWildfires2020,Unknown,3.0,60.0,12.0,80.0,809.0,728.0,6.0,11.0,11.0,11.0
1156901517879701504,0.25,OriginalEvent,18,siberianWildfires2020,Unknown,3.0,60.0,12.0,80.0,809.0,728.0,6.0,11.0,11.0,11.0
1156901517879701504,0.25,Location,18,siberianWildfires2020,Unknown,3.0,60.0,12.0,80.0,809.0,728.0,6.0,11.0,11.0,11.0
1156901517879701504,0.25,MultimediaShare,18,siberianWildfires2020,Unknown,3.0,60.0,12.0,80.0,809.0,728.0,6.0,11.0,11.0,11.0
1156901517879701504,0.25,News,18,siberianWildfires2020,Unknown,3.0,60.0,12.0,80.0,809.0,728.0,6.0,11.0,11.0,11.0
1156901765117349888,0.25,Location,16,siberianWildfires2020,Unknown,2.0,70.0,14.0,82.0,27.0,40.0,0.0,11.0,11.0,11.0
1156901765117349888,0.25,Location,16,siberianWildfires2020,Unknown,2.0,70.0,14.0,82.0,27.0,40.0,0.0,11.0,11.0,11.0
1156901765117349888,0.25,News,16,siberianWildfires2020,Unknown,2.0,70.0,14.0,82.0,27.0,40.0,0.0,11.0,11.0,11.0
1156907220614991872,0.25,Irrelevant,11,siberianWildfires2020,Unknown,2.0,72.0,39.0,225.0,6911.0,1657.0,240.0,10.0,11.0,10.0
1156907220614991872,0.25,Irrelevant,11,siberianWildfires2020,Unknown,2.0,72.0,39.0,225.0,6911.0,1657.0,240.0,10.0,11.0,10.0
1156908409385562112,0.25,Location,16,siberianWildfires2020,Unknown,19.0,19.0,10.0,63.0,119.0,477.0,0.0,0.0,0.0,0.0
1156908409385562112,0.25,Location,16,siberianWildfires2020,Unknown,19.0,19.0,10.0,63.0,119.0,477.0,0.0,0.0,0.0,0.0
1156908409385562112,0.25,News,16,siberianWildfires2020,Unknown,19.0,19.0,10.0,63.0,119.0,477.0,0.0,0.0,0.0,0.0
1156917076336041984,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,64.0,13.0,74.0,725.0,45.0,2.0,0.0,0.0,0.0
1156917076336041984,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,64.0,13.0,74.0,725.0,45.0,2.0,0.0,0.0,0.0
1156919585632903168,0.25,Irrelevant,11,siberianWildfires2020,Unknown,42.0,13.0,10.0,52.0,385.0,611.0,3.0,0.0,0.0,0.0
1156919585632903168,0.25,Irrelevant,11,siberianWildfires2020,Unknown,42.0,13.0,10.0,52.0,385.0,611.0,3.0,0.0,0.0,0.0
1156927604714164224,0.25,Irrelevant,11,siberianWildfires2020,Unknown,30.0,28.0,13.0,70.0,3670.0,19.0,26.0,11.0,11.0,11.0
1156927604714164224,0.25,Irrelevant,11,siberianWildfires2020,Unknown,30.0,28.0,13.0,70.0,3670.0,19.0,26.0,11.0,11.0,11.0
1156939480923852800,0.375,Location,12,siberianWildfires2020,Unknown,6.0,52.0,40.0,198.0,1518.0,1522.0,0.0,0.0,0.0,0.0
1156939480923852800,0.375,EmergingThreats,12,siberianWildfires2020,Unknown,6.0,52.0,40.0,198.0,1518.0,1522.0,0.0,0.0,0.0,0.0
1156939480923852800,0.375,Location,12,siberianWildfires2020,Unknown,6.0,52.0,40.0,198.0,1518.0,1522.0,0.0,0.0,0.0,0.0
1156939480923852800,0.375,EmergingThreats,12,siberianWildfires2020,Unknown,6.0,52.0,40.0,198.0,1518.0,1522.0,0.0,0.0,0.0,0.0
1156939480923852800,0.375,Factoid,12,siberianWildfires2020,Unknown,6.0,52.0,40.0,198.0,1518.0,1522.0,0.0,0.0,0.0,0.0
1156942687205044224,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,60.0,26.0,167.0,8737521.0,370.0,38650.0,10.0,11.0,10.0
1156942687205044224,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,60.0,26.0,167.0,8737521.0,370.0,38650.0,10.0,11.0,10.0
1156945179905069056,0.25,Location,12,siberianWildfires2020,Unknown,3.0,55.0,51.0,224.0,2161.0,3163.0,134.0,0.0,0.0,0.0
1156945179905069056,0.25,Factoid,12,siberianWildfires2020,Unknown,3.0,55.0,51.0,224.0,2161.0,3163.0,134.0,0.0,0.0,0.0
1156945179905069056,0.25,Irrelevant,12,siberianWildfires2020,Unknown,3.0,55.0,51.0,224.0,2161.0,3163.0,134.0,0.0,0.0,0.0
1156958082569777152,0.25,Irrelevant,11,siberianWildfires2020,Unknown,19.0,30.0,11.0,57.0,448.0,1583.0,7.0,0.0,0.0,0.0
1156958082569777152,0.25,Irrelevant,11,siberianWildfires2020,Unknown,19.0,30.0,11.0,57.0,448.0,1583.0,7.0,0.0,0.0,0.0
1156966179929563136,0.25,Irrelevant,11,siberianWildfires2020,Unknown,30.0,28.0,13.0,70.0,13051.0,13384.0,59.0,11.0,11.0,11.0
1156966179929563136,0.25,Irrelevant,11,siberianWildfires2020,Unknown,30.0,28.0,13.0,70.0,13051.0,13384.0,59.0,11.0,11.0,11.0
1156981846682603520,0.25,Location,16,siberianWildfires2020,Unknown,4.0,44.0,11.0,58.0,98.0,57.0,9.0,0.0,0.0,0.0
1156981846682603520,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,4.0,44.0,11.0,58.0,98.0,57.0,9.0,0.0,0.0,0.0
1156981846682603520,0.25,Location,16,siberianWildfires2020,Unknown,4.0,44.0,11.0,58.0,98.0,57.0,9.0,0.0,0.0,0.0
1156981846682603520,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,4.0,44.0,11.0,58.0,98.0,57.0,9.0,0.0,0.0,0.0
1156981846682603520,0.25,News,16,siberianWildfires2020,Unknown,4.0,44.0,11.0,58.0,98.0,57.0,9.0,0.0,0.0,0.0
1157027189063376896,0.25,Irrelevant,16,siberianWildfires2020,Unknown,8.0,42.0,11.0,63.0,163.0,2172.0,5.0,0.0,0.0,0.0
1157027189063376896,0.25,Location,16,siberianWildfires2020,Unknown,8.0,42.0,11.0,63.0,163.0,2172.0,5.0,0.0,0.0,0.0
1157027189063376896,0.25,News,16,siberianWildfires2020,Unknown,8.0,42.0,11.0,63.0,163.0,2172.0,5.0,0.0,0.0,0.0
1157027873242398720,0.25,EmergingThreats,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,779.0,2949.0,61.0,14.0,11.0,12.0
1157027873242398720,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,779.0,2949.0,61.0,14.0,11.0,12.0
1157027873242398720,0.25,Location,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,779.0,2949.0,61.0,14.0,11.0,12.0
1157027873242398720,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,779.0,2949.0,61.0,14.0,11.0,12.0
1157027873242398720,0.25,News,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,779.0,2949.0,61.0,14.0,11.0,12.0
1157058066283728896,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,17.0,20.0,9.0,50.0,18.0,7.0,0.0,0.0,0.0,0.0
1157058066283728896,0.25,Location,16,siberianWildfires2020,Unknown,17.0,20.0,9.0,50.0,18.0,7.0,0.0,0.0,0.0,0.0
1157058066283728896,0.25,News,16,siberianWildfires2020,Unknown,17.0,20.0,9.0,50.0,18.0,7.0,0.0,0.0,0.0,0.0
1157059501683404800,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,58.0,25.0,136.0,96.0,9.0,2.0,10.0,11.0,10.0
1157059501683404800,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,58.0,25.0,136.0,96.0,9.0,2.0,10.0,11.0,10.0
1157082393901035520,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,58.0,25.0,136.0,96.0,9.0,2.0,10.0,11.0,10.0
1157082393901035520,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,58.0,25.0,136.0,96.0,9.0,2.0,10.0,11.0,10.0
1157103775858987008,0.25,Location,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,4918.0,4916.0,3.0,14.0,11.0,12.0
1157103775858987008,0.25,EmergingThreats,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,4918.0,4916.0,3.0,14.0,11.0,12.0
1157103775858987008,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,4918.0,4916.0,3.0,14.0,11.0,12.0
1157103775858987008,0.25,Location,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,4918.0,4916.0,3.0,14.0,11.0,12.0
1157103775858987008,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,4918.0,4916.0,3.0,14.0,11.0,12.0
1157103775858987008,0.25,News,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,4918.0,4916.0,3.0,14.0,11.0,12.0
1157117656777969664,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,58.0,25.0,136.0,96.0,9.0,2.0,10.0,11.0,10.0
1157117656777969664,0.25,Irrelevant,11,siberianWildfires2020,Unknown,4.0,58.0,25.0,136.0,96.0,9.0,2.0,10.0,11.0,10.0
1157134128761966592,0.25,Irrelevant,12,siberianWildfires2020,Unknown,1.0,67.0,54.0,220.0,1013.0,1128.0,9.0,0.0,0.0,0.0
1157134128761966592,0.25,Location,12,siberianWildfires2020,Unknown,1.0,67.0,54.0,220.0,1013.0,1128.0,9.0,0.0,0.0,0.0
1157134128761966592,0.25,Factoid,12,siberianWildfires2020,Unknown,1.0,67.0,54.0,220.0,1013.0,1128.0,9.0,0.0,0.0,0.0
1157136409536421888,0.25,Irrelevant,11,siberianWildfires2020,Unknown,7.0,50.0,12.0,78.0,24603.0,24691.0,9.0,10.0,11.0,10.0
1157136409536421888,0.25,Irrelevant,11,siberianWildfires2020,Unknown,7.0,50.0,12.0,78.0,24603.0,24691.0,9.0,10.0,11.0,10.0
1157179091034001408,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,207.0,523.0,4.0,14.0,11.0,12.0
1157179091034001408,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,207.0,523.0,4.0,14.0,11.0,12.0
1157179091034001408,0.25,Location,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,207.0,523.0,4.0,14.0,11.0,12.0
1157179091034001408,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,207.0,523.0,4.0,14.0,11.0,12.0
1157179091034001408,0.25,News,16,siberianWildfires2020,Unknown,2.0,74.0,10.0,71.0,207.0,523.0,4.0,14.0,11.0,12.0
1157185446390226944,0.25,Location,14,siberianWildfires2020,Unknown,7.0,45.0,17.0,68.0,208470.0,1932.0,833.0,16.0,11.0,13.0
1157185446390226944,0.25,MultimediaShare,14,siberianWildfires2020,Unknown,7.0,45.0,17.0,68.0,208470.0,1932.0,833.0,16.0,11.0,13.0
1157185446390226944,0.25,Location,14,siberianWildfires2020,Unknown,7.0,45.0,17.0,68.0,208470.0,1932.0,833.0,16.0,11.0,13.0
1157185446390226944,0.25,MultimediaShare,14,siberianWildfires2020,Unknown,7.0,45.0,17.0,68.0,208470.0,1932.0,833.0,16.0,11.0,13.0
1157240769062871040,0.25,Irrelevant,11,siberianWildfires2020,Unknown,30.0,28.0,13.0,70.0,108.0,261.0,9.0,11.0,11.0,11.0
1157240769062871040,0.25,Irrelevant,11,siberianWildfires2020,Unknown,30.0,28.0,13.0,70.0,108.0,261.0,9.0,11.0,11.0,11.0
1157243507842723840,0.25,Irrelevant,11,siberianWildfires2020,Unknown,12.0,30.0,14.0,65.0,0.0,27.0,0.0,14.0,11.0,12.0
1157243507842723840,0.25,Irrelevant,11,siberianWildfires2020,Unknown,12.0,30.0,14.0,65.0,0.0,27.0,0.0,14.0,11.0,12.0
1157247556231016448,0.25,EmergingThreats,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,153.0,355.0,3.0,0.0,0.0,0.0
1157247556231016448,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,153.0,355.0,3.0,0.0,0.0,0.0
1157247556231016448,0.25,Factoid,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,153.0,355.0,3.0,0.0,0.0,0.0
1157247556231016448,0.25,Location,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,153.0,355.0,3.0,0.0,0.0,0.0
1157247556231016448,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,153.0,355.0,3.0,0.0,0.0,0.0
1157247556231016448,0.25,Factoid,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,153.0,355.0,3.0,0.0,0.0,0.0
1157247556231016448,0.25,News,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,153.0,355.0,3.0,0.0,0.0,0.0
1157269372341227520,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,225.0,3399.0,9.0,0.0,0.0,0.0
1157269372341227520,0.25,Location,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,225.0,3399.0,9.0,0.0,0.0,0.0
1157269372341227520,0.25,News,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,225.0,3399.0,9.0,0.0,0.0,0.0
1157310786445959168,0.25,Location,16,siberianWildfires2020,Unknown,8.0,47.0,41.0,199.0,3057.0,3456.0,25.0,0.0,0.0,0.0
1157310786445959168,0.25,EmergingThreats,16,siberianWildfires2020,Unknown,8.0,47.0,41.0,199.0,3057.0,3456.0,25.0,0.0,0.0,0.0
1157310786445959168,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,8.0,47.0,41.0,199.0,3057.0,3456.0,25.0,0.0,0.0,0.0
1157310786445959168,0.25,Factoid,16,siberianWildfires2020,Unknown,8.0,47.0,41.0,199.0,3057.0,3456.0,25.0,0.0,0.0,0.0
1157310786445959168,0.25,Location,16,siberianWildfires2020,Unknown,8.0,47.0,41.0,199.0,3057.0,3456.0,25.0,0.0,0.0,0.0
1157310786445959168,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,8.0,47.0,41.0,199.0,3057.0,3456.0,25.0,0.0,0.0,0.0
1157310786445959168,0.25,Factoid,16,siberianWildfires2020,Unknown,8.0,47.0,41.0,199.0,3057.0,3456.0,25.0,0.0,0.0,0.0
1157310786445959168,0.25,News,16,siberianWildfires2020,Unknown,8.0,47.0,41.0,199.0,3057.0,3456.0,25.0,0.0,0.0,0.0
1157328791934554112,0.375,Location,18,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,87.0,154.0,5.0,0.0,0.0,0.0
1157328791934554112,0.375,MultimediaShare,18,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,87.0,154.0,5.0,0.0,0.0,0.0
1157328791934554112,0.375,OriginalEvent,18,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,87.0,154.0,5.0,0.0,0.0,0.0
1157328791934554112,0.375,Location,18,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,87.0,154.0,5.0,0.0,0.0,0.0
1157328791934554112,0.375,MultimediaShare,18,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,87.0,154.0,5.0,0.0,0.0,0.0
1157328791934554112,0.375,News,18,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,87.0,154.0,5.0,0.0,0.0,0.0
1157333785312186368,0.25,Irrelevant,11,siberianWildfires2020,Unknown,7.0,57.0,11.0,44.0,9.0,21.0,0.0,0.0,0.0,0.0
1157333785312186368,0.25,Irrelevant,11,siberianWildfires2020,Unknown,7.0,57.0,11.0,44.0,9.0,21.0,0.0,0.0,0.0,0.0
1157340302757097472,0.375,EmergingThreats,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,640.0,1429.0,13.0,0.0,0.0,0.0
1157340302757097472,0.375,MultimediaShare,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,640.0,1429.0,13.0,0.0,0.0,0.0
1157340302757097472,0.375,ContextualInformation,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,640.0,1429.0,13.0,0.0,0.0,0.0
1157340302757097472,0.375,Location,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,640.0,1429.0,13.0,0.0,0.0,0.0
1157340302757097472,0.375,MultimediaShare,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,640.0,1429.0,13.0,0.0,0.0,0.0
1157340302757097472,0.375,News,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,640.0,1429.0,13.0,0.0,0.0,0.0
1157343490428362752,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,118.0,247.0,40.0,0.0,0.0,0.0
1157343490428362752,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,118.0,247.0,40.0,0.0,0.0,0.0
1157343490428362752,0.25,Location,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,118.0,247.0,40.0,0.0,0.0,0.0
1157343490428362752,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,118.0,247.0,40.0,0.0,0.0,0.0
1157343490428362752,0.25,Factoid,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,118.0,247.0,40.0,0.0,0.0,0.0
1157343490428362752,0.25,News,16,siberianWildfires2020,Unknown,18.0,7.0,8.0,51.0,118.0,247.0,40.0,0.0,0.0,0.0
1157350866543714304,0.25,Location,18,siberianWildfires2020,Unknown,12.0,22.0,14.0,75.0,28.0,42.0,4.0,0.0,0.0,0.0
1157350866543714304,0.25,EmergingThreats,18,siberianWildfires2020,Unknown,12.0,22.0,14.0,75.0,28.0,42.0,4.0,0.0,0.0,0.0
1157350866543714304,0.25,OriginalEvent,18,siberianWildfires2020,Unknown,12.0,22.0,14.0,75.0,28.0,42.0,4.0,0.0,0.0,0.0
1157350866543714304,0.25,ContextualInformation,18,siberianWildfires2020,Unknown,12.0,22.0,14.0,75.0,28.0,42.0,4.0,0.0,0.0,0.0
1157350866543714304,0.25,Location,18,siberianWildfires2020,Unknown,12.0,22.0,14.0,75.0,28.0,42.0,4.0,0.0,0.0,0.0
1157350866543714304,0.25,MultimediaShare,18,siberianWildfires2020,Unknown,12.0,22.0,14.0,75.0,28.0,42.0,4.0,0.0,0.0,0.0
1157350866543714304,0.25,News,18,siberianWildfires2020,Unknown,12.0,22.0,14.0,75.0,28.0,42.0,4.0,0.0,0.0,0.0
1157390071311376384,0.25,Location,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,14547.0,15440.0,29.0,0.0,0.0,0.0
1157390071311376384,0.25,EmergingThreats,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,14547.0,15440.0,29.0,0.0,0.0,0.0
1157390071311376384,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,14547.0,15440.0,29.0,0.0,0.0,0.0
1157390071311376384,0.25,Location,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,14547.0,15440.0,29.0,0.0,0.0,0.0
1157390071311376384,0.25,News,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,14547.0,15440.0,29.0,0.0,0.0,0.0
1157393890229571584,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,3.0,26.0,15.0,82.0,70.0,75.0,0.0,20.0,22.0,21.0
1157393890229571584,0.25,Location,16,siberianWildfires2020,Unknown,3.0,26.0,15.0,82.0,70.0,75.0,0.0,20.0,22.0,21.0
1157393890229571584,0.25,News,16,siberianWildfires2020,Unknown,3.0,26.0,15.0,82.0,70.0,75.0,0.0,20.0,22.0,21.0
1157417839172771840,0.25,Irrelevant,11,siberianWildfires2020,Unknown,3.0,52.0,12.0,70.0,18.0,56.0,0.0,0.0,0.0,0.0
1157417839172771840,0.25,Irrelevant,11,siberianWildfires2020,Unknown,3.0,52.0,12.0,70.0,18.0,56.0,0.0,0.0,0.0,0.0
1157422978272903168,0.25,Irrelevant,11,siberianWildfires2020,Unknown,2.0,15.0,48.0,225.0,10016.0,6386.0,394.0,0.0,0.0,0.0
1157422978272903168,0.25,Irrelevant,11,siberianWildfires2020,Unknown,2.0,15.0,48.0,225.0,10016.0,6386.0,394.0,0.0,0.0,0.0
1157423759990505472,0.25,Irrelevant,11,siberianWildfires2020,Unknown,2.0,15.0,48.0,225.0,10016.0,6386.0,394.0,0.0,0.0,0.0
1157423759990505472,0.25,Irrelevant,11,siberianWildfires2020,Unknown,2.0,15.0,48.0,225.0,10016.0,6386.0,394.0,0.0,0.0,0.0
1157429206273396736,0.25,Location,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,1231.0,3562.0,8.0,0.0,0.0,0.0
1157429206273396736,0.25,EmergingThreats,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,1231.0,3562.0,8.0,0.0,0.0,0.0
1157429206273396736,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,1231.0,3562.0,8.0,0.0,0.0,0.0
1157429206273396736,0.25,Location,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,1231.0,3562.0,8.0,0.0,0.0,0.0
1157429206273396736,0.25,News,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,1231.0,3562.0,8.0,0.0,0.0,0.0
1157455878649344000,0.25,Irrelevant,11,siberianWildfires2020,Unknown,11.0,46.0,14.0,68.0,1067.0,1417.0,73.0,28.0,22.0,25.0
1157455878649344000,0.25,Irrelevant,11,siberianWildfires2020,Unknown,11.0,46.0,14.0,68.0,1067.0,1417.0,73.0,28.0,22.0,25.0
1157462982458146816,0.25,Irrelevant,11,siberianWildfires2020,Unknown,44.0,16.0,11.0,67.0,298.0,68.0,2.0,0.0,0.0,0.0
1157462982458146816,0.25,Irrelevant,11,siberianWildfires2020,Unknown,44.0,16.0,11.0,67.0,298.0,68.0,2.0,0.0,0.0,0.0
1157502635508813824,0.25,Location,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,24498.0,13918.0,2445.0,0.0,0.0,0.0
1157502635508813824,0.25,EmergingThreats,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,24498.0,13918.0,2445.0,0.0,0.0,0.0
1157502635508813824,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,24498.0,13918.0,2445.0,0.0,0.0,0.0
1157502635508813824,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,24498.0,13918.0,2445.0,0.0,0.0,0.0
1157502635508813824,0.25,Location,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,24498.0,13918.0,2445.0,0.0,0.0,0.0
1157502635508813824,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,24498.0,13918.0,2445.0,0.0,0.0,0.0
1157502635508813824,0.25,News,16,siberianWildfires2020,Unknown,12.0,21.0,9.0,62.0,24498.0,13918.0,2445.0,0.0,0.0,0.0
1157505951127224320,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,2.0,73.0,16.0,90.0,1812.0,656.0,49.0,10.0,11.0,10.0
1157505951127224320,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,2.0,73.0,16.0,90.0,1812.0,656.0,49.0,10.0,11.0,10.0
1157505951127224320,0.25,Location,16,siberianWildfires2020,Unknown,2.0,73.0,16.0,90.0,1812.0,656.0,49.0,10.0,11.0,10.0
1157505951127224320,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,2.0,73.0,16.0,90.0,1812.0,656.0,49.0,10.0,11.0,10.0
1157505951127224320,0.25,News,16,siberianWildfires2020,Unknown,2.0,73.0,16.0,90.0,1812.0,656.0,49.0,10.0,11.0,10.0
1157523910293970944,0.25,EmergingThreats,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,247.0,276.0,22.0,0.0,0.0,0.0
1157523910293970944,0.25,Location,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,247.0,276.0,22.0,0.0,0.0,0.0
1157523910293970944,0.25,News,16,siberianWildfires2020,Unknown,6.0,54.0,10.0,59.0,247.0,276.0,22.0,0.0,0.0,0.0
1157586083384823808,0.25,ContextualInformation,16,siberianWildfires2020,Unknown,3.0,26.0,15.0,82.0,6876.0,6373.0,198.0,20.0,22.0,21.0
1157586083384823808,0.25,Location,16,siberianWildfires2020,Unknown,3.0,26.0,15.0,82.0,6876.0,6373.0,198.0,20.0,22.0,21.0
1157586083384823808,0.25,News,16,siberianWildfires2020,Unknown,3.0,26.0,15.0,82.0,6876.0,6373.0,198.0,20.0,22.0,21.0
1157624759544422400,0.25,Irrelevant,11,siberianWildfires2020,Unknown,3.0,52.0,12.0,70.0,32.0,60.0,0.0,0.0,0.0,0.0
1157624759544422400,0.25,Irrelevant,11,siberianWildfires2020,Unknown,3.0,52.0,12.0,70.0,32.0,60.0,0.0,0.0,0.0,0.0
1157628798243868672,0.25,MultimediaShare,14,siberianWildfires2020,Unknown,3.0,50.0,53.0,257.0,122110.0,7059.0,1425.0,0.0,0.0,0.0
1157628798243868672,0.25,Irrelevant,14,siberianWildfires2020,Unknown,3.0,50.0,53.0,257.0,122110.0,7059.0,1425.0,0.0,0.0,0.0
1157644683776073728,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,3.0,65.0,8.0,57.0,2548.0,4998.0,108.0,14.0,11.0,12.0
1157644683776073728,0.25,Factoid,16,siberianWildfires2020,Unknown,3.0,65.0,8.0,57.0,2548.0,4998.0,108.0,14.0,11.0,12.0
1157644683776073728,0.25,Location,16,siberianWildfires2020,Unknown,3.0,65.0,8.0,57.0,2548.0,4998.0,108.0,14.0,11.0,12.0
1157644683776073728,0.25,MultimediaShare,16,siberianWildfires2020,Unknown,3.0,65.0,8.0,57.0,2548.0,4998.0,108.0,14.0,11.0,12.0
