,Unnamed: 0,Unnamed: 0.1,tweet_id,priority,postCategories_x,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
723,723,723,1.1567342572656108e+18,,,110.0,30.0,40.0,240.0,1210.0,6410.0,120.0,0.0,0.0,0.0
724,724,724,1.156734294565331e+18,,,100.0,520.0,430.0,2440.0,4540.0,6820.0,10.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
725,725,725,1.1567343421580943e+18,,,140.0,350.0,280.0,1410.0,1350.0,4830.0,20.0,0.0,0.0,0.0
726,726,726,1.156734876185485e+18,,,10.0,580.0,570.0,2810.0,17610.0,23620.0,40.0,0.0,0.0,0.0
727,727,727,1.156735220416209e+18,,,10.0,400.0,490.0,2240.0,1430.0,1630.0,40.0,0.0,0.0,0.0
728,728,728,1.1567354357935473e+18,,,10.0,520.0,420.0,2490.0,350.0,1710.0,50.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
729,729,729,1.15673616946978e+18,,,20.0,680.0,200.0,1260.0,6200.0,8850.0,60.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
730,730,730,1.1567368739070976e+18,,,30.0,690.0,250.0,1230.0,1800.0,3000.0,0.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
731,731,731,1.1567377626887537e+18,,,10.0,640.0,540.0,2790.0,9490.0,9310.0,20.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
732,732,732,1.1567392934209372e+18,,,200.0,340.0,120.0,720.0,5940.0,7960.0,270.0,125.0,1.1109999656677246e+16,1.1760000228881836e+16
733,733,733,1.1567396838225756e+18,,,390.0,110.0,190.0,920.0,3605020.0,18000.0,84480.0,0.0,0.0,0.0
734,734,734,1.156739748288852e+18,,,10.0,160.0,200.0,1030.0,1800.0,3000.0,0.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
735,735,735,1.156740399224017e+18,,,40.0,630.0,230.0,1030.0,29620.0,33570.0,1340.0,0.0,0.0,0.0
736,736,736,1.1567404253461463e+18,,,100.0,450.0,380.0,1370.0,399510.0,422080.0,460.0,0.0,0.0,0.0
737,737,737,1.156740425509671e+18,,,300.0,280.0,130.0,700.0,15070.0,20510.0,1010.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
738,738,738,1.1567409104509133e+18,,,50.0,560.0,150.0,880.0,120410.0,106800.0,70.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
739,739,739,1.156741896359809e+18,,,20.0,720.0,430.0,2610.0,9380.0,7010.0,50.0,0.0,0.0,0.0
740,740,740,1.156742451282903e+18,,,10.0,640.0,300.0,1760.0,66620.0,73190.0,4980.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
741,741,741,1.156744342918144e+18,,,160.0,430.0,190.0,1190.0,557550.0,2080.0,20650.0,0.0,0.0,0.0
742,742,742,1.1567449517215785e+18,,,310.0,350.0,150.0,710.0,45690.0,44660.0,2780.0,0.0,0.0,0.0
743,743,743,1.1567451421639885e+18,,,80.0,370.0,170.0,780.0,2780.0,18630.0,140.0,0.0,0.0,0.0
744,744,744,1.1567454477861317e+18,,,30.0,260.0,150.0,820.0,180.0,630.0,20.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
745,745,745,1.1567454591065047e+18,,,280.0,290.0,130.0,820.0,54830.0,26570.0,2140.0,0.0,0.0,0.0
746,746,746,1.1567457744299213e+18,,,70.0,100.0,110.0,680.0,134880.0,143710.0,110.0,0.0,0.0,0.0
747,747,747,1.156746247132332e+18,,,10.0,650.0,370.0,1970.0,8750.0,16390.0,0.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
748,748,748,1.1567465381205484e+18,,,30.0,600.0,90.0,560.0,2510.0,12590.0,100.0,0.0,0.0,0.0
749,749,749,1.1567478569312543e+18,,,10.0,450.0,480.0,2800.0,340.0,2260.0,0.0,0.0,0.0,0.0
750,750,750,1.156747950598443e+18,,,30.0,260.0,150.0,820.0,2530.0,2470.0,80.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
751,751,751,1.1567481491695045e+18,,,30.0,260.0,150.0,820.0,9000.0,10650.0,450.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
752,752,752,1.1567485173748572e+18,,,70.0,500.0,120.0,780.0,13050.0,19190.0,200.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
753,753,753,1.156750041639506e+18,,,40.0,640.0,130.0,740.0,100.0,100.0,10.0,0.0,0.0,0.0
754,754,754,1.1567501845142487e+18,,,70.0,470.0,160.0,500.0,30.0,1230.0,0.0,0.0,0.0,0.0
755,755,755,1.1567511248730604e+18,,,100.0,290.0,90.0,510.0,3760.0,6770.0,80.0,0.0,0.0,0.0
756,756,756,1.1567511296042148e+18,,,100.0,290.0,90.0,510.0,11170.0,3740.0,610.0,0.0,0.0,0.0
757,757,757,1.1567511359040965e+18,,,100.0,290.0,90.0,510.0,148740.0,9280.0,750.0,0.0,0.0,0.0
758,758,758,1.15675170720179e+18,,,20.0,560.0,550.0,2810.0,43540.0,13800.0,570.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
759,759,759,1.1567521632987873e+18,,,30.0,260.0,150.0,820.0,1480.0,590.0,330.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
760,760,760,1.156752174824796e+18,,,30.0,260.0,150.0,820.0,260.0,7530.0,130.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
761,761,761,1.1567526140858775e+18,,,30.0,650.0,80.0,570.0,300.0,170.0,0.0,1.4289999961853028e+16,1.1109999656677246e+16,125.0
762,762,762,1.156752944844411e+18,,,30.0,570.0,400.0,2330.0,196920.0,18630.0,6510.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
763,763,763,1.156753000905478e+18,,,40.0,590.0,480.0,2750.0,15010.0,1990.0,390.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
764,764,764,1.156753025677103e+18,,,60.0,540.0,100.0,590.0,130.0,1020.0,0.0,0.0,0.0,0.0
765,765,765,1.1567530553056748e+18,,,20.0,740.0,490.0,2770.0,1847440.0,16970.0,32510.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
766,766,766,1.156753095021486e+18,,,230.0,260.0,180.0,1110.0,190990.0,24830.0,4970.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
767,767,767,1.156753114680062e+18,,,20.0,700.0,420.0,2450.0,2143960.0,18410.0,12780.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
768,768,768,1.1567533548963471e+18,,,10.0,760.0,470.0,2450.0,622130.0,10240.0,22790.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
769,769,769,1.156753357983375e+18,,,50.0,680.0,450.0,2560.0,279010.0,44640.0,8000.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
770,770,770,1.156753381853139e+18,,,40.0,650.0,350.0,2090.0,427520.0,37910.0,12150.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
771,771,771,1.156753449909936e+18,,,10.0,640.0,540.0,2800.0,1274720.0,18390.0,27700.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
772,772,772,1.156753618252587e+18,,,40.0,370.0,220.0,1250.0,1220.0,6210.0,30.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
773,773,773,1.156753720010576e+18,,,20.0,680.0,380.0,2220.0,117410.0,21520.0,5300.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
774,774,774,1.156753821126799e+18,,,30.0,620.0,360.0,2200.0,4820.0,5920.0,50.0,0.0,0.0,0.0
775,775,775,1.1567548379687076e+18,,,30.0,670.0,360.0,2130.0,81170.0,18710.0,3300.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
776,776,776,1.1567549809943347e+18,,,250.0,290.0,100.0,630.0,610.0,520.0,20.0,1.4289999961853028e+16,1.1109999656677246e+16,125.0
777,777,777,1.156755122724188e+18,,,10.0,660.0,460.0,2760.0,337610.0,28820.0,11190.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
778,778,778,1.1567552577472348e+18,,,20.0,600.0,440.0,2470.0,2707170.0,41320.0,40410.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
779,779,779,1.1567552657792e+18,,,40.0,680.0,320.0,1770.0,1190.0,2460.0,30.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
780,780,780,1.1567552791968932e+18,,,10.0,650.0,400.0,2310.0,21560.0,12010.0,590.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
781,781,781,1.1567552814031544e+18,,,60.0,540.0,370.0,2160.0,207380.0,27330.0,7940.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
782,782,782,1.1567554842774487e+18,,,180.0,480.0,290.0,1680.0,712050.0,18440.0,17090.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
783,783,783,1.156755557950378e+18,,,50.0,580.0,430.0,2460.0,61520.0,18990.0,3460.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
784,784,784,1.156756166275469e+18,,,10.0,670.0,350.0,2320.0,4992390.0,2340.0,66320.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
785,785,785,1.1567567102975017e+18,,,70.0,500.0,120.0,780.0,3860.0,7780.0,10.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
786,786,786,1.1567567616191775e+18,,,70.0,500.0,120.0,780.0,7240.0,20690.0,2060.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
787,787,787,1.1567567619086008e+18,,,100.0,430.0,310.0,1570.0,28800.0,20220.0,490.0,0.0,0.0,0.0
788,788,788,1.156756907060859e+18,,,300.0,280.0,130.0,700.0,280.0,4130.0,0.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
789,789,789,1.156757967594754e+18,,,30.0,750.0,360.0,2230.0,78101700.0,708610.0,664770.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
790,790,790,1.1567580348881797e+18,,,150.0,470.0,170.0,1020.0,117290.0,12730.0,5870.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
791,791,791,1.156758046632239e+18,,,50.0,640.0,380.0,2280.0,27978460.0,993650.0,309110.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
792,792,792,1.1567598042973225e+18,,,210.0,360.0,220.0,1100.0,160.0,400.0,0.0,0.0,0.0,0.0
793,793,793,1.156760189976109e+18,,,40.0,640.0,130.0,740.0,1100.0,4920.0,70.0,0.0,0.0,0.0
794,794,794,1.156760754273575e+18,,,30.0,570.0,230.0,1180.0,3650.0,7890.0,30.0,0.0,0.0,0.0
795,795,795,1.1567614671585198e+18,,,20.0,620.0,90.0,630.0,7400.0,8870.0,620.0,0.0,0.0,0.0
796,796,796,1.1567626768124928e+18,,,100.0,300.0,100.0,540.0,5770.0,9680.0,120.0,0.0,0.0,0.0
797,797,797,1.15676278693401e+18,,,110.0,460.0,100.0,370.0,1255310.0,10080.0,13920.0,200.0,1.1109999656677246e+16,1.4289999961853028e+16
798,798,798,1.156763230389203e+18,,,30.0,260.0,150.0,820.0,7470.0,18080.0,70.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
799,799,799,1.1567636580657234e+18,,,30.0,630.0,600.0,2570.0,29180.0,49250.0,60.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
800,800,800,1.156763685974528e+18,,,30.0,630.0,360.0,2270.0,1852760.0,1259990.0,2590.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
801,801,801,1.1567639964411945e+18,,,50.0,470.0,130.0,780.0,1240460.0,1031760.0,7230.0,2.221999931335449e+16,2.221999931335449e+16,2.221999931335449e+16
802,802,802,1.156764196081754e+18,,,650.0,40.0,150.0,830.0,10310.0,3560.0,570.0,0.0,0.0,0.0
803,803,803,1.1567642906549002e+18,,,10.0,750.0,490.0,2680.0,25340.0,8870.0,210.0,0.0,0.0,0.0
804,804,804,1.15676513244314e+18,,,20.0,610.0,550.0,2820.0,90.0,10.0,10.0,0.0,0.0,0.0
805,805,805,1.1567653320250696e+18,,,20.0,350.0,380.0,1720.0,190.0,310.0,0.0,0.0,0.0,0.0
806,806,806,1.1567677094111232e+18,,,70.0,520.0,570.0,2740.0,2938510.0,24900.0,44900.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
807,807,807,1.156768096872538e+18,,,10.0,590.0,470.0,2760.0,403340.0,36080.0,8620.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
808,808,808,1.1567684790574694e+18,,,40.0,550.0,270.0,1240.0,5420.0,6130.0,10.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
809,809,809,1.156769311576531e+18,,,20.0,50.0,350.0,1950.0,10.0,20.0,0.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
810,810,810,1.1567695299571794e+18,,,80.0,440.0,120.0,650.0,10400.0,14910.0,340.0,1.4289999961853028e+16,1.1109999656677246e+16,125.0
811,811,811,1.1567699915445125e+18,,,20.0,640.0,310.0,1860.0,1820.0,2010.0,300.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
812,812,812,1.15677042615808e+18,,,10.0,760.0,150.0,830.0,1720.0,770.0,60.0,125.0,1.1109999656677246e+16,1.1760000228881836e+16
813,813,813,1.1567704720943145e+18,,,50.0,530.0,360.0,1740.0,740.0,2110.0,0.0,0.0,0.0,0.0
814,814,814,1.1567705080982323e+18,,,140.0,300.0,140.0,700.0,437110.0,9920.0,7910.0,1.4289999961853028e+16,1.1109999656677246e+16,125.0
815,815,815,1.1567713275056046e+18,,,50.0,640.0,370.0,2040.0,15050.0,17190.0,260.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
816,816,816,1.156771518992527e+18,,,40.0,440.0,330.0,1020.0,29170.0,35440.0,560.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
817,817,817,1.1567716433537065e+18,,,60.0,590.0,280.0,1390.0,3436190.0,11390.0,26580.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
818,818,818,1.1567717484084183e+18,,,190.0,190.0,100.0,630.0,1210.0,0.0,90.0,0.0,0.0,0.0
819,819,819,1.156771768536838e+18,,,360.0,190.0,90.0,460.0,540.0,6630.0,0.0,0.0,0.0,0.0
820,820,820,1.156772426635719e+18,,,20.0,600.0,540.0,2760.0,2020.0,5050.0,60.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
821,821,821,1.1567727927480115e+18,,,100.0,240.0,110.0,770.0,1880530.0,100.0,13690.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
822,822,822,1.156772971635073e+18,,,20.0,610.0,480.0,1420.0,82770.0,81780.0,70.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
823,823,823,1.156773044762886e+18,,,190.0,190.0,100.0,630.0,1810.0,1030.0,30.0,0.0,0.0,0.0
824,824,824,1.1567735834246144e+18,,,180.0,180.0,490.0,2550.0,72640.0,72180.0,50.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
825,825,825,1.156774121490899e+18,,,50.0,560.0,150.0,880.0,1260.0,110.0,30.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
826,826,826,1.1567742225191035e+18,,,170.0,220.0,200.0,930.0,18660.0,16740.0,1700.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
827,827,827,1.1567743428118935e+18,,,40.0,640.0,130.0,740.0,40950.0,49980.0,10.0,0.0,0.0,0.0
828,828,828,1.1567752363914117e+18,,,20.0,650.0,620.0,2830.0,690.0,2650.0,0.0,0.0,0.0,0.0
829,829,829,1.1567755659840676e+18,,,10.0,360.0,130.0,530.0,1400.0,6460.0,40.0,0.0,0.0,0.0
830,830,830,1.156776772891009e+18,,,40.0,560.0,330.0,1600.0,28451030.0,18720.0,59640.0,0.0,0.0,0.0
831,831,831,1.156777035395666e+18,,,70.0,520.0,430.0,2030.0,3720.0,320.0,440.0,0.0,0.0,0.0
832,832,832,1.1567774760155832e+18,,,70.0,500.0,120.0,780.0,990.0,2480.0,380.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
833,833,833,1.1567778357234156e+18,,,60.0,550.0,270.0,1530.0,17840.0,49990.0,130.0,0.0,0.0,0.0
834,834,834,1.156778177701798e+18,,,70.0,500.0,120.0,780.0,90.0,6240.0,0.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
835,835,835,1.1567781895883323e+18,,,70.0,570.0,280.0,1580.0,2844200.0,8350.0,50570.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
836,836,836,1.1567791127631544e+18,,,40.0,600.0,460.0,2730.0,3720.0,320.0,440.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
837,837,837,1.1567799784465203e+18,,,190.0,130.0,130.0,740.0,2940.0,6920.0,60.0,0.0,0.0,0.0
838,838,838,1.1567800411304343e+18,,,460.0,220.0,370.0,1520.0,10.0,50.0,0.0,0.0,0.0,0.0
839,839,839,1.1567803267918643e+18,,,60.0,570.0,210.0,670.0,560.0,2830.0,70.0,0.0,0.0,0.0
840,840,840,1.1567806364069847e+18,,,110.0,440.0,570.0,2660.0,480.0,3550.0,20.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
841,841,841,1.1567818150608443e+18,,,190.0,110.0,100.0,610.0,780.0,230.0,10.0,125.0,1.1109999656677246e+16,1.1760000228881836e+16
842,842,842,1.1567821783462707e+18,,,150.0,140.0,120.0,570.0,527520.0,441340.0,1000.0,1.6670000076293944e+16,1.1109999656677246e+16,1.3329999923706056e+16
843,843,843,1.1567829036715663e+18,,,50.0,580.0,150.0,1070.0,18200.0,50010.0,2760.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
844,844,844,1.1567830537941606e+18,,,300.0,240.0,110.0,550.0,2400.0,2890.0,90.0,0.0,0.0,0.0
845,845,845,1.156783641722327e+18,,,170.0,200.0,90.0,500.0,25830.0,26000.0,220.0,0.0,0.0,0.0
846,846,846,1.156784427629994e+18,,,30.0,260.0,150.0,820.0,6990.0,6450.0,330.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
847,847,847,1.156784654923567e+18,,,180.0,70.0,80.0,510.0,8410.0,16800.0,150.0,0.0,0.0,0.0
848,848,848,1.1567850189891625e+18,,,80.0,550.0,230.0,1190.0,1610.0,1650.0,100.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
849,849,849,1.1567857417304187e+18,,,30.0,610.0,230.0,1280.0,90.0,2010.0,0.0,0.0,0.0,0.0
850,850,850,1.1567861563208212e+18,,,300.0,280.0,130.0,700.0,1920.0,6210.0,0.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
851,851,851,1.156787282881458e+18,,,30.0,610.0,270.0,1330.0,730.0,790.0,70.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
852,852,852,1.1567898932568842e+18,,,40.0,630.0,90.0,620.0,1000.0,640.0,10.0,1.6670000076293944e+16,1.1109999656677246e+16,1.3329999923706056e+16
853,853,853,1.156790750044205e+18,,,40.0,590.0,330.0,1770.0,100.0,390.0,70.0,0.0,0.0,0.0
854,854,854,1.156791667547988e+18,,,30.0,630.0,210.0,1190.0,7885590.0,400.0,110010.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
855,855,855,1.1567922798703903e+18,,,90.0,610.0,160.0,860.0,430.0,1110.0,0.0,0.0,0.0,0.0
856,856,856,1.156793405336408e+18,,,30.0,260.0,150.0,820.0,1230.0,1370.0,40.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
857,857,857,1.1567941448130232e+18,,,40.0,440.0,110.0,580.0,13870.0,43270.0,110.0,0.0,0.0,0.0
858,858,858,1.156794209413861e+18,,,30.0,590.0,160.0,990.0,38765660.0,14390.0,395350.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
859,859,859,1.1567942188216689e+18,,,40.0,620.0,150.0,840.0,1600.0,4260.0,0.0,0.0,0.0,0.0
860,860,860,1.1567946331224517e+18,,,120.0,490.0,300.0,1680.0,2730.0,3500.0,120.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
861,861,861,1.1567951532998246e+18,,,310.0,240.0,160.0,870.0,14640.0,23170.0,490.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
862,862,862,1.156796990581166e+18,,,50.0,540.0,400.0,2070.0,2390.0,7180.0,0.0,0.0,0.0,0.0
863,863,863,1.1567970590952366e+18,,,110.0,490.0,470.0,2550.0,3880.0,7130.0,30.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
864,864,864,1.156797501992837e+18,,,180.0,70.0,80.0,510.0,62440.0,6340.0,1070.0,0.0,0.0,0.0
865,865,865,1.1567975585236623e+18,,,70.0,500.0,120.0,780.0,34850.0,33360.0,20.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
866,866,866,1.1567977622326067e+18,,,190.0,130.0,150.0,760.0,67600.0,720.0,140.0,0.0,0.0,0.0
867,867,867,1.156798580339794e+18,,,30.0,510.0,510.0,2170.0,650.0,4920.0,30.0,0.0,0.0,0.0
868,868,868,1.1568006827223204e+18,,,90.0,560.0,340.0,2010.0,980.0,2670.0,40.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
869,869,869,1.1568029049274573e+18,,,20.0,600.0,480.0,2530.0,2550.0,3020.0,70.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
870,870,870,1.1568037985155604e+18,,,60.0,550.0,510.0,2570.0,921770.0,27120.0,31910.0,0.0,0.0,0.0
871,871,871,1.156803908293079e+18,,,190.0,110.0,100.0,610.0,260.0,0.0,0.0,125.0,1.1109999656677246e+16,1.1760000228881836e+16
872,872,872,1.1568051029986427e+18,,,80.0,400.0,80.0,570.0,640.0,3350.0,10.0,3333000183105469.0,2.221999931335449e+16,2.6670000076293944e+16
873,873,873,1.156805332678713e+18,,,30.0,600.0,90.0,560.0,3650.0,5670.0,70.0,0.0,0.0,0.0
874,874,874,1.1568067679945236e+18,,,90.0,520.0,160.0,890.0,1241870.0,3450.0,46370.0,0.0,0.0,0.0
875,875,875,1.156807965221032e+18,,,180.0,70.0,80.0,510.0,42490.0,49670.0,1740.0,0.0,0.0,0.0
876,876,876,1.156808032346681e+18,,,250.0,290.0,90.0,620.0,6490.0,13450.0,1010.0,1.4289999961853028e+16,1.1109999656677246e+16,125.0
877,877,877,1.15680856753127e+18,,,300.0,280.0,130.0,700.0,3380.0,3220.0,10.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
878,878,878,1.1568092992529572e+18,,,50.0,630.0,110.0,650.0,7350.0,13690.0,470.0,0.0,0.0,0.0
879,879,879,1.1568121444798792e+18,,,250.0,50.0,170.0,1060.0,16330.0,25380.0,2810.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
880,880,880,1.156813390049714e+18,,,20.0,620.0,440.0,2210.0,137060.0,150740.0,130.0,0.0,0.0,0.0
881,881,881,1.1568137660230984e+18,,,30.0,590.0,160.0,990.0,3990.0,2500.0,330.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
882,882,882,1.156814072538706e+18,,,30.0,680.0,330.0,1160.0,18920.0,10310.0,490.0,0.0,0.0,0.0
883,883,883,1.1568146324782817e+18,,,20.0,440.0,400.0,1880.0,18600.0,5400.0,1240.0,0.0,0.0,0.0
884,884,884,1.1568148158700175e+18,,,30.0,260.0,150.0,820.0,13410.0,15340.0,1530.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
885,885,885,1.1568149118020977e+18,,,30.0,260.0,150.0,820.0,2470.0,7840.0,320.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
886,886,886,1.156815222142898e+18,,,40.0,620.0,200.0,1360.0,543710.0,5140.0,9770.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
887,887,887,1.1568159190013256e+18,,,250.0,290.0,90.0,620.0,10840.0,8990.0,3130.0,1.4289999961853028e+16,1.1109999656677246e+16,125.0
888,888,888,1.1568172891292385e+18,,,10.0,640.0,510.0,2570.0,20030.0,21350.0,60.0,200.0,2.221999931335449e+16,2.1049999237060548e+16
889,889,889,1.1568173760353976e+18,,,250.0,290.0,90.0,620.0,4810.0,1110.0,20.0,1.4289999961853028e+16,1.1109999656677246e+16,125.0
890,890,890,1.1568205386622484e+18,,,70.0,500.0,120.0,780.0,3470.0,7040.0,100.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
891,891,891,1.1568212112315433e+18,,,50.0,640.0,190.0,1130.0,160.0,760.0,0.0,0.0,0.0,0.0
892,892,892,1.1568214642821243e+18,,,40.0,640.0,130.0,740.0,2370.0,18670.0,0.0,0.0,0.0,0.0
893,893,893,1.1568217343617477e+18,,,290.0,220.0,130.0,540.0,480.0,1570.0,0.0,0.0,0.0,0.0
894,894,894,1.1568224088898724e+18,,,300.0,280.0,130.0,700.0,48480.0,53060.0,60.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
895,895,895,1.156822413100892e+18,,,50.0,570.0,410.0,1850.0,1470.0,1000.0,330.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
896,896,896,1.1568224160453468e+18,,,100.0,530.0,370.0,1590.0,1470.0,1000.0,330.0,0.0,0.0,0.0
897,897,897,1.1568225279326085e+18,,,20.0,640.0,410.0,2580.0,830.0,10.0,10.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
898,898,898,1.156822541392122e+18,,,110.0,460.0,450.0,2540.0,830.0,10.0,10.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
899,899,899,1.1568229898511524e+18,,,60.0,450.0,410.0,2300.0,89910.0,80780.0,590.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
900,900,900,1.1568233588491633e+18,,,80.0,490.0,240.0,1160.0,39020.0,2190.0,5410.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
901,901,901,1.1568233822745108e+18,,,10.0,730.0,460.0,2560.0,830.0,10.0,10.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
902,902,902,1.1568236970109092e+18,,,300.0,280.0,130.0,700.0,21340.0,39300.0,330.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
903,903,903,1.156824351934681e+18,,,160.0,490.0,330.0,1590.0,228300.0,229330.0,120.0,0.0,0.0,0.0
904,904,904,1.156825231102763e+18,,,250.0,290.0,90.0,620.0,24320.0,49460.0,860.0,1.4289999961853028e+16,1.1109999656677246e+16,125.0
905,905,905,1.1568264782203658e+18,,,150.0,80.0,90.0,560.0,640.0,1540.0,50.0,1.6670000076293944e+16,1.1109999656677246e+16,1.3329999923706056e+16
906,906,906,1.1568265399604716e+18,,,10.0,650.0,110.0,760.0,3900.0,4040.0,230.0,0.0,0.0,0.0
907,907,907,1.1568273198366351e+18,,,300.0,280.0,130.0,700.0,164270.0,860.0,3860.0,1.1109999656677246e+16,1.1109999656677246e+16,1.1109999656677246e+16
908,908,908,1.1568278721511995e+18,,,40.0,610.0,300.0,1850.0,3060.0,2350.0,70.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
909,909,909,1.1568279960423055e+18,,,30.0,600.0,90.0,560.0,480.0,380.0,10.0,0.0,0.0,0.0
910,910,910,1.1568288322271396e+18,,,200.0,340.0,120.0,720.0,105070.0,122350.0,16940.0,125.0,1.1109999656677246e+16,1.1760000228881836e+16
911,911,911,1.1568290333819372e+18,,,70.0,500.0,120.0,780.0,410.0,590.0,30.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
912,912,912,1.1568294159274762e+18,,,220.0,470.0,400.0,2030.0,1109940.0,24680.0,33280.0,0.0,0.0,0.0
913,913,913,1.1568310511231795e+18,,,70.0,500.0,120.0,780.0,730.0,0.0,0.0,100.0,1.1109999656677246e+16,1.0529999732971192e+16
