tweet_id,priority,category,postCategories_x,eventID,eventType
275573913960980480,0.5,Discussion,4,typhoonPablo2012,Unknown
275575059005972480,0.25,News,15,typhoonPablo2012,Unknown
275575906238607360,0.75,Weather,23,typhoonPablo2012,Unknown
275577646899949568,0.25,News,15,typhoonPablo2012,Unknown
275577667875659776,0.5,Weather,23,typhoonPablo2012,Unknown
275581262373199872,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275584353604616192,0.5,Factoid,7,typhoonPablo2012,Unknown
275590003302739968,0.5,Discussion,4,typhoonPablo2012,Unknown
275594730295922688,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275600040263827456,0.25,Sentiment,18,typhoonPablo2012,Unknown
275607627768143872,0.5,News,15,typhoonPablo2012,Unknown
275630755172986880,0.25,Unknown,21,typhoonPablo2012,Unknown
275648790696964096,0.25,Sentiment,18,typhoonPablo2012,Unknown
275654616560066560,0.5,Official,16,typhoonPablo2012,Unknown
275657179271426048,0.5,Factoid,7,typhoonPablo2012,Unknown
275660585063022592,0.5,InformationWanted,10,typhoonPablo2012,Unknown
275680285725716480,0.5,Weather,23,typhoonPablo2012,Unknown
275715488506593280,0.25,Sentiment,18,typhoonPablo2012,Unknown
275715933115404288,0.25,MultimediaShare,13,typhoonPablo2012,Unknown
275716184748470272,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275718579696066560,0.5,News,15,typhoonPablo2012,Unknown
275720005763624960,0.5,MultimediaShare,13,typhoonPablo2012,Unknown
275720542621941760,0.5,Weather,23,typhoonPablo2012,Unknown
275725785514524672,0.5,Weather,23,typhoonPablo2012,Unknown
275728885113581568,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275729430360489984,0.75,NewSubEvent,14,typhoonPablo2012,Unknown
275730885792378880,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275736539709972480,0.25,News,15,typhoonPablo2012,Unknown
275738049646833664,0.5,Weather,23,typhoonPablo2012,Unknown
275739182125690880,0.5,Factoid,7,typhoonPablo2012,Unknown
275742168486928384,0.5,Discussion,4,typhoonPablo2012,Unknown
275746203369623552,0.25,Unknown,21,typhoonPablo2012,Unknown
275747197457403904,0.25,Sentiment,18,typhoonPablo2012,Unknown
275748426375901184,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275750573855354880,0.25,Sentiment,18,typhoonPablo2012,Unknown
275753656660414464,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275754952708722688,0.5,Factoid,7,typhoonPablo2012,Unknown
275755632202764288,0.5,Weather,23,typhoonPablo2012,Unknown
275755783193505792,0.25,News,15,typhoonPablo2012,Unknown
275756030623875072,0.25,News,15,typhoonPablo2012,Unknown
275758320739045376,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275760120070279168,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275760145257086976,0.25,Discussion,4,typhoonPablo2012,Unknown
275762955428192256,0.25,Sentiment,18,typhoonPablo2012,Unknown
275763051897176064,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275763819458998272,0.25,Discussion,4,typhoonPablo2012,Unknown
275764305985683456,0.25,Discussion,4,typhoonPablo2012,Unknown
275765815943512064,0.5,Weather,23,typhoonPablo2012,Unknown
275768714232750080,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275773457994768384,0.25,Weather,23,typhoonPablo2012,Unknown
275774200353026048,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275774422680477696,0.25,Sentiment,18,typhoonPablo2012,Unknown
275777719403442176,0.5,Official,16,typhoonPablo2012,Unknown
275784077943123968,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275784837124718592,0.5,MultimediaShare,13,typhoonPablo2012,Unknown
275793833915195392,0.5,Weather,23,typhoonPablo2012,Unknown
275795436122537984,0.25,Sentiment,18,typhoonPablo2012,Unknown
275797776565149696,0.25,Unknown,21,typhoonPablo2012,Unknown
275797919137939456,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275812926395408384,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275817892442943488,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275818798395846656,0.25,News,15,typhoonPablo2012,Unknown
275829418390327296,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275830068499058688,0.25,News,15,typhoonPablo2012,Unknown
275831779754131456,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275833461699387392,0.5,Factoid,7,typhoonPablo2012,Unknown
275833683993317376,0.25,News,15,typhoonPablo2012,Unknown
275835311362285568,0.25,MultimediaShare,13,typhoonPablo2012,Unknown
275835323970383872,0.25,Unknown,21,typhoonPablo2012,Unknown
275836406092414976,0.5,Weather,23,typhoonPablo2012,Unknown
275839576977833984,0.25,Sentiment,18,typhoonPablo2012,Unknown
275845188969193472,0.5,Weather,23,typhoonPablo2012,Unknown
275846640194170880,0.5,Donations,5,typhoonPablo2012,Unknown
275851241337282560,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275855943164649472,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275856454878130176,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275856941413191680,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275857486672703488,0.25,MultimediaShare,13,typhoonPablo2012,Unknown
275858384262144000,0.25,News,15,typhoonPablo2012,Unknown
275860582056484864,0.25,News,15,typhoonPablo2012,Unknown
275860611424997376,0.25,Sentiment,18,typhoonPablo2012,Unknown
275860741461000192,0.5,Advice,1,typhoonPablo2012,Unknown
275864050758459392,0.25,News,15,typhoonPablo2012,Unknown
275866034655858688,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275866043023519744,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275877501895573504,0.75,Weather,23,typhoonPablo2012,Unknown
275878063923949568,0.75,MovePeople,12,typhoonPablo2012,Unknown
275881465483505664,0.5,MultimediaShare,13,typhoonPablo2012,Unknown
275881650053869568,0.25,Irrelevant,11,typhoonPablo2012,Unknown
275883940139655168,0.25,Sentiment,18,typhoonPablo2012,Unknown
275888641971216384,0.25,Unknown,21,typhoonPablo2012,Unknown
275888692277694464,0.25,MultimediaShare,13,typhoonPablo2012,Unknown
275889229165391872,0.75,EmergingThreats,6,typhoonPablo2012,Unknown
275889694703755264,0.25,News,15,typhoonPablo2012,Unknown
275890088997691392,0.25,Sentiment,18,typhoonPablo2012,Unknown
275890592284831744,0.25,News,15,typhoonPablo2012,Unknown
275891460505731072,0.5,Weather,23,typhoonPablo2012,Unknown
275892546843078656,0.5,Official,16,typhoonPablo2012,Unknown
275894396547899392,0.5,Weather,23,typhoonPablo2012,Unknown
275898683109801984,0.25,News,15,typhoonPablo2012,Unknown
275898817348526080,0.25,Sentiment,18,typhoonPablo2012,Unknown
275899106730336256,0.75,NewSubEvent,14,typhoonPablo2012,Unknown
275899261915369472,0.25,News,15,typhoonPablo2012,Unknown
324681353662709760,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324694565753851904,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324694993551884288,0.75,NewSubEvent,14,westTexasExplosion2013,Unknown
324700584571711488,0.75,MultimediaShare,13,westTexasExplosion2013,Unknown
324702723675144192,1.0,EmergingThreats,6,westTexasExplosion2013,Unknown
324705017925861376,0.25,Discussion,4,westTexasExplosion2013,Unknown
324706162983448576,0.5,Official,16,westTexasExplosion2013,Unknown
324707635196743680,0.25,Unknown,21,westTexasExplosion2013,Unknown
324707987501494272,0.25,Unknown,21,westTexasExplosion2013,Unknown
324708104937820160,0.25,News,15,westTexasExplosion2013,Unknown
324709166121877504,1.0,EmergingThreats,6,westTexasExplosion2013,Unknown
324709329666183168,0.25,News,15,westTexasExplosion2013,Unknown
324711640744460288,0.5,Factoid,7,westTexasExplosion2013,Unknown
324712861278556160,0.25,Discussion,4,westTexasExplosion2013,Unknown
324713159090921472,0.25,News,15,westTexasExplosion2013,Unknown
324713222009651200,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324713381376434176,0.25,Discussion,4,westTexasExplosion2013,Unknown
324713712730660864,0.25,MultimediaShare,13,westTexasExplosion2013,Unknown
324715566625611776,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324716732637921280,0.25,News,15,westTexasExplosion2013,Unknown
324716816523993088,0.25,Discussion,4,westTexasExplosion2013,Unknown
324717571477737472,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324717705716457472,0.5,InformationWanted,10,westTexasExplosion2013,Unknown
324718703948214272,0.75,MovePeople,12,westTexasExplosion2013,Unknown
324718867530268672,0.25,Discussion,4,westTexasExplosion2013,Unknown
324720117424472064,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324720142586089472,0.25,News,15,westTexasExplosion2013,Unknown
324720616546631680,0.75,MovePeople,12,westTexasExplosion2013,Unknown
324721056952750080,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324721463804444672,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324721916776693760,0.5,Factoid,7,westTexasExplosion2013,Unknown
324724676637106176,0.25,Discussion,4,westTexasExplosion2013,Unknown
324725712626008064,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324726035583209472,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324726211764961280,0.5,Factoid,7,westTexasExplosion2013,Unknown
324726996099817472,0.5,Factoid,7,westTexasExplosion2013,Unknown
324727176446500864,0.5,Factoid,7,westTexasExplosion2013,Unknown
324727180661764096,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324728061444636672,0.5,Factoid,7,westTexasExplosion2013,Unknown
324728086618849280,0.25,News,15,westTexasExplosion2013,Unknown
324728384414437376,0.5,Factoid,7,westTexasExplosion2013,Unknown
324728619303849984,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324728657052594176,0.75,Volunteer,22,westTexasExplosion2013,Unknown
324729151967870976,0.5,FirstPartyObservation,8,westTexasExplosion2013,Unknown
324729999221469184,0.25,News,15,westTexasExplosion2013,Unknown
324730695471755264,0.25,Discussion,4,westTexasExplosion2013,Unknown
324730871640887296,0.25,News,15,westTexasExplosion2013,Unknown
324731639177564160,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324731941167435776,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324731974726066176,0.25,News,15,westTexasExplosion2013,Unknown
324732234781302784,0.5,Advice,1,westTexasExplosion2013,Unknown
324732515795484672,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324733547615223808,0.25,News,15,westTexasExplosion2013,Unknown
324733555966099456,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324733748908261376,0.25,ContextualInformation,3,westTexasExplosion2013,Unknown
324734025740734464,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324734088672079872,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324734550053879808,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324734558425718784,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324734587769069568,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324734617141796864,0.5,Factoid,7,westTexasExplosion2013,Unknown
324734617158578176,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324734717809283072,0.5,Factoid,7,westTexasExplosion2013,Unknown
324734818485161984,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324734948496003072,0.5,Factoid,7,westTexasExplosion2013,Unknown
324735464386998272,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324735560868577280,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324735665721991168,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324735862850084864,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324736009646534656,0.25,ContextualInformation,3,westTexasExplosion2013,Unknown
324736118715195392,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324736907252744192,0.25,News,15,westTexasExplosion2013,Unknown
324736970154721280,0.5,Advice,1,westTexasExplosion2013,Unknown
324737024676466688,0.75,MultimediaShare,13,westTexasExplosion2013,Unknown
324737121124491264,0.5,Official,16,westTexasExplosion2013,Unknown
324737305686446080,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324737758671294464,0.25,News,15,westTexasExplosion2013,Unknown
324738773697048576,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324738794655993856,0.5,Factoid,7,westTexasExplosion2013,Unknown
324738844987621376,0.25,News,15,westTexasExplosion2013,Unknown
324738844996014080,0.25,News,15,westTexasExplosion2013,Unknown
324738891120791552,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324738937295863808,0.75,EmergingThreats,6,westTexasExplosion2013,Unknown
324739012780752896,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324739147002691584,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324739159581417472,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324739566407913472,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324739801314103296,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324740040376848384,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324740287836614656,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324740547908603904,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324740635980599296,0.25,News,15,westTexasExplosion2013,Unknown
324740677923635200,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324740774401036288,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324740967326445568,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324741101523181568,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324741479031521280,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324741575496310784,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324741755851382784,0.25,Unknown,21,westTexasExplosion2013,Unknown
324742389208072192,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324742582125072384,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324742716359593984,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324742913483493376,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324742930264883200,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
324743047684431872,0.75,ServiceAvailable,19,westTexasExplosion2013,Unknown
324743119012765696,0.25,Discussion,4,westTexasExplosion2013,Unknown
324743471334301696,0.25,News,15,westTexasExplosion2013,Unknown
324743546831790080,0.25,MultimediaShare,13,westTexasExplosion2013,Unknown
324744125616365568,0.25,Irrelevant,11,westTexasExplosion2013,Unknown
324744276611325952,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324744532463861760,0.25,News,15,westTexasExplosion2013,Unknown
324744809313075200,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324745052561756160,0.25,MultimediaShare,13,westTexasExplosion2013,Unknown
324745052574343168,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324745102897586176,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324745446822117376,0.5,Factoid,7,westTexasExplosion2013,Unknown
324745836888211456,0.75,Factoid,7,westTexasExplosion2013,Unknown
324745845285220352,0.25,News,15,westTexasExplosion2013,Unknown
324746252124307456,0.25,Sentiment,18,westTexasExplosion2013,Unknown
324746528965160960,0.5,MultimediaShare,13,westTexasExplosion2013,Unknown
378029784204206080,0.75,MultimediaShare,13,floodColorado2013,Unknown
378038458024865792,0.25,Sentiment,18,floodColorado2013,Unknown
378042534863192064,0.25,Discussion,4,floodColorado2013,Unknown
378046271996440576,0.75,EmergingThreats,6,floodColorado2013,Unknown
378047710659502080,0.25,Advice,1,floodColorado2013,Unknown
378054652215824384,0.75,MovePeople,12,floodColorado2013,Unknown
378054979380334592,0.5,FirstPartyObservation,8,floodColorado2013,Unknown
378056556413079552,0.75,ThirdPartyObservation,20,floodColorado2013,Unknown
378056971686932480,0.75,ServiceAvailable,19,floodColorado2013,Unknown
378057261081714688,0.5,MovePeople,12,floodColorado2013,Unknown
378059840569880576,0.75,Advice,1,floodColorado2013,Unknown
378061807681695744,0.25,Irrelevant,11,floodColorado2013,Unknown
378066689885077504,0.25,News,15,floodColorado2013,Unknown
378067142844747776,0.75,InformationWanted,10,floodColorado2013,Unknown
378069365855621120,0.75,FirstPartyObservation,8,floodColorado2013,Unknown
378069734916251648,0.5,Weather,23,floodColorado2013,Unknown
378071202931032064,0.75,Advice,1,floodColorado2013,Unknown
378072872280788992,0.75,MultimediaShare,13,floodColorado2013,Unknown
378073551749648384,0.5,Advice,1,floodColorado2013,Unknown
378079067255238656,0.25,News,15,floodColorado2013,Unknown
378079650250907648,0.5,News,15,floodColorado2013,Unknown
378086805771268096,0.25,News,15,floodColorado2013,Unknown
378095349547552768,0.75,Weather,23,floodColorado2013,Unknown
378097819992592384,0.5,Factoid,7,floodColorado2013,Unknown
378101922013532160,0.75,CleanUp,2,floodColorado2013,Unknown
378101930414710784,0.5,MultimediaShare,13,floodColorado2013,Unknown
378109257842827264,0.25,Sentiment,18,floodColorado2013,Unknown
378111510205464576,0.25,News,15,floodColorado2013,Unknown
378112919499579392,0.25,News,15,floodColorado2013,Unknown
378122012742668288,0.25,News,15,floodColorado2013,Unknown
378122033697402880,0.75,MultimediaShare,13,floodColorado2013,Unknown
378122948064067584,0.5,Factoid,7,floodColorado2013,Unknown
378127477928783872,0.75,MultimediaShare,13,floodColorado2013,Unknown
378128681677234176,0.5,Factoid,7,floodColorado2013,Unknown
378130011292979200,0.5,Advice,1,floodColorado2013,Unknown
378133446410784768,0.5,Factoid,7,floodColorado2013,Unknown
378133551272562688,0.25,News,15,floodColorado2013,Unknown
378134704710766592,0.5,Factoid,7,floodColorado2013,Unknown
378137582007496704,0.25,Irrelevant,11,floodColorado2013,Unknown
378137695240732672,0.25,Irrelevant,11,floodColorado2013,Unknown
378139846935457792,0.75,EmergingThreats,6,floodColorado2013,Unknown
378141524623912960,0.75,EmergingThreats,6,floodColorado2013,Unknown
378143550510088192,0.25,Discussion,4,floodColorado2013,Unknown
378147442786439168,0.75,MultimediaShare,13,floodColorado2013,Unknown
378150852793749504,0.5,Factoid,7,floodColorado2013,Unknown
378151544849305600,0.5,Donations,5,floodColorado2013,Unknown
378151578399559680,0.5,Factoid,7,floodColorado2013,Unknown
378158079579127808,1.0,EmergingThreats,6,floodColorado2013,Unknown
378159971210649600,0.5,News,15,floodColorado2013,Unknown
378161380462833664,0.25,News,15,floodColorado2013,Unknown
378164870157721600,0.25,Irrelevant,11,floodColorado2013,Unknown
378170578588291072,0.75,EmergingThreats,6,floodColorado2013,Unknown
378172612805152768,0.25,Factoid,7,floodColorado2013,Unknown
378173116125413376,0.5,Official,16,floodColorado2013,Unknown
378174277947645952,0.5,Advice,1,floodColorado2013,Unknown
378175691449069568,0.5,Advice,1,floodColorado2013,Unknown
378176358318628864,0.25,News,15,floodColorado2013,Unknown
378178619048087552,0.25,Sentiment,18,floodColorado2013,Unknown
378178661020495872,0.5,MultimediaShare,13,floodColorado2013,Unknown
378179877368631296,0.5,Discussion,4,floodColorado2013,Unknown
378181332792115200,0.25,News,15,floodColorado2013,Unknown
378183031460069376,0.5,Factoid,7,floodColorado2013,Unknown
378183627051237376,0.25,Sentiment,18,floodColorado2013,Unknown
378184214274768896,0.5,Discussion,4,floodColorado2013,Unknown
378184453362679808,0.5,Factoid,7,floodColorado2013,Unknown
378184491111841792,0.25,Irrelevant,11,floodColorado2013,Unknown
378186965726007296,0.5,Factoid,7,floodColorado2013,Unknown
378189641708351488,0.25,Unknown,21,floodColorado2013,Unknown
378191675941588992,0.5,Factoid,7,floodColorado2013,Unknown
378195434033782784,0.25,Sentiment,18,floodColorado2013,Unknown
378195668898021376,0.25,Irrelevant,11,floodColorado2013,Unknown
378197732508184576,0.25,Irrelevant,11,floodColorado2013,Unknown
378198479111073792,0.25,News,15,floodColorado2013,Unknown
378198986597093376,0.5,Factoid,7,floodColorado2013,Unknown
378201951969632256,0.5,Factoid,7,floodColorado2013,Unknown
378203231262093312,0.75,MultimediaShare,13,floodColorado2013,Unknown
378206808998821888,0.5,Hashtags,9,floodColorado2013,Unknown
378208105021976576,0.75,FirstPartyObservation,8,floodColorado2013,Unknown
378211338851344384,0.75,Weather,23,floodColorado2013,Unknown
378212785886224384,0.5,MultimediaShare,13,floodColorado2013,Unknown
378213377262108672,0.75,MovePeople,12,floodColorado2013,Unknown
378213784101203968,0.75,MovePeople,12,floodColorado2013,Unknown
378214128038318080,0.75,MovePeople,12,floodColorado2013,Unknown
378215919031308288,0.25,Irrelevant,11,floodColorado2013,Unknown
378216451670171648,0.25,Advice,1,floodColorado2013,Unknown
378219127640305664,0.5,MultimediaShare,13,floodColorado2013,Unknown
378219136033112064,0.75,EmergingThreats,6,floodColorado2013,Unknown
378220373365362688,0.5,Discussion,4,floodColorado2013,Unknown
378220553699463168,1.0,EmergingThreats,6,floodColorado2013,Unknown
378220914443157504,0.75,ServiceAvailable,19,floodColorado2013,Unknown
378221870731890688,0.75,EmergingThreats,6,floodColorado2013,Unknown
378222998995881984,0.5,MultimediaShare,13,floodColorado2013,Unknown
378223082869379072,0.75,MovePeople,12,floodColorado2013,Unknown
378224748016058368,0.5,Factoid,7,floodColorado2013,Unknown
378226123764547584,0.5,MultimediaShare,13,floodColorado2013,Unknown
379103282745991168,0.5,Factoid,7,floodColorado2013,Unknown
379105400856915968,0.5,Factoid,7,floodColorado2013,Unknown
379110102663700480,0.5,Factoid,7,floodColorado2013,Unknown
379111721665056768,0.5,Factoid,7,floodColorado2013,Unknown
379119284019941376,0.25,Sentiment,18,floodColorado2013,Unknown
379120898835349504,0.25,Irrelevant,11,floodColorado2013,Unknown
379122991780888576,0.25,ContextualInformation,3,floodColorado2013,Unknown
379126259143286784,0.5,Factoid,7,floodColorado2013,Unknown
379140385554964480,0.25,Sentiment,18,floodColorado2013,Unknown
379144416293695488,0.5,Factoid,7,floodColorado2013,Unknown
379157749990719488,0.25,OriginalEvent,17,floodColorado2013,Unknown
379167765976088576,0.25,News,15,floodColorado2013,Unknown
379211395138850816,0.25,Weather,23,floodColorado2013,Unknown
379213924287012864,0.25,Sentiment,18,floodColorado2013,Unknown
379217170670292992,0.25,Factoid,7,floodColorado2013,Unknown
379218143753035776,0.5,Factoid,7,floodColorado2013,Unknown
379222237393719296,0.5,Advice,1,floodColorado2013,Unknown
379225102115557376,0.25,News,15,floodColorado2013,Unknown
379226196841472000,0.25,Factoid,7,floodColorado2013,Unknown
379228499505995776,0.75,EmergingThreats,6,floodColorado2013,Unknown
379228814070407168,0.25,Irrelevant,11,floodColorado2013,Unknown
379231162876854272,0.25,News,15,floodColorado2013,Unknown
379235193586208768,0.25,Unknown,21,floodColorado2013,Unknown
379244509173125120,0.25,Factoid,7,floodColorado2013,Unknown
379244622414757888,0.25,Irrelevant,11,floodColorado2013,Unknown
379244903403749376,0.25,OriginalEvent,17,floodColorado2013,Unknown
379245721288851456,0.5,Advice,1,floodColorado2013,Unknown
379248464393023488,0.5,Factoid,7,floodColorado2013,Unknown
379251534631956480,0.5,Factoid,7,floodColorado2013,Unknown
379254877488041984,0.75,ServiceAvailable,19,floodColorado2013,Unknown
379264868286599168,0.25,Advice,1,floodColorado2013,Unknown
379266038526775296,0.25,News,15,floodColorado2013,Unknown
379269817603477504,0.25,News,15,floodColorado2013,Unknown
379277325377888256,0.25,News,15,floodColorado2013,Unknown
379281997836738560,0.25,Weather,23,floodColorado2013,Unknown
379284581548949504,0.25,Advice,1,floodColorado2013,Unknown
379287374947041280,0.75,MultimediaShare,13,floodColorado2013,Unknown
379287790166347776,0.75,FirstPartyObservation,8,floodColorado2013,Unknown
379288075387420672,0.5,Donations,5,floodColorado2013,Unknown
379288473863065600,0.75,NewSubEvent,14,floodColorado2013,Unknown
379288561939255296,0.25,Irrelevant,11,floodColorado2013,Unknown
379290814268338176,0.25,News,15,floodColorado2013,Unknown
379295625155575808,0.25,Irrelevant,11,floodColorado2013,Unknown
379302940000792576,0.25,Sentiment,18,floodColorado2013,Unknown
379303514607849472,0.25,News,15,floodColorado2013,Unknown
379306253501341696,0.5,Weather,23,floodColorado2013,Unknown
379313346060644352,0.5,MultimediaShare,13,floodColorado2013,Unknown
379314377876189184,0.25,Irrelevant,11,floodColorado2013,Unknown
379315556479807488,0.25,Irrelevant,11,floodColorado2013,Unknown
379325207543947264,0.25,Irrelevant,11,floodColorado2013,Unknown
379325744440041472,0.5,Advice,1,floodColorado2013,Unknown
379334183392251904,0.5,Donations,5,floodColorado2013,Unknown
379341879927504896,0.25,Irrelevant,11,floodColorado2013,Unknown
379347533828325376,0.75,ServiceAvailable,19,floodColorado2013,Unknown
379356052493312000,0.25,Irrelevant,11,floodColorado2013,Unknown
379357990261755904,0.5,MultimediaShare,13,floodColorado2013,Unknown
379358808134254592,0.75,ServiceAvailable,19,floodColorado2013,Unknown
379361337278988288,0.75,EmergingThreats,6,floodColorado2013,Unknown
379362016793604096,0.25,Irrelevant,11,floodColorado2013,Unknown
379363098915647488,0.25,Irrelevant,11,floodColorado2013,Unknown
379366240428384256,0.25,News,15,floodColorado2013,Unknown
379367024784203776,0.25,Irrelevant,11,floodColorado2013,Unknown
379367666500108288,0.25,Irrelevant,11,floodColorado2013,Unknown
379370296337113088,0.25,Irrelevant,11,floodColorado2013,Unknown
379370464121876480,0.5,MultimediaShare,13,floodColorado2013,Unknown
379370682217271296,0.75,EmergingThreats,6,floodColorado2013,Unknown
379371030315159552,0.75,MultimediaShare,13,floodColorado2013,Unknown
379373546901749760,0.75,FirstPartyObservation,8,floodColorado2013,Unknown
379377925767700480,0.25,News,15,floodColorado2013,Unknown
379378227774754816,0.5,Factoid,7,floodColorado2013,Unknown
379379666412249088,0.25,Irrelevant,11,floodColorado2013,Unknown
379380798882709504,0.5,Factoid,7,floodColorado2013,Unknown
379385865597775872,0.25,News,15,floodColorado2013,Unknown
379385957843083264,0.25,News,15,floodColorado2013,Unknown
379387966948257792,0.75,EmergingThreats,6,floodColorado2013,Unknown
379388977775513600,0.25,Sentiment,18,floodColorado2013,Unknown
379388998742843392,0.25,Discussion,4,floodColorado2013,Unknown
379391708271620096,0.5,Factoid,7,floodColorado2013,Unknown
379396951113859072,0.5,MultimediaShare,13,floodColorado2013,Unknown
379399283163664384,0.75,InformationWanted,10,floodColorado2013,Unknown
379410586817527808,0.75,InformationWanted,10,floodColorado2013,Unknown
379412612653387776,0.75,FirstPartyObservation,8,floodColorado2013,Unknown
379415850660687872,0.25,News,15,floodColorado2013,Unknown
379416379150987264,0.25,News,15,floodColorado2013,Unknown
379422980998045696,0.25,News,15,floodColorado2013,Unknown
379425505973256192,0.25,News,15,floodColorado2013,Unknown
379426239947481088,0.75,MultimediaShare,13,floodColorado2013,Unknown
379428379050520576,0.25,Irrelevant,11,floodColorado2013,Unknown
396263979762196480,0.25,Irrelevant,11,laAirportShooting2013,Unknown
396313082466541568,0.75,NewSubEvent,14,laAirportShooting2013,Unknown
396314030383443968,0.75,InformationWanted,10,laAirportShooting2013,Unknown
396315108311199744,1.0,NewSubEvent,14,laAirportShooting2013,Unknown
396315620050223104,1.0,NewSubEvent,14,laAirportShooting2013,Unknown
396317146751307776,0.25,Discussion,4,laAirportShooting2013,Unknown
396317331330433024,0.75,FirstPartyObservation,8,laAirportShooting2013,Unknown
396317406798553088,0.5,ThirdPartyObservation,20,laAirportShooting2013,Unknown
396317671035129856,0.75,Factoid,7,laAirportShooting2013,Unknown
396317725556887552,0.75,Factoid,7,laAirportShooting2013,Unknown
396318216299229184,0.75,NewSubEvent,14,laAirportShooting2013,Unknown
396318312759455744,0.75,ThirdPartyObservation,20,laAirportShooting2013,Unknown
396318430229315584,0.25,News,15,laAirportShooting2013,Unknown
396318484759871488,0.25,News,15,laAirportShooting2013,Unknown
396318828675616768,0.75,Factoid,7,laAirportShooting2013,Unknown
396319063577985024,0.25,News,15,laAirportShooting2013,Unknown
396319248101822464,0.25,News,15,laAirportShooting2013,Unknown
