eventID,postID,postPriority,num,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
bostonBombings2013,325180589118484480,2.5,3,10.0,3.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,325187727790321664,7.5,3,6.0,4.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325202500149968896,5.0,2,7.0,17.0,0,0,0,0,0,0,0,0
bostonBombings2013,325207508127977473,7.5,2,7.0,17.0,0,0,0,0,0,0,0,0
bostonBombings2013,325210305724563456,7.5,3,6.0,17.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,325213891854483456,7.5,3,15.0,10.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325221353546477568,7.5,3,15.0,7.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325231038169247747,5.0,2,17.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,325231935750283266,2.5,4,10.0,4.0,12.0,3.0,0,0,0,0,0,0
bostonBombings2013,325235274454007808,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325236075549323264,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325237988156121089,7.5,3,15.0,7.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325243306512625664,7.5,3,7.0,17.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,325247211418034176,7.5,3,6.0,17.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,325247878324969473,2.5,3,21.0,12.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325257638461988864,2.5,3,21.0,12.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325270665957634049,5.0,3,15.0,21.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325273044140580865,2.5,3,7.0,10.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325280220594712578,2.5,3,21.0,4.0,12.0,0,0,0,0,0,0,0
bostonBombings2013,325280363217838080,2.5,4,10.0,21.0,12.0,3.0,0,0,0,0,0,0
bostonBombings2013,325290492441018369,5.0,3,15.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325294896485371904,2.5,3,21.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325304530763935744,2.5,4,10.0,21.0,4.0,3.0,0,0,0,0,0,0
bostonBombings2013,325309320663281665,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325312843887026176,2.5,4,15.0,21.0,3.0,19.0,0,0,0,0,0,0
bostonBombings2013,325330736779497472,7.5,3,6.0,17.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,325333064614039554,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325338026492444672,2.5,3,21.0,4.0,12.0,0,0,0,0,0,0,0
bostonBombings2013,325343927861387264,2.5,4,10.0,21.0,12.0,3.0,0,0,0,0,0,0
bostonBombings2013,325350965937074177,2.5,3,4.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325353604150079488,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325355021795463169,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325356330418315265,2.5,4,10.0,21.0,12.0,3.0,0,0,0,0,0,0
bostonBombings2013,325371509625454592,5.0,3,15.0,4.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325379675943747585,5.0,2,4.0,17.0,0,0,0,0,0,0,0,0
bostonBombings2013,325388756582543360,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325392887980363776,7.5,3,6.0,10.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325393236111794177,2.5,3,10.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325396675428495361,7.5,2,6.0,17.0,0,0,0,0,0,0,0,0
bostonBombings2013,325399141679243264,5.0,3,15.0,10.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325402018980188161,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325402681684398080,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325405613511286785,2.5,3,4.0,3.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,325406083256573954,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325407320605609984,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325408549519896577,2.5,3,21.0,12.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,325408893440241664,5.0,2,4.0,17.0,0,0,0,0,0,0,0,0
bostonBombings2013,325409480672149505,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325410667643416576,7.5,2,17.0,16.0,0,0,0,0,0,0,0,0
bostonBombings2013,325411137388675075,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325412848673112064,5.0,2,3.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,325413066806263809,7.5,4,15.0,10.0,3.0,19.0,0,0,0,0,0,0
bostonBombings2013,325415650463989762,5.0,2,3.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,325416636158971904,2.5,4,10.0,21.0,12.0,3.0,0,0,0,0,0,0
bostonBombings2013,325419341480878081,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325424999567605760,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325427449066319872,2.5,4,10.0,21.0,12.0,3.0,0,0,0,0,0,0
bostonBombings2013,325431240696152064,2.5,2,3.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,325438631068184576,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325441269289590785,2.5,2,4.0,12.0,0,0,0,0,0,0,0,0
bostonBombings2013,325449443971325952,2.5,2,3.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,325450542883151874,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325453105611284480,5.0,2,3.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,325480821580505089,5.0,3,15.0,10.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325541332808515585,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325554364481675264,5.0,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325574845289074689,2.5,3,4.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325636841292316672,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325642830754217985,2.5,3,10.0,3.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,325643074015490048,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325662749508116480,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325670009844146176,2.5,3,4.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325688510906519552,2.5,3,4.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325696555598356480,2.5,2,15.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325703019033403393,5.0,1,17.0,0,0,0,0,0,0,0,0,0
bostonBombings2013,325708958155284480,2.5,2,3.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,325742063779987456,2.5,2,1.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325751324828381185,5.0,2,15.0,17.0,0,0,0,0,0,0,0,0
bostonBombings2013,325751748461461504,2.5,3,15.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325765040189886465,2.5,2,3.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,325791070065664001,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325791460110778370,2.5,2,5.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325798070354841601,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325903427043467264,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325980832936366081,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,325982175113658369,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325983613780885505,2.5,2,10.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,325986956607631362,5.0,2,4.0,17.0,0,0,0,0,0,0,0,0
bostonBombings2013,326017763783094272,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326019848360579073,2.5,4,5.0,15.0,4.0,3.0,0,0,0,0,0,0
bostonBombings2013,326143286718894080,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326161762644803585,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326183245861511169,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326254918111477760,2.5,2,3.0,19.0,0,0,0,0,0,0,0,0
bostonBombings2013,326293665108598786,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326327395713953792,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326344525222141953,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326349612938047488,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326372455121833985,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326374925550100480,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326376376791875584,2.5,4,15.0,10.0,4.0,3.0,0,0,0,0,0,0
bostonBombings2013,326383695843958784,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326386048852701186,5.0,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326398409462398976,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326433872281747456,2.5,4,7.0,10.0,4.0,3.0,0,0,0,0,0,0
bostonBombings2013,326455099671068672,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326457876287729664,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326461911241719808,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326503892030455808,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326703641534820352,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326776827945304064,5.0,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326779742999175168,5.0,2,15.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326779826893635584,5.0,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326790664979365889,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326801129763639297,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326848399540379648,2.5,3,5.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,326850333122895872,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326892959834456064,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,326972194427129856,2.5,3,15.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,327039806628577281,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,327239468081897472,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,327265535685431298,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,327295344599764992,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,327328336982454273,2.5,4,15.0,10.0,21.0,3.0,0,0,0,0,0,0
bostonBombings2013,327343600042131457,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,327424952766701570,2.5,3,10.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,327457634808647681,2.5,4,15.0,10.0,4.0,3.0,0,0,0,0,0,0
bostonBombings2013,327537364308201474,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,327551398449381377,2.5,2,1.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,327637251691511810,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,327714703675641856,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,327895134270263296,2.5,3,4.0,3.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,327913819873607681,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,328258189021810688,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,328350748922494976,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,328577585258823681,2.5,3,4.0,3.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,328589782307438592,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,329065672229404672,2.5,4,15.0,10.0,4.0,3.0,0,0,0,0,0,0
bostonBombings2013,329258475999866880,2.5,4,10.0,21.0,4.0,3.0,0,0,0,0,0,0
bostonBombings2013,329294354059493377,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,329319729623859200,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,329354693325225984,2.5,3,15.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,329530338189647872,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,329614840832327682,7.5,3,7.0,18.0,17.0,0,0,0,0,0,0,0
bostonBombings2013,329623376266149888,5.0,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,329640887460167680,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,329644817531420672,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,329659724100419586,2.5,3,10.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,329675268182663169,5.0,4,15.0,4.0,3.0,19.0,0,0,0,0,0,0
bostonBombings2013,329687486194401281,2.5,3,4.0,3.0,19.0,0,0,0,0,0,0,0
bostonBombings2013,329970912067723264,5.0,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,330109428969897985,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,330414270976229376,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,330551500210331648,2.5,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,330562824835330049,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,330702608421494785,2.5,3,10.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,331857161913253889,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,333035488694906882,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,333279915938021376,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,333948244725989379,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,333963193238032385,2.5,3,21.0,12.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,333981371368353794,2.5,3,10.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,335734858879995904,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,337175551951400960,5.0,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,337359539294842880,5.0,3,15.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,337542079603437569,2.5,3,10.0,21.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,337825887162617856,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,337937153688473600,2.5,3,5.0,10.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,338979664712327168,2.5,2,21.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,340244410954547200,2.5,3,5.0,4.0,3.0,0,0,0,0,0,0,0
bostonBombings2013,340341051917209601,5.0,2,4.0,3.0,0,0,0,0,0,0,0,0
bostonBombings2013,340690781352378370,2.5,2,4.0,3.0,0,0,0,0,0,0,0,0
albertaFloods2013,347686624563429378,2.5,3,8.0,18.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347766337344503808,2.5,2,23.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347783236191129600,2.5,3,23.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347793432514801665,2.5,3,8.0,18.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347802211222433792,7.5,3,20.0,8.0,6.0,0,0,0,0,0,0,0
albertaFloods2013,347804916514951168,2.5,2,23.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347808955663257600,2.5,3,8.0,22.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347812738900320256,2.5,1,8.0,0,0,0,0,0,0,0,0,0
albertaFloods2013,347815712670236672,2.5,2,23.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347819248455913473,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347828509512724480,2.5,3,8.0,1.0,21.0,0,0,0,0,0,0,0
albertaFloods2013,347831613293473793,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347834360541614080,7.5,3,8.0,1.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347834796774400000,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347835581105057792,7.5,3,8.0,18.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347839322420019200,7.5,3,23.0,15.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347851469103431680,2.5,3,8.0,1.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347852572230553601,2.5,2,23.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347866593793024000,2.5,3,23.0,7.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347868816765763584,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347872579039662080,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347873627632439296,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347878031651635201,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347880648901537792,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347881596789067778,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347884541186297856,2.5,2,8.0,15.0,0,0,0,0,0,0,0,0
albertaFloods2013,347887263289597953,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347887946986295296,2.5,4,8.0,15.0,18.0,17.0,0,0,0,0,0,0
albertaFloods2013,347901205177044992,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347901683310944256,2.5,1,8.0,0,0,0,0,0,0,0,0,0
albertaFloods2013,347903776277008384,2.5,3,24.0,8.0,21.0,0,0,0,0,0,0,0
albertaFloods2013,347904308957814784,2.5,2,8.0,7.0,0,0,0,0,0,0,0,0
albertaFloods2013,347904782914174977,5.0,3,8.0,18.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347905873420619776,5.0,3,9.0,8.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347907664409395200,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347911137267953664,2.5,3,8.0,6.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347912009691578368,2.5,3,23.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347914475933941760,2.5,3,8.0,18.0,21.0,0,0,0,0,0,0,0
albertaFloods2013,347914811511808001,7.5,3,8.0,18.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347915021206036481,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347916199809658882,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347916212405145600,5.0,3,8.0,15.0,18.0,0,0,0,0,0,0,0
albertaFloods2013,347917680411553794,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347918284366168065,2.5,2,23.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347918506660073472,5.0,4,8.0,15.0,1.0,21.0,0,0,0,0,0,0
albertaFloods2013,347919739785449472,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347920062780407811,2.5,3,23.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347921119724060672,2.5,2,23.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347921186816147459,5.0,4,8.0,15.0,18.0,17.0,0,0,0,0,0,0
albertaFloods2013,347921258152865793,2.5,3,23.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347922013106606081,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347922340274905089,2.5,2,23.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347922856157523970,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347927046279794688,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347928778544128003,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347928887579254787,7.5,3,8.0,18.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347931089580470272,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347932788290379776,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347933274821242881,2.5,3,8.0,18.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347934264676978688,2.5,3,8.0,18.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347934679892099073,2.5,3,8.0,15.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347935749439619072,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347938937114869760,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347942602932371456,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347942951063789568,7.5,2,8.0,18.0,0,0,0,0,0,0,0,0
albertaFloods2013,347944733642981377,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347945157301256194,2.5,3,8.0,15.0,1.0,0,0,0,0,0,0,0
albertaFloods2013,347948810540036096,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347949078967091201,2.5,3,8.0,22.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347950987362836480,2.5,4,8.0,1.0,21.0,17.0,0,0,0,0,0,0
albertaFloods2013,347952103056093184,7.5,4,8.0,7.0,18.0,17.0,0,0,0,0,0,0
albertaFloods2013,347961057878351873,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347961531843084288,2.5,1,21.0,0,0,0,0,0,0,0,0,0
albertaFloods2013,347962056114315264,2.5,3,11.0,8.0,21.0,0,0,0,0,0,0,0
albertaFloods2013,347964547556052992,2.5,3,8.0,18.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347964602077810688,5.0,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347965080232669184,2.5,3,23.0,7.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347965428364099585,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,347966007148683265,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,347966581772529664,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347968645370101760,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347979277955895299,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,347994360647917568,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,347994553594298369,7.5,3,8.0,7.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348015923589963776,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,348029991264600064,2.5,3,8.0,6.0,15.0,0,0,0,0,0,0,0
albertaFloods2013,348038375669915648,5.0,2,23.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,348048823693750272,2.5,3,8.0,21.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348049947792384001,2.5,2,23.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,348051789083447297,2.5,2,23.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,348056482518024192,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,348057631732146178,2.5,2,23.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,348059787625394176,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,348060488044802049,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348062132207747072,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,348067303813951488,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348068046209970177,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348068713095897088,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348069715530354688,2.5,3,8.0,18.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348071133205118976,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348072429249236992,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348072861245767680,2.5,3,23.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348074333463252992,2.5,3,23.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348075121992400896,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,348075403019157507,2.5,2,8.0,4.0,0,0,0,0,0,0,0,0
albertaFloods2013,348076019577675776,2.5,3,8.0,1.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348076518678855681,2.5,3,23.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348077579858755586,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348077827318509568,2.5,2,8.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,348078208974987264,2.5,2,8.0,1.0,0,0,0,0,0,0,0,0
albertaFloods2013,348078351589707777,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,348080608121073664,2.5,2,23.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,348080826245857280,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348081795121680384,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348083074371821570,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348083380577001473,2.5,2,8.0,17.0,0,0,0,0,0,0,0,0
albertaFloods2013,348085293175427072,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348085729362067457,2.5,4,23.0,15.0,1.0,17.0,0,0,0,0,0,0
albertaFloods2013,348086199140880385,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348086928966553602,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
albertaFloods2013,348088204009811968,2.5,2,23.0,21.0,0,0,0,0,0,0,0,0
albertaFloods2013,348088640238407680,2.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
